CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
Bronze,SOHO,4500,1,,,1,62.67,0.0,62.67,62.67,No,0
SE,SE,4500,3,1.0,,4,50.5,0.0,50.5,16.83,No,0
Platinum,VSE,4500,34,,,34,435.83,0.0,435.83,12.82,No,0
SME,SME,4500,15,22.0,,37,406.5,0.0,406.5,27.1,No,0
Bronze,SOHO,4500,2,,,2,40.0,0.0,40.0,20.0,No,0
Bronze,SOHO,4500,2,6.0,,8,41.83,0.0,41.83,20.92,No,0
Bronze,SOHO,4500,5,,,5,45.83,0.0,45.83,9.17,No,0
Bronze,SOHO,4500,1,2.0,,3,46.83,0.0,46.83,46.83,Yes,1
Bronze,SOHO,4500,2,,,2,49.0,0.0,49.0,24.5,No,0
Bronze,SOHO,4500,4,,,4,49.33,0.0,49.33,12.33,No,0
Bronze,SOHO,4500,2,,,2,49.33,0.0,49.33,24.67,No,0
Bronze,SOHO,4500,1,1.0,,2,53.5,0.0,53.5,53.5,No,0
