CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
Gold,SOHO,4300,11,,,11,198.5,0.0,198.5,18.05,No,0
Silver,SOHO,4300,6,3.0,,9,205.0,0.0,205.0,34.17,No,0
Gold,VSE,4300,14,1.0,,15,230.67,0.0,230.67,16.48,No,0
Gold,VSE,4300,15,,,15,230.67,0.0,230.67,15.38,No,0
Platinum,VSE,4300,13,1.0,,14,241.67,0.0,241.67,18.59,No,0
Gold,VSE,4300,6,4.0,,10,248.67,0.0,248.67,41.45,No,0
Gold,VSE,4300,12,,,12,260.33,0.0,260.33,21.69,No,0
Gold,VSE,4300,10,11.0,,21,261.17,0.0,261.17,26.12,No,0
Platinum,VSE,4300,25,,,25,316.17,0.0,316.17,12.65,No,0
Platinum,VSE,4300,22,2.0,1.0,25,319.67,0.0,319.67,14.53,No,0
Platinum,VSE,4300,11,,,11,326.17,0.0,326.17,29.65,No,0
Gold,VSE,4300,13,1.0,,14,339.83,0.0,339.83,26.14,No,0
Platinum,VSE,4300,7,,,7,397.83,0.0,397.83,56.83,No,0
Platinum,VSE,4300,14,2.0,1.0,17,407.67,0.0,407.67,29.12,No,0
Platinum,VSE,4300,29,,,29,411.17,0.0,411.17,14.18,No,0
Bronze,SOHO,4300,6,1.0,,7,65.0,0.0,65.0,10.83,No,0
Bronze,SOHO,4300,3,1.0,,4,65.83,0.0,65.83,21.94,No,0
Bronze,SOHO,4300,3,,,3,66.5,0.0,66.5,22.17,No,0
Bronze,SOHO,4300,3,,,3,70.17,0.0,70.17,23.39,No,0
Bronze,SOHO,4300,2,4.0,,6,71.0,0.0,71.0,35.5,No,0
Bronze,SOHO,4300,7,,,7,75.67,0.0,75.67,10.81,No,0
Bronze,SOHO,4300,5,,,5,79.5,0.0,79.5,15.9,No,0
Bronze,SOHO,4300,3,1.0,,4,79.83,0.0,79.83,26.61,No,0
Bronze,SOHO,4300,4,,,4,80.33,0.0,80.33,20.08,No,0
Bronze,SOHO,4300,2,1.0,,3,84.83,0.0,84.83,42.42,No,0
Bronze,SOHO,4300,5,1.0,,6,86.83,0.0,86.83,17.37,No,0
Bronze,SOHO,4300,4,2.0,,6,92.0,0.0,92.0,23.0,No,0
Bronze,SOHO,4300,3,,,3,94.67,0.0,94.67,31.56,No,0
Bronze,SOHO,4300,6,5.0,,11,96.17,0.0,96.17,16.03,No,0
Bronze,SOHO,4300,8,1.0,,9,96.33,0.0,96.33,12.04,No,0
Silver,SOHO,4300,5,4.0,,9,98.0,0.0,98.0,19.6,No,0
Bronze,SOHO,4300,2,,,2,99.0,0.0,99.0,49.5,No,0
Bronze,SOHO,4300,4,,,4,104.17,0.0,104.17,26.04,No,0
Silver,SOHO,4300,3,5.0,,8,105.0,0.0,105.0,35.0,No,0
Bronze,SOHO,4300,5,,,5,107.33,0.0,107.33,21.47,No,0
Bronze,SOHO,4300,7,,,7,109.33,0.0,109.33,15.62,No,0
Silver,SOHO,4300,3,,,3,115.0,0.0,115.0,38.33,Yes,1
Bronze,SOHO,4300,5,3.0,,8,117.5,0.0,117.5,23.5,No,0
Bronze,SOHO,4300,5,1.0,,6,120.83,0.0,120.83,24.17,No,0
Silver,SOHO,4300,7,,,7,121.0,0.0,121.0,17.29,Yes,1
Silver,SOHO,4300,4,,,4,122.83,0.0,122.83,30.71,No,0
Silver,SOHO,4300,1,1.0,,2,127.67,0.0,127.67,127.67,No,0
Bronze,SOHO,4300,2,1.0,1.0,4,130.83,0.0,130.83,65.42,No,0
Silver,SOHO,4300,6,,,6,131.33,0.0,131.33,21.89,No,0
Bronze,SOHO,4300,6,,,6,135.83,0.0,135.83,22.64,No,0
Silver,SOHO,4300,4,,,4,138.0,0.0,138.0,34.5,No,0
Silver,SOHO,4300,4,,,4,138.17,0.0,138.17,34.54,No,0
Silver,SOHO,4300,4,1.0,1.0,6,141.5,0.0,141.5,35.38,No,0
Bronze,SOHO,4300,6,,,6,143.33,0.0,143.33,23.89,No,0
Gold,SOHO,4300,5,1.0,,6,155.67,0.0,155.67,31.13,No,0
Silver,SOHO,4300,5,,,5,160.33,0.0,160.33,32.07,Yes,1
Bronze,SOHO,4300,3,,,3,173.17,0.0,173.17,57.72,No,0
Silver,SOHO,4300,6,2.0,,8,174.5,0.0,174.5,29.08,No,0
Bronze,SOHO,4300,6,,,6,178.0,0.0,178.0,29.67,No,0
Silver,VSE,4300,2,2.0,,4,189.0,0.0,189.0,94.5,No,0
Silver,SOHO,4300,9,,,9,193.5,0.0,193.5,21.5,No,0
Gold,SOHO,4300,9,2.0,,11,251.67,0.0,251.67,27.96,No,0
Silver,SOHO,4300,10,,2.0,12,252.17,0.0,252.17,25.22,No,0
Bronze,SOHO,4300,3,,,3,57.17,0.0,57.17,19.06,No,0
Bronze,SOHO,4300,2,,,2,57.17,0.0,57.17,28.59,No,0
Bronze,SOHO,4300,2,2.0,,4,58.17,0.0,58.17,29.09,No,0
Bronze,SOHO,4300,2,,,2,59.0,0.0,59.0,29.5,No,0
Bronze,SOHO,4300,3,,,3,61.5,0.0,61.5,20.5,No,0
Iron,SOHO,4300,3,1.0,,4,62.33,0.0,62.33,20.78,No,0
Bronze,SOHO,4300,4,2.0,,6,63.5,0.0,63.5,15.88,No,0
Bronze,SOHO,4300,3,,,3,63.5,0.0,63.5,21.17,No,0
Bronze,SOHO,4300,2,3.0,,5,77.33,6.83,84.16,38.67,No,0
Gold,VSE,4300,19,15.0,,34,396.67,0.0,396.67,20.88,No,0
Bronze,SOHO,4300,5,,,5,70.17,0.0,70.17,14.03,No,0
Platinum,VSE,4300,35,4.0,,39,424.33,0.0,424.33,12.12,No,0
Platinum,VSE,4300,26,7.0,,33,421.17,0.0,421.17,16.2,Yes,1
Iron,SME,4300,18,,,18,162.33,0.0,162.33,9.02,No,0
Gold,VSE,4300,1,29.0,,30,4.67,0.0,4.67,4.67,No,0
SME,SME,4300,2,44.0,,46,64.17,0.0,64.17,32.09,No,0
Platinum,VSE,4300,23,2.0,,25,347.33,0.0,347.33,15.1,No,0
Platinum,VSE,4300,26,10.0,,36,404.0,0.0,404.0,15.54,No,0
Platinum,VSE,4300,47,5.0,,52,443.17,0.0,443.17,9.43,No,0
Platinum,VSE,4300,19,2.0,1.0,22,271.0,0.0,271.0,14.26,No,0
SME,SME,4300,53,7.0,,60,384.6,0.0,384.6,7.26,Yes,1
Gold,VSE,4300,4,1.0,,5,186.0,0.0,186.0,46.5,No,0
Bronze,SOHO,4300,3,1.0,,4,41.83,0.0,41.83,13.94,No,0
Bronze,SOHO,4300,2,,,2,42.5,0.0,42.5,21.25,No,0
Bronze,SOHO,4300,2,1.0,,3,45.0,0.0,45.0,22.5,No,0
Bronze,SOHO,4300,2,,,2,45.17,0.0,45.17,22.59,No,0
Bronze,SOHO,4300,5,,,5,45.33,0.0,45.33,9.07,No,0
Bronze,SOHO,4300,2,1.0,,3,45.67,0.0,45.67,22.84,No,0
Bronze,SOHO,4300,3,3.0,,6,51.0,0.0,51.0,17.0,No,0
Bronze,SOHO,4300,4,,,4,51.17,0.0,51.17,12.79,No,0
Bronze,SOHO,4300,2,,,2,51.33,0.0,51.33,25.67,No,0
Bronze,SOHO,4300,5,1.0,,6,51.83,0.0,51.83,10.37,No,0
Bronze,SOHO,4300,1,1.0,,2,53.17,0.0,53.17,53.17,No,0
Bronze,SOHO,4300,1,,,1,53.17,0.0,53.17,53.17,No,0
Bronze,SOHO,4300,3,,,3,55.0,0.0,55.0,18.33,No,0
Silver,SOHO,4300,4,,,4,55.67,0.0,55.67,13.92,No,0
