CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
Platinum,VSE,4003,8,3.0,,11,95.83,0.0,95.83,11.98,No,0
Silver,SOHO,4003,9,,,9,97.5,0.0,97.5,10.83,No,0
Bronze,SOHO,4003,3,3.0,,6,97.67,0.0,97.67,32.56,No,0
Silver,SOHO,4003,9,,,9,98.17,0.0,98.17,10.91,No,0
Bronze,SOHO,4003,9,,,9,102.67,0.0,102.67,11.41,Yes,1
Bronze,VSE,4003,9,,,9,103.0,0.0,103.0,11.44,No,0
Bronze,SOHO,4003,8,,,8,103.67,0.0,103.67,12.96,No,0
Silver,SOHO,4003,3,1.0,,4,104.0,0.0,104.0,34.67,No,0
Silver,SOHO,4003,7,,,7,106.0,0.0,106.0,15.14,No,0
Bronze,SOHO,4003,6,3.0,,9,106.5,0.0,106.5,17.75,No,0
Silver,SOHO,4003,1,,,1,106.83,0.0,106.83,106.83,No,0
Bronze,SOHO,4003,3,6.0,,9,107.67,0.0,107.67,35.89,No,0
Bronze,SOHO,4003,7,,,7,113.0,0.0,113.0,16.14,No,0
Silver,SOHO,4003,5,,,5,114.67,0.0,114.67,22.93,No,0
Platinum,VSE,4003,2,19.0,,21,114.83,0.0,114.83,57.42,Yes,1
Silver,SOHO,4003,6,1.0,1.0,8,115.67,0.0,115.67,19.28,No,0
Bronze,SOHO,4003,7,,,7,104.33,11.5,115.83,14.9,No,0
Bronze,SOHO,4003,5,1.0,,6,115.83,0.0,115.83,23.17,No,0
Silver,SOHO,4003,9,,,9,119.83,0.0,119.83,13.31,No,0
Silver,VSE,4003,10,7.0,,17,121.33,0.0,121.33,12.13,No,0
Bronze,SOHO,4003,10,,,10,121.67,0.0,121.67,12.17,No,0
Silver,SOHO,4003,5,3.0,,8,121.83,0.0,121.83,24.37,No,0
Silver,SOHO,4003,8,,,8,124.0,0.0,124.0,15.5,No,0
Bronze,SOHO,4003,2,2.0,,4,126.67,0.0,126.67,63.34,No,0
Gold,SOHO,4003,13,2.0,,15,128.33,0.0,128.33,9.87,No,0
Silver,SOHO,4003,8,2.0,,10,129.33,0.0,129.33,16.17,No,0
Silver,SOHO,4003,8,,,8,129.5,0.0,129.5,16.19,No,0
Silver,SOHO,4003,9,2.0,,11,131.5,0.0,131.5,14.61,No,0
Silver,SOHO,4003,10,,,10,132.0,0.0,132.0,13.2,No,0
Silver,SOHO,4003,13,1.0,,14,133.5,0.0,133.5,10.27,No,0
Silver,SOHO,4003,7,5.0,,12,133.83,0.0,133.83,19.12,No,0
Gold,SOHO,4003,7,4.0,,11,134.0,0.0,134.0,19.14,No,0
Bronze,SOHO,4003,6,2.0,,8,136.5,0.0,136.5,22.75,No,0
Bronze,SOHO,4003,8,2.0,,10,139.67,0.0,139.67,17.46,No,0
Silver,SOHO,4003,10,2.0,,12,140.83,0.0,140.83,14.08,No,0
Silver,SOHO,4003,3,2.0,,5,141.5,0.0,141.5,47.17,No,0
Silver,SOHO,4003,9,4.0,,13,144.67,0.0,144.67,16.07,No,0
Silver,SOHO,4003,19,1.0,,20,144.83,0.0,144.83,7.62,No,0
Platinum,VSE,4003,10,4.0,,14,146.67,0.0,146.67,14.67,No,0
Silver,VSE,4003,7,5.0,,12,147.5,0.0,147.5,21.07,No,0
Silver,SOHO,4003,8,1.0,,9,147.67,0.0,147.67,18.46,No,0
Silver,SOHO,4003,7,1.0,,8,148.83,0.0,148.83,21.26,No,0
Gold,SOHO,4003,9,4.0,,13,149.67,0.0,149.67,16.63,No,0
Silver,VSE,4003,6,7.0,,13,150.5,0.0,150.5,25.08,Yes,1
Silver,SOHO,4003,6,,,6,151.67,0.0,151.67,25.28,No,0
Platinum,VSE,4003,6,8.0,,14,152.83,0.0,152.83,25.47,No,0
Silver,SOHO,4003,10,1.0,,11,154.83,0.0,154.83,15.48,No,0
Silver,SOHO,4003,6,4.0,,10,156.67,0.0,156.67,26.11,No,0
Silver,SOHO,4003,10,,,10,161.0,0.0,161.0,16.1,No,0
Silver,SOHO,4003,12,1.0,,13,161.0,0.0,161.0,13.42,No,0
Silver,SOHO,4003,6,,,6,163.33,0.0,163.33,27.22,No,0
Silver,SOHO,4003,11,1.0,,12,169.33,0.0,169.33,15.39,Yes,1
Gold,SOHO,4003,6,6.0,,12,172.17,0.0,172.17,28.7,Yes,1
Gold,VSE,4003,7,1.0,,8,177.5,0.0,177.5,25.36,No,0
Gold,SOHO,4003,17,,,17,179.67,0.0,179.67,10.57,No,0
Gold,VSE,4003,7,,,7,180.5,0.0,180.5,25.79,No,0
Gold,VSE,4003,10,19.0,,29,180.5,0.0,180.5,18.05,No,0
Gold,VSE,4003,5,1.0,,6,181.0,0.0,181.0,36.2,No,0
Silver,SOHO,4003,10,,,10,184.0,0.0,184.0,18.4,No,0
Silver,SOHO,4003,8,1.0,,9,184.0,0.0,184.0,23.0,No,0
Bronze,SOHO,4003,20,,,20,191.33,0.0,191.33,9.57,No,0
Silver,SOHO,4003,12,1.0,,13,191.33,0.0,191.33,15.94,No,0
Silver,SOHO,4003,14,,,14,200.17,0.0,200.17,14.3,No,0
Gold,VSE,4003,13,,,13,201.83,0.0,201.83,15.53,No,0
Gold,VSE,4003,14,,1.0,15,202.17,0.0,202.17,14.44,No,0
Gold,VSE,4003,12,1.0,,13,202.33,0.0,202.33,16.86,No,0
Silver,SOHO,4003,10,2.0,,12,205.5,0.0,205.5,20.55,No,0
Silver,SOHO,4003,26,,,26,205.67,0.0,205.67,7.91,No,0
Gold,SOHO,4003,12,,,12,206.83,0.0,206.83,17.24,No,0
Gold,VSE,4003,25,4.0,,29,210.33,0.0,210.33,8.41,No,0
Gold,VSE,4003,5,,,5,213.0,0.0,213.0,42.6,No,0
Silver,SOHO,4003,15,,,15,214.0,0.0,214.0,14.27,No,0
Gold,VSE,4003,26,2.0,,28,214.33,0.0,214.33,8.24,No,0
Silver,SOHO,4003,6,,,6,214.5,0.0,214.5,35.75,No,0
Gold,VSE,4003,9,1.0,,10,218.33,0.0,218.33,24.26,No,0
Gold,SOHO,4003,12,2.0,,14,220.0,0.0,220.0,18.33,No,0
Gold,VSE,4003,14,2.0,,16,220.5,0.0,220.5,15.75,No,0
Gold,VSE,4003,5,10.0,,15,221.17,0.0,221.17,44.23,Yes,1
Gold,VSE,4003,12,1.0,,13,222.33,0.0,222.33,18.53,No,0
Silver,VSE,4003,3,6.0,,9,227.0,0.0,227.0,75.67,No,0
Gold,VSE,4003,11,1.0,,12,227.17,0.0,227.17,20.65,No,0
Gold,SOHO,4003,16,3.0,,19,228.17,0.0,228.17,14.26,No,0
Gold,VSE,4003,13,21.0,,34,231.33,0.0,231.33,17.79,No,0
Silver,SOHO,4003,11,1.0,,12,151.5,80.0,231.5,13.77,No,0
Gold,SOHO,4003,3,10.0,,13,232.67,0.0,232.67,77.56,Yes,1
Platinum,VSE,4003,7,1.0,,8,234.83,0.0,234.83,33.55,No,0
Gold,VSE,4003,15,2.0,,17,235.17,0.0,235.17,15.68,No,0
Gold,VSE,4003,9,,,9,237.67,0.0,237.67,26.41,No,0
Gold,VSE,4003,16,5.0,,21,239.83,0.0,239.83,14.99,No,0
Gold,SOHO,4003,2,3.0,1.0,6,245.0,0.0,245.0,122.5,No,0
Gold,VSE,4003,11,2.0,,13,245.5,0.0,245.5,22.32,Yes,1
Silver,SOHO,4003,12,,,12,249.17,0.0,249.17,20.76,No,0
Platinum,VSE,4003,1,25.0,,26,250.6,0.0,250.6,250.6,No,0
Gold,VSE,4003,13,,,13,252.67,0.0,252.67,19.44,No,0
Silver,VSE,4003,14,8.0,,22,257.67,0.0,257.67,18.41,No,0
Gold,VSE,4003,8,,,8,258.83,0.0,258.83,32.35,No,0
Gold,VSE,4003,12,,,12,262.33,0.0,262.33,21.86,Yes,1
Gold,VSE,4003,9,,,9,263.0,0.0,263.0,29.22,No,0
Silver,VSE,4003,22,,,22,238.67,27.0,265.67,10.85,No,0
Gold,VSE,4003,16,1.0,,17,270.0,0.0,270.0,16.88,No,0
Gold,VSE,4003,8,3.0,,11,276.0,0.0,276.0,34.5,No,0
Platinum,VSE,4003,13,,,13,279.5,0.0,279.5,21.5,No,0
Gold,VSE,4003,14,,,14,281.33,0.0,281.33,20.1,No,0
Gold,VSE,4003,10,1.0,,11,292.17,0.0,292.17,29.22,No,0
Platinum,VSE,4003,15,7.0,,22,292.5,0.0,292.5,19.5,No,0
Platinum,VSE,4003,17,,,17,292.83,0.0,292.83,17.23,No,0
Gold,VSE,4003,18,2.0,1.0,21,294.0,0.0,294.0,16.33,No,0
Gold,VSE,4003,14,,,14,295.17,0.0,295.17,21.08,No,0
Gold,VSE,4003,16,2.0,,18,295.17,0.0,295.17,18.45,Yes,1
Gold,VSE,4003,26,5.0,,31,302.83,0.0,302.83,11.65,Yes,1
Platinum,VSE,4003,6,2.0,,8,303.0,0.0,303.0,50.5,No,0
Gold,VSE,4003,15,6.0,,21,308.0,0.0,308.0,20.53,No,0
Gold,SOHO,4003,6,1.0,,7,310.33,0.0,310.33,51.72,No,0
Gold,VSE,4003,19,,,19,310.33,0.0,310.33,16.33,Yes,1
Gold,VSE,4003,17,4.0,,21,311.0,0.0,311.0,18.29,No,0
Gold,VSE,4003,12,,1.0,13,311.17,0.0,311.17,25.93,No,0
Gold,VSE,4003,21,,,21,312.17,0.0,312.17,14.87,No,0
Gold,VSE,4003,13,4.0,,17,328.33,0.0,328.33,25.26,No,0
Gold,VSE,4003,28,,,28,335.0,0.0,335.0,11.96,No,0
Gold,VSE,4003,11,1.0,1.0,13,337.5,0.0,337.5,30.68,No,0
Silver,SOHO,4003,9,,,9,167.33,179.0,346.33,18.59,No,0
Gold,VSE,4003,1,12.0,,13,351.17,0.0,351.17,351.17,No,0
Gold,SOHO,4003,15,12.0,,27,355.67,0.0,355.67,23.71,No,0
Gold,VSE,4003,9,1.0,,10,363.5,0.0,363.5,40.39,No,0
Gold,VSE,4003,19,3.0,,22,368.0,0.0,368.0,19.37,Yes,1
Silver,SOHO,4003,10,1.0,,11,191.5,186.17,377.67,19.15,No,0
Gold,VSE,4003,11,6.0,1.0,18,379.0,0.0,379.0,34.45,No,0
Gold,SOHO,4003,18,,,18,381.17,0.0,381.17,21.18,No,0
Platinum,VSE,4003,22,1.0,,23,384.17,0.0,384.17,17.46,No,0
Platinum,VSE,4003,9,3.0,,12,392.17,0.0,392.17,43.57,No,0
Platinum,VSE,4003,23,,,23,395.67,0.0,395.67,17.2,No,0
Gold,VSE,4003,27,,,27,338.17,57.83,396.0,12.52,No,0
Platinum,VSE,4003,20,,,20,397.67,0.0,397.67,19.88,No,0
Gold,VSE,4003,25,8.0,1.0,34,410.83,0.0,410.83,16.43,No,0
Platinum,VSE,4003,9,4.0,,13,415.5,0.0,415.5,46.17,No,0
Platinum,VSE,4003,13,,,13,415.83,0.0,415.83,31.99,Yes,1
Platinum,VSE,4003,17,1.0,,18,423.17,0.0,423.17,24.89,No,0
Platinum,VSE,4003,21,2.0,,23,426.83,0.0,426.83,20.33,No,0
Platinum,VSE,4003,27,2.0,,29,430.0,0.0,430.0,15.93,No,0
Platinum,VSE,4003,28,3.0,,31,433.33,0.0,433.33,15.48,No,0
Gold,VSE,4003,27,8.0,1.0,36,438.67,0.0,438.67,16.25,No,0
Platinum,VSE,4003,31,1.0,,32,451.0,0.0,451.0,14.55,No,0
Platinum,VSE,4003,14,7.0,1.0,22,457.83,0.0,457.83,32.7,No,0
Platinum,VSE,4003,12,4.0,,16,274.83,187.83,462.66,22.9,No,0
Platinum,VSE,4003,56,4.0,,60,464.17,0.0,464.17,8.29,No,0
Platinum,VSE,4003,19,,1.0,20,465.0,0.0,465.0,24.47,No,0
Platinum,VSE,4003,15,,,15,473.83,0.0,473.83,31.59,No,0
Platinum,VSE,4003,10,,,10,482.0,0.0,482.0,48.2,No,0
Platinum,VSE,4003,19,3.0,,22,351.67,140.0,491.67,18.51,No,0
Bronze,SOHO,4003,5,,,5,64.17,0.0,64.17,12.83,No,0
Bronze,SOHO,4003,5,3.0,,8,64.83,0.0,64.83,12.97,No,0
Bronze,SOHO,4003,3,,,3,65.17,0.0,65.17,21.72,No,0
Bronze,SOHO,4003,2,,,2,65.67,0.0,65.67,32.84,No,0
Bronze,SOHO,4003,4,,,4,66.0,0.0,66.0,16.5,No,0
Bronze,SOHO,4003,2,,,2,66.5,0.0,66.5,33.25,No,0
Bronze,SOHO,4003,2,2.0,,4,67.17,0.0,67.17,33.59,No,0
Bronze,SOHO,4003,1,1.0,,2,67.5,0.0,67.5,67.5,No,0
Bronze,SOHO,4003,2,,,2,57.17,10.33,67.5,28.59,No,0
Bronze,SOHO,4003,5,,,5,68.5,0.0,68.5,13.7,No,0
Bronze,SOHO,4003,2,3.0,,5,69.0,0.0,69.0,34.5,No,0
Bronze,SOHO,4003,2,7.0,,9,69.0,0.0,69.0,34.5,No,0
Bronze,SOHO,4003,4,3.0,,7,69.17,0.0,69.17,17.29,Yes,1
Bronze,SOHO,4003,5,2.0,,7,69.5,0.0,69.5,13.9,No,0
Bronze,SOHO,4003,6,1.0,,7,69.5,0.0,69.5,11.58,No,0
Bronze,SOHO,4003,5,2.0,,7,70.17,0.0,70.17,14.03,No,0
Bronze,SOHO,4003,6,2.0,,8,70.67,0.0,70.67,11.78,No,0
Bronze,SOHO,4003,3,,,3,70.83,0.0,70.83,23.61,No,0
Bronze,SOHO,4003,2,,,2,71.0,0.0,71.0,35.5,No,0
Bronze,SOHO,4003,1,,,1,71.17,0.0,71.17,71.17,No,0
Bronze,SOHO,4003,2,,,2,71.5,0.0,71.5,35.75,Yes,1
Bronze,SOHO,4003,4,,,4,71.67,0.0,71.67,17.92,No,0
Bronze,SOHO,4003,5,,,5,72.17,0.0,72.17,14.43,No,0
Bronze,SOHO,4003,5,4.0,,9,72.5,0.0,72.5,14.5,No,0
Bronze,SOHO,4003,4,,,4,73.17,0.0,73.17,18.29,No,0
Bronze,SOHO,4003,2,,,2,73.33,0.0,73.33,36.67,No,0
Bronze,SOHO,4003,2,,,2,73.67,0.0,73.67,36.84,No,0
Bronze,SOHO,4003,2,,1.0,3,74.67,0.0,74.67,37.34,No,0
Bronze,SOHO,4003,2,,,2,74.67,0.0,74.67,37.34,No,0
Bronze,SOHO,4003,4,,,4,74.83,0.0,74.83,18.71,No,0
Silver,SOHO,4003,4,2.0,,6,75.5,0.0,75.5,18.88,No,0
Bronze,SOHO,4003,5,1.0,,6,76.0,0.0,76.0,15.2,No,0
Bronze,SOHO,4003,4,,,4,76.0,0.0,76.0,19.0,No,0
Bronze,SOHO,4003,4,,,4,76.5,0.0,76.5,19.13,No,0
Silver,SOHO,4003,2,3.0,1.0,6,77.17,0.0,77.17,38.59,No,0
Bronze,SOHO,4003,5,1.0,,6,77.33,0.0,77.33,15.47,No,0
Bronze,SOHO,4003,4,,1.0,5,77.67,0.0,77.67,19.42,No,0
Lead,SOHO,4003,5,1.0,,6,78.33,0.0,78.33,15.67,No,0
Bronze,SOHO,4003,4,5.0,,9,79.17,0.0,79.17,19.79,No,0
Bronze,SOHO,4003,3,,,3,79.33,0.0,79.33,26.44,No,0
Bronze,SOHO,4003,5,,,5,79.83,0.0,79.83,15.97,No,0
Bronze,SOHO,4003,4,1.0,,5,80.0,0.0,80.0,20.0,No,0
Bronze,SOHO,4003,4,1.0,,5,80.5,0.0,80.5,20.13,No,0
Bronze,SOHO,4003,5,1.0,,6,80.67,0.0,80.67,16.13,No,0
Bronze,SOHO,4003,4,1.0,,5,81.0,0.0,81.0,20.25,No,0
Bronze,VSE,4003,3,,,3,81.67,0.0,81.67,27.22,No,0
Bronze,SOHO,4003,6,,,6,81.83,0.0,81.83,13.64,No,0
Bronze,SOHO,4003,3,,,3,81.83,0.0,81.83,27.28,No,0
Silver,SOHO,4003,6,1.0,,7,85.83,0.0,85.83,14.31,No,0
Bronze,SOHO,4003,4,1.0,,5,86.33,0.0,86.33,21.58,No,0
Bronze,SOHO,4003,2,,,2,87.83,0.0,87.83,43.92,No,0
Bronze,SOHO,4003,6,,,6,88.0,0.0,88.0,14.67,No,0
Bronze,SOHO,4003,1,,,1,88.0,0.0,88.0,88.0,No,0
Bronze,SOHO,4003,7,2.0,,9,88.33,0.0,88.33,12.62,No,0
Bronze,SOHO,4003,3,,,3,88.67,0.0,88.67,29.56,No,0
Bronze,SOHO,4003,7,,,7,89.17,0.0,89.17,12.74,No,0
Bronze,SOHO,4003,5,1.0,,6,89.17,0.0,89.17,17.83,No,0
Bronze,SOHO,4003,5,3.0,,8,90.0,0.0,90.0,18.0,No,0
Silver,SOHO,4003,3,,,3,90.33,0.0,90.33,30.11,No,0
Bronze,SOHO,4003,6,2.0,,8,93.0,0.0,93.0,15.5,No,0
Bronze,SOHO,4003,3,1.0,,4,93.5,0.0,93.5,31.17,No,0
Silver,SOHO,4003,2,5.0,,7,93.83,0.0,93.83,46.92,No,0
Bronze,SOHO,4003,9,,,9,95.17,0.0,95.17,10.57,No,0
Silver,SOHO,4003,4,,,4,95.5,0.0,95.5,23.88,No,0
Bronze,VSE,4003,2,5.0,,7,96.67,0.0,96.67,48.34,No,0
Bronze,SOHO,4003,7,,,7,97.17,0.0,97.17,13.88,No,0
Bronze,VSE,4003,1,1.0,,2,97.17,0.0,97.17,97.17,No,0
Silver,SOHO,4003,3,1.0,,4,98.0,0.0,98.0,32.67,No,0
Bronze,SOHO,4003,5,,,5,99.67,0.0,99.67,19.93,No,0
Bronze,SOHO,4003,1,,,1,100.5,0.0,100.5,100.5,No,0
Bronze,SOHO,4003,1,2.0,,3,103.67,0.0,103.67,103.67,No,0
Bronze,SOHO,4003,3,1.0,,4,104.17,0.0,104.17,34.72,No,0
Silver,SOHO,4003,2,2.0,,4,106.0,0.0,106.0,53.0,No,0
Bronze,SOHO,4003,8,,,8,106.83,0.0,106.83,13.35,No,0
Bronze,SOHO,4003,6,,,6,107.5,0.0,107.5,17.92,No,0
Bronze,SOHO,4003,4,1.0,,5,107.83,0.0,107.83,26.96,No,0
Silver,SOHO,4003,7,,,7,108.83,0.0,108.83,15.55,No,0
Silver,SOHO,4003,5,3.0,,8,110.0,0.0,110.0,22.0,No,0
Silver,SOHO,4003,3,6.0,,9,111.17,0.0,111.17,37.06,No,0
Bronze,SOHO,4003,6,,,6,112.17,0.0,112.17,18.7,No,0
Bronze,SOHO,4003,6,1.0,,7,114.33,0.0,114.33,19.06,No,0
Silver,SOHO,4003,8,,,8,116.33,0.0,116.33,14.54,No,0
Bronze,SOHO,4003,4,3.0,,7,116.83,0.0,116.83,29.21,No,0
Bronze,SOHO,4003,2,2.0,,4,118.17,0.0,118.17,59.09,No,0
Silver,SOHO,4003,5,,,5,119.5,0.0,119.5,23.9,No,0
Gold,SOHO,4003,7,4.0,,11,121.67,0.0,121.67,17.38,No,0
Bronze,SOHO,4003,6,,1.0,7,122.5,0.0,122.5,20.42,No,0
Bronze,SOHO,4003,3,,,3,122.5,0.0,122.5,40.83,No,0
Silver,SOHO,4003,4,,,4,122.67,0.0,122.67,30.67,No,0
Bronze,SOHO,4003,5,,,5,123.83,0.0,123.83,24.77,Yes,1
Silver,SOHO,4003,5,,,5,124.83,0.0,124.83,24.97,No,0
Silver,SOHO,4003,1,,,1,125.17,0.0,125.17,125.17,No,0
Bronze,SOHO,4003,4,2.0,,6,129.83,0.0,129.83,32.46,No,0
Bronze,SOHO,4003,8,,,8,130.67,0.0,130.67,16.33,No,0
Silver,SOHO,4003,6,,,6,131.0,0.0,131.0,21.83,No,0
Bronze,SOHO,4003,10,9.0,,19,132.5,0.0,132.5,13.25,No,0
Bronze,SOHO,4003,4,,,4,133.83,0.0,133.83,33.46,No,0
Silver,SOHO,4003,6,6.0,,12,134.83,0.0,134.83,22.47,No,0
Silver,SOHO,4003,7,,,7,137.0,0.0,137.0,19.57,No,0
Silver,SOHO,4003,6,1.0,,7,137.33,0.0,137.33,22.89,No,0
Bronze,SOHO,4003,11,3.0,,14,137.5,0.0,137.5,12.5,No,0
Silver,VSE,4003,4,1.0,,5,137.5,0.0,137.5,34.38,No,0
Bronze,SOHO,4003,9,1.0,,10,139.17,0.0,139.17,15.46,No,0
Silver,SOHO,4003,8,,,8,139.5,0.0,139.5,17.44,No,0
Silver,VSE,4003,10,2.0,,12,141.0,0.0,141.0,14.1,No,0
Silver,SOHO,4003,7,1.0,,8,141.5,0.0,141.5,20.21,No,0
Gold,SOHO,4003,4,1.0,,5,148.0,0.0,148.0,37.0,No,0
Silver,VSE,4003,5,,,5,148.0,0.0,148.0,29.6,No,0
Bronze,SOHO,4003,6,3.0,,9,148.0,0.0,148.0,24.67,No,0
Silver,VSE,4003,4,,,4,151.17,0.0,151.17,37.79,No,0
Silver,VSE,4003,4,,,4,154.0,0.0,154.0,38.5,No,0
Bronze,SOHO,4003,16,,,16,154.17,0.0,154.17,9.64,No,0
Gold,SOHO,4003,6,,,6,156.0,0.0,156.0,26.0,No,0
Silver,SOHO,4003,6,,,6,158.33,0.0,158.33,26.39,No,0
Silver,VSE,4003,5,,,5,159.0,0.0,159.0,31.8,No,0
Silver,VSE,4003,5,,,5,162.83,0.0,162.83,32.57,No,0
Gold,SOHO,4003,7,,,7,164.5,0.0,164.5,23.5,No,0
Silver,VSE,4003,7,,1.0,8,164.67,0.0,164.67,23.52,No,0
Silver,VSE,4003,5,4.0,,9,165.17,0.0,165.17,33.03,No,0
Silver,SOHO,4003,3,2.0,,5,169.33,0.0,169.33,56.44,No,0
Silver,SOHO,4003,5,,,5,171.67,0.0,171.67,34.33,No,0
Silver,SOHO,4003,5,1.0,,6,173.33,0.0,173.33,34.67,No,0
Silver,SOHO,4003,1,7.0,,8,174.33,0.0,174.33,174.33,No,0
Silver,SOHO,4003,7,,,7,176.33,0.0,176.33,25.19,No,0
Silver,SOHO,4003,5,,,5,176.83,0.0,176.83,35.37,No,0
Silver,SOHO,4003,9,1.0,,10,177.83,0.0,177.83,19.76,No,0
Silver,SOHO,4003,1,5.0,,6,182.33,0.0,182.33,182.33,No,0
Gold,SOHO,4003,4,22.0,,26,184.83,0.0,184.83,46.21,No,0
Bronze,SOHO,4003,3,,,3,186.0,0.0,186.0,62.0,No,0
Bronze,SOHO,4003,8,1.0,,9,198.0,0.0,198.0,24.75,No,0
Gold,SOHO,4003,13,,,13,199.5,0.0,199.5,15.35,No,0
Silver,SOHO,4003,6,,,6,204.67,0.0,204.67,34.11,No,0
Silver,SOHO,4003,6,3.0,,9,234.0,0.0,234.0,39.0,No,0
Gold,VSE,4003,15,2.0,,17,243.83,0.0,243.83,16.26,No,0
Gold,SOHO,4003,11,5.0,,16,245.17,0.0,245.17,22.29,No,0
Gold,SOHO,4003,3,2.0,1.0,6,247.0,0.0,247.0,82.33,No,0
Gold,SOHO,4003,5,3.0,,8,247.0,0.0,247.0,49.4,No,0
Gold,SOHO,4003,24,,,24,252.67,0.0,252.67,10.53,No,0
Silver,SOHO,4003,8,1.0,,9,257.17,0.0,257.17,32.15,No,0
Gold,SOHO,4003,20,,,20,268.33,0.0,268.33,13.42,No,0
Platinum,VSE,4003,4,2.0,,6,304.33,0.0,304.33,76.08,Yes,1
Gold,SOHO,4003,11,1.0,,12,356.2,0.0,356.2,32.38,No,0
Gold,SOHO,4003,8,,,8,356.83,0.0,356.83,44.6,No,0
Iron,SOHO,4003,1,2.0,,3,56.67,0.0,56.67,56.67,No,0
Bronze,SOHO,4003,3,,,3,58.33,0.0,58.33,19.44,No,0
Bronze,SOHO,4003,3,4.0,,7,58.5,0.0,58.5,19.5,No,0
Bronze,SOHO,4003,4,,,4,58.5,0.0,58.5,14.63,No,0
Bronze,SOHO,4003,6,,,6,58.67,0.0,58.67,9.78,No,0
Bronze,SOHO,4003,2,1.0,,3,60.0,0.0,60.0,30.0,No,0
Bronze,SOHO,4003,3,1.0,,4,61.5,0.0,61.5,20.5,No,0
Bronze,SOHO,4003,5,4.0,,9,61.67,0.0,61.67,12.33,No,0
Bronze,SOHO,4003,2,,,2,62.33,0.0,62.33,31.17,No,0
Bronze,SOHO,4003,4,,,4,63.0,0.0,63.0,15.75,No,0
SME,SME,4003,11,65.0,,76,178.0,0.0,178.0,16.18,No,0
SME,SME,4003,25,,,25,487.33,0.0,487.33,19.49,No,0
SME,SME,4003,26,19.0,,45,320.83,0.0,320.83,12.34,No,0
SME,SME,4003,8,5.0,,13,166.33,0.0,166.33,20.79,No,0
SME,SME,4003,9,102.0,,111,64.67,317.17,381.84,7.19,No,0
Gold,VSE,4003,6,1.0,,7,210.67,0.0,210.67,35.11,No,0
Gold,VSE,4003,16,13.0,,29,316.33,22.5,338.83,19.77,No,0
