CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
Gold,VSE,4700,10,5.0,,15,285.17,0.0,285.17,28.52,No,0
Gold,VSE,4700,8,4.0,,12,287.83,0.0,287.83,35.98,No,0
Gold,VSE,4700,6,1.0,,7,288.5,0.0,288.5,48.08,No,0
Platinum,VSE,4700,9,,,9,289.33,0.0,289.33,32.15,No,0
Gold,VSE,4700,15,,,15,297.33,0.0,297.33,19.82,No,0
Platinum,VSE,4700,13,3.0,,16,311.0,0.0,311.0,23.92,No,0
Platinum,VSE,4700,23,,,23,314.5,0.0,314.5,13.67,Yes,1
Platinum,VSE,4700,22,3.0,,25,318.0,0.0,318.0,14.45,No,0
Platinum,VSE,4700,19,20.0,,39,369.33,0.0,369.33,19.44,No,0
Platinum,VSE,4700,15,,,15,404.0,0.0,404.0,26.93,Yes,1
Bronze,SOHO,4700,5,,,5,65.0,0.0,65.0,13.0,No,0
Bronze,SOHO,4700,10,,,10,65.0,0.0,65.0,6.5,No,0
Bronze,SOHO,4700,3,2.0,,5,65.5,0.0,65.5,21.83,No,0
Bronze,SOHO,4700,10,,,10,66.17,0.0,66.17,6.62,No,0
Bronze,SOHO,4700,3,,,3,67.17,0.0,67.17,22.39,No,0
Bronze,SOHO,4700,4,,,4,67.83,0.0,67.83,16.96,No,0
Bronze,SOHO,4700,4,,,4,68.17,0.0,68.17,17.04,No,0
Bronze,SOHO,4700,4,1.0,,5,70.83,0.0,70.83,17.71,No,0
Bronze,SOHO,4700,6,,,6,70.83,0.0,70.83,11.81,No,0
Bronze,SOHO,4700,2,1.0,,3,71.17,0.0,71.17,35.59,No,0
Bronze,SOHO,4700,6,,,6,72.83,0.0,72.83,12.14,No,0
Bronze,SOHO,4700,2,1.0,,3,75.17,0.0,75.17,37.59,No,0
Bronze,SOHO,4700,4,,,4,76.0,0.0,76.0,19.0,No,0
Bronze,SOHO,4700,7,,,7,76.5,0.0,76.5,10.93,No,0
Bronze,SOHO,4700,1,,,1,76.67,0.0,76.67,76.67,No,0
Bronze,SOHO,4700,5,,,5,77.5,0.0,77.5,15.5,No,0
Iron,SOHO,4700,4,1.0,,5,77.67,0.0,77.67,19.42,No,0
Bronze,SOHO,4700,6,,,6,78.33,0.0,78.33,13.06,No,0
Bronze,SOHO,4700,4,,,4,79.33,0.0,79.33,19.83,No,0
Silver,SOHO,4700,6,9.0,,15,79.5,0.0,79.5,13.25,No,0
Bronze,SOHO,4700,4,2.0,,6,81.0,0.0,81.0,20.25,No,0
Bronze,SOHO,4700,4,4.0,,8,81.67,0.0,81.67,20.42,No,0
Bronze,SOHO,4700,1,1.0,,2,82.17,0.0,82.17,82.17,No,0
Bronze,SOHO,4700,3,1.0,,4,82.33,0.0,82.33,27.44,Yes,1
Bronze,SOHO,4700,5,4.0,,9,83.5,0.0,83.5,16.7,No,0
Bronze,SOHO,4700,7,3.0,,10,84.0,0.0,84.0,12.0,No,0
Bronze,SOHO,4700,4,4.0,,8,85.83,0.0,85.83,21.46,No,0
Bronze,SOHO,4700,9,1.0,,10,86.83,0.0,86.83,9.65,No,0
Bronze,SOHO,4700,5,,,5,87.33,0.0,87.33,17.47,No,0
Bronze,SOHO,4700,5,,,5,88.83,0.0,88.83,17.77,No,0
Bronze,SOHO,4700,1,,,1,89.17,0.0,89.17,89.17,No,0
Gold,SOHO,4700,2,,1.0,3,93.33,0.0,93.33,46.67,No,0
Silver,SOHO,4700,5,1.0,,6,95.67,0.0,95.67,19.13,No,0
Bronze,SOHO,4700,9,,,9,95.67,0.0,95.67,10.63,No,0
Silver,SOHO,4700,6,5.0,,11,96.33,0.0,96.33,16.06,No,0
Bronze,SOHO,4700,5,1.0,,6,96.67,0.0,96.67,19.33,No,0
Bronze,SOHO,4700,4,,,4,97.5,0.0,97.5,24.38,No,0
Bronze,SOHO,4700,7,,,7,97.67,0.0,97.67,13.95,No,0
Bronze,SOHO,4700,8,1.0,,9,98.67,0.0,98.67,12.33,No,0
Silver,SOHO,4700,4,6.0,,10,99.0,0.0,99.0,24.75,No,0
Bronze,SOHO,4700,4,,,4,99.17,0.0,99.17,24.79,No,0
Bronze,SOHO,4700,5,,,5,101.0,0.0,101.0,20.2,No,0
Bronze,SOHO,4700,4,,,4,103.33,0.0,103.33,25.83,Yes,1
Bronze,SOHO,4700,6,2.0,,8,104.17,0.0,104.17,17.36,No,0
Bronze,SOHO,4700,4,3.0,,7,105.33,0.0,105.33,26.33,No,0
Bronze,SOHO,4700,6,1.0,,7,106.33,0.0,106.33,17.72,No,0
Bronze,SOHO,4700,1,2.0,,3,106.33,0.0,106.33,106.33,No,0
Bronze,SOHO,4700,2,12.0,,14,107.17,0.0,107.17,53.59,No,0
Bronze,SOHO,4700,4,,,4,110.5,0.0,110.5,27.63,No,0
Bronze,SOHO,4700,12,,,12,111.67,0.0,111.67,9.31,No,0
Bronze,SOHO,4700,5,,,5,112.17,0.0,112.17,22.43,No,0
Silver,SOHO,4700,4,,,4,112.17,0.0,112.17,28.04,No,0
Silver,SOHO,4700,5,,,5,114.0,0.0,114.0,22.8,No,0
Silver,SOHO,4700,11,,,11,114.0,0.0,114.0,10.36,No,0
Bronze,SOHO,4700,6,,,6,116.83,0.0,116.83,19.47,Yes,1
Bronze,VSE,4700,8,79.0,,87,117.67,0.0,117.67,14.71,No,0
Silver,SOHO,4700,4,,,4,120.33,0.0,120.33,30.08,No,0
Bronze,SOHO,4700,6,,,6,123.0,0.0,123.0,20.5,No,0
Silver,SOHO,4700,5,1.0,,6,125.17,0.0,125.17,25.03,No,0
Silver,SOHO,4700,10,,,10,125.83,0.0,125.83,12.58,Yes,1
Silver,SOHO,4700,5,2.0,,7,129.5,0.0,129.5,25.9,No,0
Silver,SOHO,4700,10,3.0,,13,138.0,0.0,138.0,13.8,No,0
Silver,SOHO,4700,5,,,5,138.33,0.0,138.33,27.67,No,0
Silver,SOHO,4700,2,3.0,,5,140.5,0.0,140.5,70.25,No,0
Gold,SOHO,4700,8,3.0,,11,141.0,0.0,141.0,17.63,No,0
Silver,VSE,4700,4,2.0,,6,142.17,0.0,142.17,35.54,No,0
Gold,SOHO,4700,3,4.0,,7,145.0,0.0,145.0,48.33,No,0
Silver,SOHO,4700,10,,,10,147.17,0.0,147.17,14.72,Yes,1
Bronze,SOHO,4700,1,1.0,,2,148.17,0.0,148.17,148.17,No,0
Silver,SOHO,4700,6,,,6,158.67,0.0,158.67,26.45,Yes,1
Silver,SOHO,4700,6,1.0,,7,159.17,0.0,159.17,26.53,No,0
Silver,VSE,4700,4,,,4,165.17,0.0,165.17,41.29,No,0
Silver,SOHO,4700,9,,,9,168.67,0.0,168.67,18.74,No,0
Silver,SOHO,4700,3,,,3,171.0,0.0,171.0,57.0,No,0
Silver,VSE,4700,12,,,12,181.17,0.0,181.17,15.1,No,0
Silver,SOHO,4700,7,1.0,,8,183.83,0.0,183.83,26.26,No,0
Gold,SOHO,4700,17,2.0,,19,203.17,0.0,203.17,11.95,No,0
Gold,SOHO,4700,17,16.0,,33,234.67,0.0,234.67,13.8,No,0
Platinum,SOHO,4700,10,,,10,419.83,0.0,419.83,41.98,No,0
Bronze,SOHO,4700,5,,,5,57.5,0.0,57.5,11.5,No,0
Bronze,SOHO,4700,4,1.0,,5,59.33,0.0,59.33,14.83,No,0
Bronze,SOHO,4700,1,,,1,59.5,0.0,59.5,59.5,No,0
Iron,SOHO,4700,3,,,3,62.33,0.0,62.33,20.78,No,0
Bronze,SOHO,4700,3,14.0,,17,62.67,0.0,62.67,20.89,No,0
Bronze,SOHO,4700,3,3.0,,6,63.17,0.0,63.17,21.06,No,0
SME,SME,4700,50,4.0,,54,371.5,0.0,371.5,7.43,No,0
SME,SME,4700,5,,,5,64.17,0.0,64.17,12.83,No,0
SME,SME,4700,35,22.0,,57,215.83,0.0,215.83,6.17,No,0
Platinum,VSE,4700,28,,,28,359.67,0.0,359.67,12.85,No,0
SME,SME,4700,21,,,21,202.0,0.0,202.0,9.62,No,0
Gold,VSE,4700,30,8.0,,38,305.67,0.0,305.67,10.19,No,0
SE,SE,4700,13,10.0,,23,71.67,0.0,71.67,5.51,No,0
SME,SME,4700,5,102.0,,107,124.33,4.33,128.66,24.87,No,0
Gold,SOHO,4700,24,,,24,231.33,0.0,231.33,9.64,No,0
SE,SE,4700,3,,,3,58.17,0.0,58.17,19.39,No,0
SE,SE,4700,39,1.0,,40,364.83,0.0,364.83,9.35,No,0
SE,SE,4700,4,,,4,182.67,0.0,182.67,45.67,No,0
SME,SME,4700,50,,,50,398.5,0.0,398.5,7.97,No,0
Gold,VSE,4700,15,,,15,228.17,0.0,228.17,15.21,No,0
Iron,SOHO,4700,3,,,3,40.33,0.0,40.33,13.44,No,0
Bronze,SOHO,4700,1,,,1,40.67,0.0,40.67,40.67,No,0
Bronze,SOHO,4700,2,2.0,,4,40.67,0.0,40.67,20.34,No,0
Bronze,SOHO,4700,3,1.0,,4,40.67,0.0,40.67,13.56,No,0
Bronze,SOHO,4700,2,2.0,,4,40.83,0.0,40.83,20.42,No,0
Bronze,SOHO,4700,3,,,3,41.67,0.0,41.67,13.89,No,0
Iron,SOHO,4700,2,,,2,42.17,0.0,42.17,21.09,No,0
Bronze,SOHO,4700,3,,,3,42.17,0.0,42.17,14.06,Yes,1
Iron,SOHO,4700,2,,,2,42.33,0.0,42.33,21.17,No,0
Bronze,SOHO,4700,3,,,3,42.83,0.0,42.83,14.28,No,0
Bronze,SOHO,4700,2,1.0,,3,43.17,0.0,43.17,21.59,No,0
Bronze,SOHO,4700,2,1.0,,3,43.33,0.0,43.33,21.67,No,0
Iron,SOHO,4700,2,,,2,43.67,0.0,43.67,21.84,No,0
Bronze,SOHO,4700,3,,,3,44.0,0.0,44.0,14.67,No,0
Bronze,SOHO,4700,3,,,3,44.83,0.0,44.83,14.94,No,0
Bronze,SOHO,4700,1,1.0,,2,45.67,0.0,45.67,45.67,No,0
Silver,SOHO,4700,2,3.0,,5,46.0,0.0,46.0,23.0,No,0
Bronze,SOHO,4700,1,1.0,,2,46.67,0.0,46.67,46.67,No,0
Iron,SOHO,4700,2,1.0,,3,47.0,0.0,47.0,23.5,No,0
Bronze,SOHO,4700,3,3.0,,6,47.17,0.0,47.17,15.72,Yes,1
Bronze,SOHO,4700,3,1.0,,4,47.33,0.0,47.33,15.78,No,0
Bronze,SOHO,4700,5,2.0,,7,47.5,0.0,47.5,9.5,No,0
Bronze,SOHO,4700,4,1.0,,5,47.67,0.0,47.67,11.92,Yes,1
Bronze,SOHO,4700,2,,,2,48.17,0.0,48.17,24.09,No,0
Bronze,SOHO,4700,2,,,2,48.33,0.0,48.33,24.17,No,0
Bronze,SOHO,4700,2,,,2,48.67,0.0,48.67,24.34,No,0
Bronze,SOHO,4700,1,,,1,49.17,0.0,49.17,49.17,No,0
Bronze,SOHO,4700,3,1.0,,4,49.33,0.0,49.33,16.44,Yes,1
Bronze,SOHO,4700,3,1.0,,4,49.33,0.0,49.33,16.44,No,0
Bronze,SOHO,4700,2,,,2,49.67,0.0,49.67,24.84,No,0
Iron,SOHO,4700,3,,,3,50.67,0.0,50.67,16.89,No,0
Bronze,SOHO,4700,2,,,2,51.33,0.0,51.33,25.67,No,0
Bronze,SOHO,4700,1,7.0,,8,51.67,0.0,51.67,51.67,No,0
Bronze,SOHO,4700,2,,,2,52.67,0.0,52.67,26.34,No,0
Iron,SOHO,4700,1,2.0,,3,52.83,0.0,52.83,52.83,No,0
Bronze,SOHO,4700,3,,,3,53.83,0.0,53.83,17.94,No,0
Bronze,SOHO,4700,4,,,4,53.83,0.0,53.83,13.46,No,0
Bronze,SOHO,4700,3,1.0,,4,54.0,0.0,54.0,18.0,No,0
Bronze,SOHO,4700,3,,,3,54.33,0.0,54.33,18.11,No,0
Iron,SOHO,4700,3,5.0,,8,55.33,0.0,55.33,18.44,No,0
Bronze,SOHO,4700,4,,,4,55.67,0.0,55.67,13.92,No,0
Bronze,SOHO,4700,2,1.0,,3,55.83,0.0,55.83,27.92,Yes,1
Bronze,SOHO,4700,4,,,4,56.0,0.0,56.0,14.0,No,0
Bronze,SOHO,4700,4,3.0,,7,56.17,0.0,56.17,14.04,No,0
Bronze,SOHO,4700,2,,,2,56.33,0.0,56.33,28.17,No,0
