CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
Bronze,SOHO,4600,7,,,7,117.33,0.0,117.33,16.76,Yes,1
Silver,SOHO,4600,6,7.0,,13,119.83,0.0,119.83,19.97,No,0
Bronze,SOHO,4600,4,,,4,120.67,0.0,120.67,30.17,Yes,1
Bronze,SOHO,4600,6,,,6,124.17,0.0,124.17,20.7,No,0
Gold,VSE,4600,9,1.0,,10,139.67,0.0,139.67,15.52,Yes,1
Gold,VSE,4600,8,,,8,143.0,0.0,143.0,17.88,No,0
Silver,SOHO,4600,6,,,6,148.67,0.0,148.67,24.78,No,0
Silver,SOHO,4600,7,2.0,,9,151.33,0.0,151.33,21.62,No,0
Silver,SOHO,4600,6,1.0,,7,152.0,0.0,152.0,25.33,No,0
Silver,SOHO,4600,6,,,6,152.5,0.0,152.5,25.42,No,0
Bronze,SOHO,4600,1,11.0,,12,153.17,0.0,153.17,153.17,No,0
Silver,SOHO,4600,8,3.0,,11,157.5,0.0,157.5,19.69,No,0
Bronze,SOHO,4600,8,,,8,160.0,0.0,160.0,20.0,No,0
Silver,SOHO,4600,13,,,13,160.5,0.0,160.5,12.35,No,0
Gold,VSE,4600,9,17.0,,26,167.5,0.0,167.5,18.61,No,0
Bronze,SOHO,4600,3,,,3,174.67,0.0,174.67,58.22,No,0
Bronze,SOHO,4600,6,,,6,174.83,0.0,174.83,29.14,Yes,1
Silver,SOHO,4600,6,2.0,,8,177.33,0.0,177.33,29.56,No,0
Silver,SOHO,4600,23,1.0,,24,190.5,0.0,190.5,8.28,Yes,1
Gold,SOHO,4600,13,7.0,,20,192.67,0.0,192.67,14.82,No,0
Gold,VSE,4600,5,1.0,,6,206.33,0.0,206.33,41.27,No,0
Gold,VSE,4600,13,2.0,1.0,16,222.33,0.0,222.33,17.1,No,0
Gold,VSE,4600,11,1.0,,12,224.0,0.0,224.0,20.36,No,0
Gold,VSE,4600,11,2.0,,13,232.0,0.0,232.0,21.09,No,0
Platinum,VSE,4600,15,4.0,,19,239.83,0.0,239.83,15.99,No,0
Gold,SOHO,4600,13,,,13,257.17,0.0,257.17,19.78,No,0
Silver,SOHO,4600,6,2.0,,8,275.83,0.0,275.83,45.97,No,0
Platinum,VSE,4600,13,,,13,284.17,0.0,284.17,21.86,No,0
Lead,SOHO,4600,9,,,9,331.33,0.0,331.33,36.81,No,0
Platinum,VSE,4600,22,,,22,353.67,0.0,353.67,16.08,No,0
Platinum,VSE,4600,5,,,5,358.33,0.0,358.33,71.67,No,0
Bronze,SOHO,4600,2,1.0,,3,63.5,0.0,63.5,31.75,Yes,1
Bronze,SOHO,4600,4,3.0,,7,66.83,0.0,66.83,16.71,Yes,1
Bronze,SOHO,4600,4,3.0,,7,67.33,0.0,67.33,16.83,No,0
Bronze,SOHO,4600,3,1.0,,4,67.83,0.0,67.83,22.61,No,0
Bronze,SOHO,4600,1,,,1,85.0,0.0,85.0,85.0,No,0
Bronze,SOHO,4600,5,1.0,,6,85.5,0.0,85.5,17.1,No,0
Bronze,SOHO,4600,5,,,5,86.33,0.0,86.33,17.27,No,0
Bronze,SOHO,4600,3,,,3,86.33,0.0,86.33,28.78,No,0
Bronze,SOHO,4600,4,2.0,,6,87.5,0.0,87.5,21.88,No,0
Bronze,SOHO,4600,3,3.0,,6,87.83,0.0,87.83,29.28,No,0
Silver,SOHO,4600,7,3.0,,10,89.83,0.0,89.83,12.83,Yes,1
Bronze,SOHO,4600,9,,,9,92.83,0.0,92.83,10.31,No,0
Silver,VSE,4600,6,1.0,,7,97.0,0.0,97.0,16.17,No,0
Bronze,SOHO,4600,2,,,2,101.33,0.0,101.33,50.67,No,0
Bronze,SOHO,4600,4,,,4,102.17,0.0,102.17,25.54,No,0
Bronze,SOHO,4600,5,,,5,109.33,0.0,109.33,21.87,No,0
Silver,SOHO,4600,8,,,8,111.67,0.0,111.67,13.96,No,0
Silver,SOHO,4600,7,2.0,,9,112.67,0.0,112.67,16.1,No,0
Bronze,SOHO,4600,4,1.0,,5,120.67,0.0,120.67,30.17,No,0
Silver,SOHO,4600,4,4.0,,8,122.17,0.0,122.17,30.54,No,0
Silver,SOHO,4600,6,4.0,,10,145.0,0.0,145.0,24.17,No,0
Silver,SOHO,4600,11,,,11,150.83,0.0,150.83,13.71,No,0
Bronze,SOHO,4600,7,,,7,157.0,0.0,157.0,22.43,Yes,1
Silver,SOHO,4600,5,,,5,167.83,0.0,167.83,33.57,No,0
Gold,VSE,4600,10,1.0,,11,209.67,0.0,209.67,20.97,No,0
Silver,SOHO,4600,9,4.0,,13,144.0,76.33,220.33,16.0,No,0
Silver,SOHO,4600,12,,1.0,13,231.33,0.0,231.33,19.28,No,0
Silver,VSE,4600,11,,1.0,12,253.5,0.0,253.5,23.05,No,0
Bronze,SOHO,4600,20,6.0,,26,289.0,0.0,289.0,14.45,No,0
Bronze,SOHO,4600,3,71.0,,74,73.0,0.0,73.0,24.33,No,0
Bronze,SOHO,4600,4,3.0,,7,63.67,0.0,63.67,15.92,No,0
SME,SME,4600,8,,,8,91.17,0.0,91.17,11.4,No,0
SME,SME,4600,10,,,10,285.67,0.0,285.67,28.57,No,0
Platinum,VSE,4600,14,1.0,2.0,17,419.67,0.0,419.67,29.98,No,0
SME,SME,4600,15,,,15,486.5,0.0,486.5,32.43,Yes,1
SME,SME,4600,9,6.0,,15,176.5,0.0,176.5,19.61,No,0
Iron,SOHO,4600,2,5.0,,7,40.67,0.0,40.67,20.34,No,0
Bronze,SOHO,4600,2,,,2,42.83,0.0,42.83,21.42,No,0
Bronze,SOHO,4600,5,,,5,44.67,0.0,44.67,8.93,No,0
Iron,SOHO,4600,3,1.0,,4,45.17,0.0,45.17,15.06,No,0
Iron,SOHO,4600,2,,,2,46.33,0.0,46.33,23.17,No,0
Bronze,SOHO,4600,2,2.0,,4,46.67,0.0,46.67,23.34,No,0
Bronze,SOHO,4600,3,1.0,,4,48.83,0.0,48.83,16.28,No,0
Bronze,SOHO,4600,2,,,2,50.5,0.0,50.5,25.25,No,0
Bronze,SOHO,4600,2,,,2,53.33,0.0,53.33,26.67,No,0
Silver,VSE,4600,1,9.0,,10,53.33,0.0,53.33,53.33,No,0
