CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
Bronze,SOHO,6600,4,,,4,69.67,0.0,69.67,17.42,No,0
Bronze,SOHO,6600,2,,,2,69.83,0.0,69.83,34.92,No,0
Bronze,SOHO,6600,3,2.0,,5,70.17,0.0,70.17,23.39,No,0
Bronze,SOHO,6600,7,2.0,,9,70.67,0.0,70.67,10.1,No,0
Bronze,SOHO,6600,7,1.0,,8,71.17,0.0,71.17,10.17,No,0
Bronze,SOHO,6600,4,1.0,,5,72.0,0.0,72.0,18.0,No,0
Bronze,SOHO,6600,4,1.0,,5,72.0,0.0,72.0,18.0,No,0
Bronze,SOHO,6600,2,3.0,,5,72.17,0.0,72.17,36.09,No,0
Bronze,SOHO,6600,7,,,7,72.17,0.0,72.17,10.31,No,0
Bronze,SOHO,6600,5,,,5,72.33,0.0,72.33,14.47,Yes,1
Bronze,SOHO,6600,7,,,7,72.83,0.0,72.83,10.4,No,0
Bronze,SOHO,6600,5,,,5,73.33,0.0,73.33,14.67,No,0
Bronze,SOHO,6600,6,,,6,74.17,0.0,74.17,12.36,No,0
Bronze,SOHO,6600,3,1.0,,4,74.17,0.0,74.17,24.72,No,0
Bronze,SOHO,6600,3,1.0,,4,74.83,0.0,74.83,24.94,No,0
Bronze,SOHO,6600,5,,1.0,6,75.33,0.0,75.33,15.07,No,0
Bronze,SOHO,6600,8,6.0,,14,75.67,0.0,75.67,9.46,No,0
Bronze,SOHO,6600,4,1.0,,5,75.67,0.0,75.67,18.92,No,0
Bronze,SOHO,6600,5,,,5,76.0,0.0,76.0,15.2,No,0
Silver,SOHO,6600,4,6.0,,10,76.67,0.0,76.67,19.17,No,0
Silver,SOHO,6600,2,,,2,76.67,0.0,76.67,38.34,No,0
Bronze,SOHO,6600,6,,,6,76.83,0.0,76.83,12.81,No,0
Bronze,SOHO,6600,8,,,8,78.33,0.0,78.33,9.79,No,0
Bronze,SOHO,6600,4,2.0,1.0,7,78.83,0.0,78.83,19.71,No,0
Bronze,SOHO,6600,3,,,3,79.17,0.0,79.17,26.39,No,0
Silver,SOHO,6600,5,1.0,,6,79.5,0.0,79.5,15.9,No,0
Silver,VSE,6600,3,,,3,79.83,0.0,79.83,26.61,No,0
Silver,SOHO,6600,1,4.0,,5,81.5,0.0,81.5,81.5,No,0
Bronze,SOHO,6600,3,2.0,,5,81.5,0.0,81.5,27.17,No,0
Bronze,SOHO,6600,5,4.0,,9,82.67,0.0,82.67,16.53,No,0
Bronze,SOHO,6600,4,,,4,83.17,0.0,83.17,20.79,No,0
Bronze,SOHO,6600,5,,,5,83.5,0.0,83.5,16.7,No,0
Bronze,SOHO,6600,3,,,3,84.0,0.0,84.0,28.0,No,0
Bronze,SOHO,6600,3,,,3,84.5,0.0,84.5,28.17,No,0
Bronze,SOHO,6600,4,,,4,84.5,0.0,84.5,21.13,No,0
Bronze,SOHO,6600,5,,,5,85.0,0.0,85.0,17.0,No,0
Bronze,SOHO,6600,5,,,5,85.17,0.0,85.17,17.03,No,0
Silver,SOHO,6600,3,2.0,,5,86.67,0.0,86.67,28.89,No,0
Bronze,VSE,6600,3,,,3,87.83,0.0,87.83,29.28,No,0
Bronze,SOHO,6600,3,,,3,88.33,0.0,88.33,29.44,No,0
Bronze,SOHO,6600,7,1.0,,8,89.17,0.0,89.17,12.74,No,0
Bronze,SOHO,6600,7,,,7,89.33,0.0,89.33,12.76,No,0
Bronze,SOHO,6600,7,5.0,,12,89.83,0.0,89.83,12.83,No,0
Bronze,SOHO,6600,6,,,6,90.33,0.0,90.33,15.06,No,0
Silver,VSE,6600,2,1.0,,3,90.67,0.0,90.67,45.34,No,0
Gold,VSE,6600,1,13.0,,14,91.5,0.0,91.5,91.5,No,0
Bronze,SOHO,6600,12,2.0,,14,94.33,0.0,94.33,7.86,No,0
Bronze,SOHO,6600,8,2.0,,10,95.0,0.0,95.0,11.88,No,0
Bronze,SOHO,6600,6,,,6,95.17,0.0,95.17,15.86,No,0
Silver,SOHO,6600,2,1.0,,3,96.17,0.0,96.17,48.09,No,0
Bronze,SOHO,6600,6,,,6,96.5,0.0,96.5,16.08,No,0
Silver,SOHO,6600,7,1.0,,8,97.5,0.0,97.5,13.93,No,0
Bronze,SOHO,6600,11,,,11,98.67,0.0,98.67,8.97,No,0
Bronze,SOHO,6600,9,,,9,98.83,0.0,98.83,10.98,No,0
Silver,SOHO,6600,4,4.0,,8,100.0,0.0,100.0,25.0,No,0
Bronze,SOHO,6600,10,,,10,100.0,0.0,100.0,10.0,No,0
Bronze,SOHO,6600,5,1.0,,6,100.5,0.0,100.5,20.1,No,0
Silver,SOHO,6600,6,1.0,,7,101.5,0.0,101.5,16.92,No,0
Silver,SOHO,6600,6,4.0,,10,101.5,0.0,101.5,16.92,No,0
Bronze,SOHO,6600,6,,,6,101.83,0.0,101.83,16.97,No,0
Silver,SOHO,6600,8,,,8,102.0,0.0,102.0,12.75,No,0
Bronze,SOHO,6600,4,,,4,102.17,0.0,102.17,25.54,No,0
Bronze,SOHO,6600,3,,,3,102.83,0.0,102.83,34.28,No,0
Bronze,SOHO,6600,5,4.0,,9,103.17,0.0,103.17,20.63,No,0
Bronze,SOHO,6600,7,2.0,,9,103.5,0.0,103.5,14.79,No,0
Silver,VSE,6600,12,4.0,,16,103.5,0.0,103.5,8.63,No,0
Silver,SOHO,6600,10,1.0,,11,104.67,0.0,104.67,10.47,No,0
Silver,SOHO,6600,8,,,8,105.67,0.0,105.67,13.21,No,0
Bronze,SOHO,6600,7,,,7,106.67,0.0,106.67,15.24,No,0
Bronze,SOHO,6600,5,2.0,,7,109.17,0.0,109.17,21.83,Yes,1
Bronze,SOHO,6600,4,1.0,,5,109.33,0.0,109.33,27.33,No,0
Bronze,SOHO,6600,8,,,8,110.17,0.0,110.17,13.77,No,0
Silver,SOHO,6600,4,,,4,110.67,0.0,110.67,27.67,No,0
Silver,SOHO,6600,8,5.0,,13,111.17,0.0,111.17,13.9,No,0
Bronze,SOHO,6600,5,1.0,,6,112.5,0.0,112.5,22.5,Yes,1
Bronze,SOHO,6600,5,,,5,112.83,0.0,112.83,22.57,No,0
Bronze,SOHO,6600,5,1.0,,6,113.33,0.0,113.33,22.67,No,0
Bronze,SOHO,6600,4,,,4,114.67,0.0,114.67,28.67,No,0
Bronze,SOHO,6600,5,,,5,115.5,0.0,115.5,23.1,No,0
Silver,VSE,6600,3,,,3,116.5,0.0,116.5,38.83,No,0
Bronze,SOHO,6600,8,1.0,,9,118.33,0.0,118.33,14.79,Yes,1
Bronze,SOHO,6600,8,,,8,118.33,0.0,118.33,14.79,No,0
Silver,SOHO,6600,8,,,8,120.67,0.0,120.67,15.08,No,0
Bronze,SOHO,6600,11,1.0,,12,121.17,0.0,121.17,11.02,No,0
Bronze,SOHO,6600,5,1.0,,6,122.0,0.0,122.0,24.4,No,0
Bronze,SOHO,6600,11,,,11,122.33,0.0,122.33,11.12,Yes,1
Silver,SOHO,6600,5,4.0,,9,122.5,0.0,122.5,24.5,No,0
Bronze,SOHO,6600,8,,,8,122.83,0.0,122.83,15.35,No,0
Bronze,SOHO,6600,9,1.0,,10,123.17,0.0,123.17,13.69,No,0
Silver,SOHO,6600,4,,,4,124.33,0.0,124.33,31.08,No,0
Bronze,SOHO,6600,11,,,11,124.5,0.0,124.5,11.32,No,0
Silver,SOHO,6600,8,1.0,,9,128.0,0.0,128.0,16.0,No,0
Silver,SOHO,6600,4,,,4,128.83,0.0,128.83,32.21,No,0
Bronze,SOHO,6600,5,3.0,,8,131.67,0.0,131.67,26.33,No,0
Silver,VSE,6600,5,,,5,131.83,0.0,131.83,26.37,No,0
Silver,SOHO,6600,6,4.0,,10,134.0,0.0,134.0,22.33,No,0
Bronze,SOHO,6600,12,,,12,134.5,0.0,134.5,11.21,No,0
Silver,SOHO,6600,2,5.0,,7,136.0,0.0,136.0,68.0,No,0
Bronze,SOHO,6600,3,4.0,,7,136.83,0.0,136.83,45.61,No,0
Gold,VSE,6600,9,,,9,141.67,0.0,141.67,15.74,No,0
Silver,SOHO,6600,9,,,9,142.0,0.0,142.0,15.78,Yes,1
Silver,SOHO,6600,10,,,10,142.33,0.0,142.33,14.23,No,0
Silver,SOHO,6600,6,,,6,144.83,0.0,144.83,24.14,Yes,1
Silver,SOHO,6600,8,,,8,146.33,0.0,146.33,18.29,No,0
Silver,SOHO,6600,7,,,7,147.5,0.0,147.5,21.07,No,0
Silver,SOHO,6600,7,,,7,147.83,0.0,147.83,21.12,No,0
Silver,SOHO,6600,6,,,6,149.0,0.0,149.0,24.83,No,0
Gold,SOHO,6600,5,1.0,,6,150.17,0.0,150.17,30.03,No,0
Gold,VSE,6600,11,2.0,,13,151.5,0.0,151.5,13.77,No,0
Silver,SOHO,6600,11,1.0,1.0,13,151.5,0.0,151.5,13.77,No,0
Silver,SOHO,6600,8,7.0,,15,152.33,0.0,152.33,19.04,No,0
Silver,SOHO,6600,14,,,14,152.5,0.0,152.5,10.89,No,0
Silver,VSE,6600,5,,,5,153.17,0.0,153.17,30.63,No,0
Silver,SOHO,6600,7,1.0,,8,153.83,0.0,153.83,21.98,No,0
Gold,VSE,6600,16,,,16,154.0,0.0,154.0,9.63,No,0
Silver,SOHO,6600,10,1.0,,11,155.83,0.0,155.83,15.58,No,0
Silver,SOHO,6600,9,,1.0,10,156.67,0.0,156.67,17.41,No,0
Gold,SOHO,6600,7,5.0,,12,157.33,0.0,157.33,22.48,No,0
Silver,SOHO,6600,7,10.0,,17,158.5,0.0,158.5,22.64,No,0
Silver,SOHO,6600,14,1.0,,15,158.83,0.0,158.83,11.35,No,0
Gold,SOHO,6600,7,2.0,,9,159.17,0.0,159.17,22.74,No,0
Gold,SOHO,6600,8,,,8,159.33,0.0,159.33,19.92,No,0
Silver,VSE,6600,16,2.0,,18,162.0,0.0,162.0,10.13,No,0
Silver,SOHO,6600,6,1.0,,7,163.0,0.0,163.0,27.17,No,0
Silver,SOHO,6600,14,,,14,164.0,0.0,164.0,11.71,No,0
Gold,VSE,6600,12,5.0,,17,164.17,0.0,164.17,13.68,No,0
Gold,VSE,6600,8,2.0,,10,164.17,0.0,164.17,20.52,No,0
Silver,SOHO,6600,5,1.0,,6,164.33,0.0,164.33,32.87,No,0
Silver,SOHO,6600,8,,,8,166.0,0.0,166.0,20.75,No,0
Bronze,SOHO,6600,29,21.0,3.0,53,167.0,0.0,167.0,5.76,No,0
Silver,SOHO,6600,12,1.0,,13,167.67,0.0,167.67,13.97,No,0
Silver,SOHO,6600,8,5.0,,13,169.33,0.0,169.33,21.17,No,0
,Other,6600,15,1.0,,16,170.0,0.0,170.0,11.33,No,0
Silver,SOHO,6600,12,,,12,170.17,0.0,170.17,14.18,No,0
Silver,SOHO,6600,13,1.0,,14,171.83,0.0,171.83,13.22,No,0
Gold,SOHO,6600,5,3.0,,8,172.5,0.0,172.5,34.5,No,0
Gold,SOHO,6600,13,,,13,172.5,0.0,172.5,13.27,No,0
Silver,VSE,6600,7,5.0,,12,174.17,0.0,174.17,24.88,Yes,1
Silver,SOHO,6600,15,3.0,,18,175.17,0.0,175.17,11.68,No,0
Silver,SOHO,6600,14,3.0,,17,183.33,0.0,183.33,13.1,No,0
Silver,SOHO,6600,8,2.0,,10,183.67,0.0,183.67,22.96,No,0
Gold,VSE,6600,14,1.0,,15,186.17,0.0,186.17,13.3,No,0
Silver,SOHO,6600,10,,,10,189.5,0.0,189.5,18.95,No,0
Gold,SOHO,6600,10,,,10,201.67,0.0,201.67,20.17,No,0
Silver,SOHO,6600,7,2.0,,9,202.5,0.0,202.5,28.93,No,0
Silver,VSE,6600,11,4.0,,15,202.83,0.0,202.83,18.44,Yes,1
Gold,VSE,6600,16,21.0,,37,203.17,0.0,203.17,12.7,No,0
Gold,SOHO,6600,10,2.0,1.0,13,206.83,0.0,206.83,20.68,No,0
Gold,SOHO,6600,10,,,10,212.83,0.0,212.83,21.28,No,0
Silver,SOHO,6600,7,2.0,,9,215.17,0.0,215.17,30.74,No,0
Gold,SOHO,6600,11,,,11,220.33,0.0,220.33,20.03,No,0
Silver,SOHO,6600,6,,,6,222.33,0.0,222.33,37.06,Yes,1
Gold,VSE,6600,32,,,32,224.33,0.0,224.33,7.01,No,0
Gold,VSE,6600,7,,,7,224.67,0.0,224.67,32.1,No,0
Gold,VSE,6600,12,,,12,225.33,0.0,225.33,18.78,No,0
Gold,SOHO,6600,13,1.0,,14,232.5,0.0,232.5,17.88,No,0
Platinum,SOHO,6600,8,,,8,235.33,0.0,235.33,29.42,No,0
Silver,SOHO,6600,3,,,3,237.17,0.0,237.17,79.06,No,0
Gold,VSE,6600,18,49.0,,67,239.5,0.0,239.5,13.31,No,0
Silver,SOHO,6600,10,1.0,,11,244.33,0.0,244.33,24.43,No,0
Gold,VSE,6600,9,,,9,245.83,0.0,245.83,27.31,No,0
Gold,VSE,6600,11,1.0,,12,247.0,0.0,247.0,22.45,No,0
Gold,VSE,6600,13,5.0,,18,247.17,0.0,247.17,19.01,No,0
Gold,VSE,6600,20,,1.0,21,248.67,0.0,248.67,12.43,No,0
Gold,VSE,6600,22,5.0,,27,254.33,0.0,254.33,11.56,No,0
Gold,VSE,6600,11,3.0,,14,255.17,0.0,255.17,23.2,No,0
Gold,SOHO,6600,19,,,19,261.0,0.0,261.0,13.74,No,0
Platinum,VSE,6600,13,6.0,,19,264.67,0.0,264.67,20.36,Yes,1
Gold,VSE,6600,14,12.0,,26,280.17,0.0,280.17,20.01,No,0
Gold,SOHO,6600,15,1.0,,16,284.4,0.0,284.4,18.96,No,0
Gold,VSE,6600,14,,,14,285.17,0.0,285.17,20.37,No,0
Gold,VSE,6600,28,,,28,286.5,0.0,286.5,10.23,Yes,1
Gold,VSE,6600,14,5.0,,19,290.17,0.0,290.17,20.73,Yes,1
Platinum,VSE,6600,13,,,13,284.67,6.67,291.34,21.9,No,0
Gold,VSE,6600,10,6.0,,16,293.5,0.0,293.5,29.35,No,0
Gold,VSE,6600,8,,,8,295.5,0.0,295.5,36.94,No,0
Gold,VSE,6600,13,2.0,,15,298.0,0.0,298.0,22.92,No,0
Platinum,VSE,6600,8,3.0,,11,299.67,0.0,299.67,37.46,No,0
Gold,VSE,6600,23,1.0,,24,308.67,0.0,308.67,13.42,No,0
,Other,6600,12,,,12,316.25,0.0,316.25,26.35,No,0
Gold,VSE,6600,13,,,13,336.33,0.0,336.33,25.87,No,0
Platinum,VSE,6600,30,,,30,349.5,0.0,349.5,11.65,No,0
Platinum,VSE,6600,28,1.0,,29,353.5,0.0,353.5,12.63,No,0
Platinum,VSE,6600,14,,,14,361.0,0.0,361.0,25.79,Yes,1
Gold,VSE,6600,5,13.0,,18,362.5,0.0,362.5,72.5,No,0
Platinum,VSE,6600,12,4.0,,16,380.33,0.0,380.33,31.69,No,0
Gold,SOHO,6600,20,1.0,,21,383.67,0.0,383.67,19.18,No,0
Platinum,VSE,6600,14,,,14,385.33,0.0,385.33,27.52,No,0
Gold,VSE,6600,14,1.0,1.0,16,405.83,0.0,405.83,28.99,Yes,1
Gold,VSE,6600,11,6.0,2.0,19,417.83,0.0,417.83,37.98,No,0
Platinum,VSE,6600,1,,6.0,7,462.83,0.0,462.83,462.83,No,0
Platinum,VSE,6600,9,,,9,463.5,0.0,463.5,51.5,No,0
Platinum,VSE,6600,11,1.0,,12,470.0,0.0,470.0,42.73,No,0
Platinum,VSE,6600,13,,,13,486.17,0.0,486.17,37.4,No,0
Platinum,VSE,6600,13,4.0,,17,480.33,13.5,493.83,36.95,No,0
Platinum,VSE,6600,27,3.0,,30,497.0,0.0,497.0,18.41,No,0
Platinum,VSE,6600,32,10.0,,42,394.5,0.0,394.5,12.33,Yes,1
Gold,SOHO,6600,7,26.0,,33,154.0,28.17,182.17,22.0,No,0
Gold,SOHO,6600,6,16.0,,22,149.0,0.0,149.0,24.83,No,0
Platinum,VSE,6600,21,7.0,,28,362.67,0.0,362.67,17.27,No,0
Platinum,VSE,6600,3,26.0,,29,254.0,0.0,254.0,84.67,No,0
Platinum,VSE,6600,28,11.0,,39,378.67,0.0,378.67,13.52,No,0
Platinum,VSE,6600,7,12.0,,19,287.0,0.0,287.0,41.0,No,0
SME,SME,6600,26,,,26,468.0,0.0,468.0,18.0,No,0
Gold,VSE,6600,33,1.0,,34,307.83,0.0,307.83,9.33,No,0
SE,SE,6600,2,3.0,,5,47.33,0.0,47.33,23.67,No,0
SME,SME,6600,19,,,19,438.83,0.0,438.83,23.1,No,0
Platinum,VSE,6600,4,1.0,,5,328.67,0.0,328.67,82.17,No,0
Silver,SOHO,6600,14,,,14,81.33,0.0,81.33,5.81,No,0
