CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
Platinum,SOHO,4230,25,,2.0,27,413.75,0.0,413.75,16.55,No,0
Platinum,VSE,4230,28,1.0,,29,446.0,0.0,446.0,15.93,No,0
Gold,VSE,4230,10,1.0,,11,453.83,0.0,453.83,45.38,Yes,1
Platinum,VSE,4230,22,,,22,488.67,0.0,488.67,22.21,Yes,1
Bronze,SOHO,4230,5,1.0,,6,64.0,0.0,64.0,12.8,No,0
Bronze,SOHO,4230,2,4.0,,6,65.33,0.0,65.33,32.67,No,0
Bronze,SOHO,4230,7,,,7,65.5,0.0,65.5,9.36,No,0
Bronze,SOHO,4230,7,1.0,,8,69.0,0.0,69.0,9.86,No,0
Bronze,SOHO,4230,3,,,3,70.5,0.0,70.5,23.5,No,0
Bronze,SOHO,4230,1,,,1,71.0,0.0,71.0,71.0,No,0
Bronze,SOHO,4230,4,,,4,72.17,0.0,72.17,18.04,No,0
Bronze,SOHO,4230,6,2.0,,8,73.0,0.0,73.0,12.17,No,0
Bronze,SOHO,4230,5,2.0,,7,73.83,0.0,73.83,14.77,No,0
Bronze,SOHO,4230,5,1.0,,6,75.33,0.0,75.33,15.07,No,0
Bronze,SOHO,4230,4,,,4,76.0,0.0,76.0,19.0,No,0
Bronze,SOHO,4230,6,,,6,77.67,0.0,77.67,12.95,No,0
Bronze,SOHO,4230,6,2.0,,8,78.17,0.0,78.17,13.03,No,0
Bronze,SOHO,4230,3,,,3,78.67,0.0,78.67,26.22,No,0
Silver,SOHO,4230,2,2.0,,4,79.33,0.0,79.33,39.67,No,0
Bronze,SOHO,4230,2,,,2,79.67,0.0,79.67,39.84,No,0
Bronze,SOHO,4230,9,,,9,79.83,0.0,79.83,8.87,No,0
Bronze,SOHO,4230,4,,,4,82.17,0.0,82.17,20.54,No,0
Bronze,SOHO,4230,8,,1.0,9,82.33,0.0,82.33,10.29,No,0
Bronze,SOHO,4230,3,,,3,83.33,0.0,83.33,27.78,Yes,1
Bronze,SOHO,4230,3,1.0,,4,83.5,0.0,83.5,27.83,No,0
Bronze,SOHO,4230,5,,,5,83.67,0.0,83.67,16.73,No,0
Bronze,SOHO,4230,8,,,8,83.67,0.0,83.67,10.46,No,0
Bronze,SOHO,4230,5,,,5,83.83,0.0,83.83,16.77,No,0
Bronze,SOHO,4230,6,,,6,84.17,0.0,84.17,14.03,No,0
Bronze,SOHO,4230,5,1.0,,6,86.83,0.0,86.83,17.37,No,0
Bronze,SOHO,4230,6,,,6,87.83,0.0,87.83,14.64,No,0
Bronze,SOHO,4230,4,,,4,90.0,0.0,90.0,22.5,No,0
Bronze,SOHO,4230,9,,,9,91.67,0.0,91.67,10.19,No,0
Bronze,SOHO,4230,7,2.0,,9,93.33,0.0,93.33,13.33,Yes,1
Bronze,SOHO,4230,3,,,3,95.17,0.0,95.17,31.72,No,0
Bronze,SOHO,4230,4,,,4,95.17,0.0,95.17,23.79,No,0
Bronze,SOHO,4230,7,,,7,95.33,0.0,95.33,13.62,No,0
Silver,SOHO,4230,5,,,5,95.33,0.0,95.33,19.07,No,0
Bronze,SOHO,4230,10,,,10,97.67,0.0,97.67,9.77,No,0
Bronze,SOHO,4230,10,,,10,100.0,0.0,100.0,10.0,Yes,1
Bronze,SOHO,4230,13,,,13,100.17,0.0,100.17,7.71,No,0
Silver,SOHO,4230,7,,,7,100.5,0.0,100.5,14.36,No,0
Bronze,SOHO,4230,2,,,2,101.33,0.0,101.33,50.67,Yes,1
Silver,SOHO,4230,6,,,6,101.33,0.0,101.33,16.89,No,0
Silver,SOHO,4230,5,4.0,,9,101.5,0.0,101.5,20.3,No,0
Bronze,SOHO,4230,7,,,7,102.17,0.0,102.17,14.6,No,0
Bronze,SOHO,4230,8,3.0,,11,102.33,0.0,102.33,12.79,No,0
Bronze,SOHO,4230,1,,,1,104.67,0.0,104.67,104.67,No,0
Bronze,SOHO,4230,7,2.0,,9,106.67,0.0,106.67,15.24,No,0
Silver,SOHO,4230,6,,,6,106.83,0.0,106.83,17.81,No,0
Silver,SOHO,4230,3,,,3,110.83,0.0,110.83,36.94,No,0
Silver,VSE,4230,2,1.0,,3,112.17,0.0,112.17,56.09,No,0
Silver,SOHO,4230,9,,,9,113.5,0.0,113.5,12.61,No,0
Bronze,SOHO,4230,7,,,7,113.83,0.0,113.83,16.26,No,0
Bronze,SOHO,4230,2,,,2,114.5,0.0,114.5,57.25,No,0
Silver,SOHO,4230,4,2.0,,6,114.5,0.0,114.5,28.63,No,0
Bronze,SOHO,4230,7,1.0,2.0,10,114.67,0.0,114.67,16.38,No,0
Bronze,SOHO,4230,14,,,14,116.17,0.0,116.17,8.3,Yes,1
Bronze,SOHO,4230,7,2.0,,9,117.83,0.0,117.83,16.83,No,0
Bronze,SOHO,4230,3,,,3,119.67,0.0,119.67,39.89,No,0
Bronze,SOHO,4230,9,,,9,120.33,0.0,120.33,13.37,No,0
Silver,SOHO,4230,4,,,4,122.33,0.0,122.33,30.58,Yes,1
Silver,SOHO,4230,6,1.0,,7,125.5,0.0,125.5,20.92,No,0
Silver,SOHO,4230,8,,,8,126.83,0.0,126.83,15.85,No,0
Bronze,SOHO,4230,22,,,22,128.5,0.0,128.5,5.84,Yes,1
Bronze,SOHO,4230,11,,,11,131.17,0.0,131.17,11.92,No,0
Bronze,SOHO,4230,1,,,1,132.33,0.0,132.33,132.33,No,0
Platinum,SOHO,4230,10,,,10,134.0,0.0,134.0,13.4,No,0
Bronze,SOHO,4230,14,2.0,,16,134.0,0.0,134.0,9.57,No,0
Silver,SOHO,4230,12,,,12,134.5,0.0,134.5,11.21,No,0
Bronze,SOHO,4230,4,1.0,,5,135.83,0.0,135.83,33.96,No,0
Bronze,SOHO,4230,6,,,6,137.33,0.0,137.33,22.89,No,0
Bronze,SOHO,4230,8,,,8,137.5,0.0,137.5,17.19,No,0
Bronze,SOHO,4230,4,,1.0,5,137.67,0.0,137.67,34.42,No,0
Silver,VSE,4230,5,,,5,139.33,0.0,139.33,27.87,No,0
Silver,SOHO,4230,6,9.0,4.0,19,140.83,0.0,140.83,23.47,No,0
Silver,SOHO,4230,5,2.0,1.0,8,142.5,0.0,142.5,28.5,No,0
Silver,SOHO,4230,7,,,7,143.5,0.0,143.5,20.5,No,0
Silver,VSE,4230,11,,,11,143.67,0.0,143.67,13.06,Yes,1
Silver,SOHO,4230,6,,,6,144.0,0.0,144.0,24.0,No,0
Silver,SOHO,4230,4,9.0,,13,151.67,0.0,151.67,37.92,No,0
Silver,SOHO,4230,11,1.0,,12,158.5,0.0,158.5,14.41,No,0
Silver,SOHO,4230,7,7.0,,14,158.67,0.0,158.67,22.67,No,0
Silver,SOHO,4230,7,,,7,162.67,0.0,162.67,23.24,No,0
Silver,SOHO,4230,7,,,7,164.5,0.0,164.5,23.5,No,0
Gold,VSE,4230,7,,,7,164.83,0.0,164.83,23.55,No,0
Silver,SOHO,4230,9,,,9,165.17,0.0,165.17,18.35,No,0
Silver,SOHO,4230,16,1.0,,17,173.0,0.0,173.0,10.81,No,0
Gold,SOHO,4230,9,13.0,,22,178.5,0.0,178.5,19.83,No,0
Gold,SOHO,4230,19,2.0,,21,183.83,0.0,183.83,9.68,No,0
Gold,SOHO,4230,11,,,11,197.0,0.0,197.0,17.91,No,0
Silver,SOHO,4230,1,14.0,,15,212.67,0.0,212.67,212.67,No,0
Gold,SOHO,4230,17,2.0,,19,288.83,0.0,288.83,16.99,No,0
Gold,VSE,4230,24,3.0,,27,311.67,0.0,311.67,12.99,No,0
Gold,SOHO,4230,15,,,15,314.83,0.0,314.83,20.99,No,0
Platinum,SOHO,4230,8,1.0,,9,396.17,0.0,396.17,49.52,No,0
Iron,SOHO,4230,6,,,6,57.0,0.0,57.0,9.5,No,0
Bronze,SOHO,4230,7,1.0,,8,59.67,0.0,59.67,8.52,No,0
Bronze,SOHO,4230,5,,,5,60.83,0.0,60.83,12.17,No,0
Bronze,SOHO,4230,2,,,2,60.83,0.0,60.83,30.42,No,0
Bronze,SOHO,4230,6,2.0,,8,61.33,0.0,61.33,10.22,No,0
Bronze,SOHO,4230,3,3.0,,6,62.5,0.0,62.5,20.83,No,0
Bronze,SOHO,4230,7,,,7,62.83,0.0,62.83,8.98,Yes,1
SME,SME,4230,27,1.0,,28,427.67,0.0,427.67,15.84,No,0
Gold,VSE,4230,15,11.0,,26,230.83,0.0,230.83,15.39,No,0
SME,SME,4230,20,,,20,348.33,0.0,348.33,17.42,No,0
SME,SME,4230,13,,2.0,15,466.83,0.0,466.83,35.91,No,0
Silver,VSE,4230,9,9.0,,18,48.83,0.0,48.83,5.43,No,0
Platinum,VSE,4230,15,14.0,,29,372.83,0.0,372.83,24.86,No,0
Platinum,VSE,4230,2,3.0,9.0,14,272.5,0.0,272.5,136.25,No,0
SME,SME,4230,12,6.0,,18,384.67,0.0,384.67,32.06,No,0
SME,SME,4230,14,2.0,,16,374.67,35.0,409.67,26.76,No,0
SME,SME,4230,24,5.0,,29,368.5,0.0,368.5,15.35,No,0
SME,SME,4230,24,13.0,,37,454.83,0.0,454.83,18.95,No,0
Gold,VSE,4230,7,,,7,140.5,0.0,140.5,20.07,No,0
Iron,SOHO,4230,5,,,5,40.0,0.0,40.0,8.0,No,0
Iron,SOHO,4230,5,,,5,40.17,0.0,40.17,8.03,No,0
Bronze,SOHO,4230,2,1.0,,3,40.17,0.0,40.17,20.09,No,0
Bronze,SOHO,4230,3,6.0,,9,40.33,0.0,40.33,13.44,No,0
Bronze,SOHO,4230,1,1.0,,2,40.33,0.0,40.33,40.33,No,0
Bronze,SOHO,4230,2,1.0,,3,40.83,0.0,40.83,20.42,No,0
Bronze,SOHO,4230,2,,,2,40.83,0.0,40.83,20.42,No,0
Bronze,SOHO,4230,5,,,5,41.17,0.0,41.17,8.23,No,0
Iron,SOHO,4230,4,1.0,,5,41.33,0.0,41.33,10.33,No,0
Bronze,SOHO,4230,2,,,2,41.83,0.0,41.83,20.92,No,0
Bronze,SOHO,4230,5,,,5,42.17,0.0,42.17,8.43,No,0
Bronze,SOHO,4230,5,,,5,44.0,0.0,44.0,8.8,No,0
Bronze,SOHO,4230,3,10.0,,13,44.33,0.0,44.33,14.78,No,0
Bronze,SOHO,4230,2,,,2,45.5,0.0,45.5,22.75,No,0
Iron,SOHO,4230,4,,,4,47.17,0.0,47.17,11.79,No,0
Bronze,SOHO,4230,5,,,5,47.33,0.0,47.33,9.47,No,0
Bronze,SOHO,4230,5,,,5,47.33,0.0,47.33,9.47,Yes,1
Iron,SOHO,4230,2,,,2,47.67,0.0,47.67,23.84,No,0
Bronze,SOHO,4230,2,,,2,47.67,0.0,47.67,23.84,No,0
Iron,SOHO,4230,4,1.0,,5,47.83,0.0,47.83,11.96,No,0
Iron,SOHO,4230,2,2.0,,4,48.33,0.0,48.33,24.17,No,0
Bronze,SOHO,4230,3,1.0,,4,48.5,0.0,48.5,16.17,No,0
Bronze,SOHO,4230,3,,,3,49.0,0.0,49.0,16.33,No,0
Bronze,SOHO,4230,3,2.0,,5,50.67,0.0,50.67,16.89,Yes,1
Bronze,SOHO,4230,2,1.0,,3,50.83,0.0,50.83,25.42,No,0
Bronze,SOHO,4230,2,3.0,,5,51.0,0.0,51.0,25.5,No,0
Iron,SOHO,4230,3,2.0,,5,51.67,0.0,51.67,17.22,No,0
Bronze,SOHO,4230,4,,,4,52.67,0.0,52.67,13.17,No,0
Bronze,SOHO,4230,3,,,3,52.67,0.0,52.67,17.56,No,0
Iron,SOHO,4230,1,5.0,,6,23.33,29.67,53.0,23.33,No,0
Bronze,SOHO,4230,3,,,3,53.33,0.0,53.33,17.78,No,0
Bronze,SOHO,4230,3,1.0,,4,53.5,0.0,53.5,17.83,No,0
Bronze,SOHO,4230,3,,,3,54.0,0.0,54.0,18.0,No,0
Iron,SOHO,4230,8,1.0,,9,54.5,0.0,54.5,6.81,No,0
Bronze,SOHO,4230,3,,,3,54.67,0.0,54.67,18.22,No,0
Bronze,SOHO,4230,2,,,2,56.33,0.0,56.33,28.17,No,0
