CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
Bronze,SOHO,6400,7,,,7,94.33,0.0,94.33,13.48,No,0
Bronze,SOHO,6400,12,,,12,95.17,0.0,95.17,7.93,No,0
Bronze,SOHO,6400,3,1.0,1.0,5,95.67,0.0,95.67,31.89,No,0
Bronze,SOHO,6400,7,1.0,,8,96.0,0.0,96.0,13.71,No,0
Silver,SOHO,6400,7,,,7,96.17,0.0,96.17,13.74,No,0
Silver,SOHO,6400,5,,,5,96.83,0.0,96.83,19.37,No,0
Bronze,SOHO,6400,9,1.0,,10,97.5,0.0,97.5,10.83,Yes,1
Bronze,SOHO,6400,8,1.0,,9,98.5,0.0,98.5,12.31,No,0
Bronze,SOHO,6400,7,1.0,,8,98.67,0.0,98.67,14.1,No,0
Bronze,SOHO,6400,7,,,7,98.83,0.0,98.83,14.12,No,0
Bronze,SOHO,6400,6,,,6,99.0,0.0,99.0,16.5,No,0
Bronze,SOHO,6400,3,1.0,,4,100.0,0.0,100.0,33.33,No,0
Bronze,SOHO,6400,8,1.0,,9,100.83,0.0,100.83,12.6,No,0
Silver,SOHO,6400,5,2.0,,7,101.17,0.0,101.17,20.23,No,0
Silver,VSE,6400,8,1.0,,9,101.67,0.0,101.67,12.71,No,0
Silver,SOHO,6400,5,2.0,,7,101.67,0.0,101.67,20.33,No,0
Bronze,SOHO,6400,3,,,3,102.67,0.0,102.67,34.22,No,0
Bronze,SOHO,6400,11,,,11,102.83,0.0,102.83,9.35,No,0
Bronze,SOHO,6400,6,2.0,,8,104.17,0.0,104.17,17.36,No,0
Bronze,SOHO,6400,10,1.0,,11,105.17,0.0,105.17,10.52,No,0
Silver,SOHO,6400,8,,1.0,9,105.67,0.0,105.67,13.21,No,0
Bronze,SOHO,6400,7,1.0,,8,108.0,0.0,108.0,15.43,No,0
Bronze,SOHO,6400,8,,,8,108.33,0.0,108.33,13.54,No,0
Bronze,SOHO,6400,5,,,5,110.0,0.0,110.0,22.0,No,0
Bronze,SOHO,6400,12,1.0,,13,110.83,0.0,110.83,9.24,No,0
Silver,SOHO,6400,5,,,5,111.5,0.0,111.5,22.3,No,0
Silver,SOHO,6400,15,2.0,,17,114.17,0.0,114.17,7.61,No,0
Silver,SOHO,6400,4,4.0,,8,116.0,0.0,116.0,29.0,No,0
Bronze,SOHO,6400,9,,,9,116.83,0.0,116.83,12.98,No,0
Bronze,SOHO,6400,7,,,7,120.0,0.0,120.0,17.14,No,0
Silver,SOHO,6400,3,1.0,,4,122.33,0.0,122.33,40.78,No,0
Bronze,SOHO,6400,9,3.0,,12,125.67,0.0,125.67,13.96,No,0
Silver,SOHO,6400,10,4.0,,14,126.67,0.0,126.67,12.67,No,0
Silver,SOHO,6400,5,2.0,,7,128.17,0.0,128.17,25.63,No,0
Silver,SOHO,6400,6,2.0,,8,128.5,0.0,128.5,21.42,No,0
Silver,SOHO,6400,7,3.0,,10,129.0,0.0,129.0,18.43,Yes,1
Silver,SOHO,6400,9,2.0,,11,130.17,0.0,130.17,14.46,No,0
Silver,SOHO,6400,6,,,6,130.5,0.0,130.5,21.75,No,0
Silver,SOHO,6400,10,3.0,,13,132.17,0.0,132.17,13.22,No,0
Bronze,SOHO,6400,10,,,10,134.17,0.0,134.17,13.42,No,0
Gold,SOHO,6400,9,1.0,,10,135.17,0.0,135.17,15.02,No,0
Silver,SOHO,6400,5,,,5,138.0,0.0,138.0,27.6,No,0
Silver,SOHO,6400,4,9.0,,13,138.5,0.0,138.5,34.63,No,0
Silver,SOHO,6400,7,,,7,140.5,0.0,140.5,20.07,No,0
Silver,SOHO,6400,7,,,7,141.17,0.0,141.17,20.17,No,0
Silver,SOHO,6400,8,,,8,141.5,0.0,141.5,17.69,No,0
Silver,SOHO,6400,9,9.0,,18,142.0,0.0,142.0,15.78,No,0
Silver,SOHO,6400,7,1.0,,8,143.83,0.0,143.83,20.55,Yes,1
Silver,SOHO,6400,7,2.0,,9,144.5,0.0,144.5,20.64,No,0
Silver,SOHO,6400,9,,,9,144.5,0.0,144.5,16.06,No,0
Silver,SOHO,6400,12,3.0,,15,146.33,0.0,146.33,12.19,No,0
Silver,VSE,6400,11,3.0,,14,146.5,0.0,146.5,13.32,No,0
Silver,SOHO,6400,2,2.0,,4,147.5,0.0,147.5,73.75,No,0
Silver,SOHO,6400,9,,,9,150.5,0.0,150.5,16.72,No,0
Silver,SOHO,6400,12,1.0,1.0,14,151.0,0.0,151.0,12.58,No,0
Silver,SOHO,6400,17,,,17,151.5,0.0,151.5,8.91,No,0
Silver,SOHO,6400,9,,,9,152.67,0.0,152.67,16.96,No,0
Silver,SOHO,6400,5,5.0,,10,153.5,0.0,153.5,30.7,No,0
Silver,SOHO,6400,5,,,5,153.67,0.0,153.67,30.73,No,0
Silver,SOHO,6400,7,,,7,154.0,0.0,154.0,22.0,No,0
Silver,SOHO,6400,15,,1.0,16,155.33,0.0,155.33,10.36,No,0
Gold,VSE,6400,10,,,10,156.67,0.0,156.67,15.67,No,0
Silver,SOHO,6400,12,,,12,159.17,0.0,159.17,13.26,No,0
Silver,SOHO,6400,11,4.0,,15,160.0,0.0,160.0,14.55,Yes,1
Silver,SOHO,6400,8,,,8,165.2,0.0,165.2,20.65,No,0
Bronze,SOHO,6400,13,,,13,168.5,0.0,168.5,12.96,No,0
Silver,SOHO,6400,10,,,10,168.67,0.0,168.67,16.87,No,0
Silver,SOHO,6400,12,4.0,,16,169.0,0.0,169.0,14.08,No,0
Silver,SOHO,6400,8,4.0,,12,169.33,0.0,169.33,21.17,No,0
Silver,SOHO,6400,9,,1.0,10,169.33,0.0,169.33,18.81,Yes,1
Gold,VSE,6400,12,3.0,,15,170.83,0.0,170.83,14.24,No,0
Gold,VSE,6400,7,,,7,171.17,0.0,171.17,24.45,No,0
Gold,SOHO,6400,16,1.0,,17,174.17,0.0,174.17,10.89,No,0
Silver,VSE,6400,9,4.0,,13,177.67,0.0,177.67,19.74,No,0
Gold,SOHO,6400,12,6.0,,18,179.5,0.0,179.5,14.96,No,0
Gold,SOHO,6400,6,1.0,,7,179.67,0.0,179.67,29.95,No,0
Silver,SOHO,6400,8,,,8,181.0,0.0,181.0,22.63,No,0
Silver,SOHO,6400,17,2.0,1.0,20,181.5,0.0,181.5,10.68,No,0
Silver,SOHO,6400,10,6.0,,16,181.83,0.0,181.83,18.18,No,0
Silver,SOHO,6400,4,1.0,1.0,6,182.33,0.0,182.33,45.58,No,0
Gold,VSE,6400,10,8.0,,18,183.83,0.0,183.83,18.38,No,0
Silver,SOHO,6400,6,1.0,,7,184.83,0.0,184.83,30.81,No,0
Platinum,VSE,6400,11,3.0,,14,184.83,0.0,184.83,16.8,No,0
Gold,VSE,6400,6,1.0,,7,191.0,0.0,191.0,31.83,No,0
Silver,SOHO,6400,12,,,12,194.33,0.0,194.33,16.19,No,0
Gold,VSE,6400,8,2.0,,10,194.33,0.0,194.33,24.29,No,0
Silver,SOHO,6400,15,,,15,200.33,0.0,200.33,13.36,No,0
Silver,VSE,6400,14,,,14,200.83,0.0,200.83,14.35,No,0
Gold,VSE,6400,17,6.0,,23,206.5,0.0,206.5,12.15,No,0
Gold,SOHO,6400,17,10.0,,27,207.83,0.0,207.83,12.23,No,0
Gold,SOHO,6400,15,1.0,,16,211.5,0.0,211.5,14.1,No,0
Gold,SOHO,6400,9,,,9,211.5,0.0,211.5,23.5,No,0
Silver,SOHO,6400,20,2.0,,22,212.0,0.0,212.0,10.6,No,0
Silver,SOHO,6400,4,4.0,,8,212.17,0.0,212.17,53.04,No,0
Silver,SOHO,6400,6,1.0,,7,212.67,0.0,212.67,35.45,No,0
Silver,SOHO,6400,6,3.0,,9,217.33,0.0,217.33,36.22,No,0
Gold,VSE,6400,8,4.0,2.0,14,221.67,0.0,221.67,27.71,No,0
Silver,VSE,6400,9,,,9,223.33,0.0,223.33,24.81,No,0
Gold,VSE,6400,30,5.0,,35,226.5,0.0,226.5,7.55,No,0
Gold,VSE,6400,6,,,6,230.67,0.0,230.67,38.45,No,0
Gold,SOHO,6400,8,1.0,,9,231.83,0.0,231.83,28.98,No,0
Gold,SOHO,6400,9,2.0,,11,234.17,0.0,234.17,26.02,No,0
Silver,SOHO,6400,12,,,12,237.17,0.0,237.17,19.76,No,0
Gold,VSE,6400,8,,,8,238.0,0.0,238.0,29.75,No,0
Gold,SOHO,6400,14,,,14,238.0,0.0,238.0,17.0,No,0
Gold,VSE,6400,13,2.0,,15,244.17,0.0,244.17,18.78,Yes,1
Gold,SOHO,6400,22,1.0,,23,244.33,0.0,244.33,11.11,No,0
Gold,VSE,6400,12,,,12,244.67,0.0,244.67,20.39,No,0
Gold,VSE,6400,10,,,10,245.5,0.0,245.5,24.55,No,0
Gold,SOHO,6400,11,6.0,,17,248.0,0.0,248.0,22.55,No,0
Gold,VSE,6400,11,1.0,,12,248.17,0.0,248.17,22.56,No,0
Silver,SOHO,6400,13,1.0,,14,248.5,0.0,248.5,19.12,Yes,1
Silver,SOHO,6400,10,2.0,,12,251.83,0.0,251.83,25.18,No,0
Silver,SOHO,6400,11,6.0,,17,253.5,0.0,253.5,23.05,No,0
Gold,VSE,6400,4,,,4,256.67,0.0,256.67,64.17,No,0
Gold,SOHO,6400,15,2.0,,17,268.17,0.0,268.17,17.88,No,0
Silver,VSE,6400,7,,,7,269.33,0.0,269.33,38.48,No,0
Gold,SOHO,6400,14,6.0,,20,275.67,0.0,275.67,19.69,No,0
Gold,VSE,6400,13,,,13,277.17,0.0,277.17,21.32,No,0
Gold,VSE,6400,18,9.0,,27,283.5,0.0,283.5,15.75,No,0
Gold,VSE,6400,6,7.0,,13,287.17,0.0,287.17,47.86,No,0
Gold,VSE,6400,11,,,11,287.17,0.0,287.17,26.11,No,0
Platinum,VSE,6400,16,2.0,1.0,19,291.67,0.0,291.67,18.23,No,0
Gold,VSE,6400,8,4.0,,12,299.33,0.0,299.33,37.42,No,0
Gold,VSE,6400,9,10.0,,19,301.33,0.0,301.33,33.48,No,0
Gold,VSE,6400,38,18.0,,56,312.33,0.0,312.33,8.22,No,0
Platinum,VSE,6400,7,,1.0,8,314.0,0.0,314.0,44.86,No,0
Gold,VSE,6400,15,3.0,,18,318.67,0.0,318.67,21.24,No,0
Gold,VSE,6400,19,,,19,355.17,0.0,355.17,18.69,No,0
Gold,VSE,6400,14,,,14,357.5,0.0,357.5,25.54,No,0
Platinum,VSE,6400,14,2.0,,16,359.17,0.0,359.17,25.66,No,0
Platinum,VSE,6400,24,3.0,,27,362.83,0.0,362.83,15.12,No,0
Platinum,VSE,6400,14,,,14,364.5,0.0,364.5,26.04,No,0
Gold,VSE,6400,17,2.0,3.0,22,371.33,0.0,371.33,21.84,No,0
Platinum,VSE,6400,27,10.0,,37,427.83,0.0,427.83,15.85,No,0
Platinum,VSE,6400,17,,,17,432.67,0.0,432.67,25.45,No,0
Platinum,VSE,6400,33,4.0,,37,444.67,0.0,444.67,13.47,No,0
Platinum,VSE,6400,25,,,25,444.83,0.0,444.83,17.79,No,0
Platinum,VSE,6400,17,8.0,,25,460.67,0.0,460.67,27.1,No,0
SME,SME,6400,23,,,23,488.17,0.0,488.17,21.22,No,0
Platinum,VSE,6400,22,,,22,496.33,0.0,496.33,22.56,No,0
Gold,VSE,6400,12,2.0,,14,169.33,0.0,169.33,14.11,No,0
SME,SME,6400,17,3.0,,20,494.33,0.0,494.33,29.08,No,0
SME,SME,6400,21,3.0,,24,449.0,0.0,449.0,21.38,No,0
Bronze,SOHO,6400,2,,,2,49.0,0.0,49.0,24.5,No,0
Gold,SOHO,6400,14,3.0,,17,257.83,0.0,257.83,18.42,No,0
SME,SME,6400,41,1.0,,42,472.0,0.0,472.0,11.51,No,0
Platinum,VSE,6400,21,4.0,1.0,26,444.0,0.0,444.0,21.14,No,0
Silver,SOHO,6400,3,,,3,154.0,0.0,154.0,51.33,No,0
Platinum,VSE,6400,21,4.0,,25,462.83,0.0,462.83,22.04,No,0
SE,SE,6400,11,3.0,2.0,16,197.17,0.0,197.17,17.92,No,0
