CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
Iron,SOHO,6100,4,,,4,46.17,0.0,46.17,11.54,No,0
Iron,SOHO,4000,10,2.0,,12,47.0,0.0,47.0,4.7,No,0
Iron,SOHO,6000,1,,,1,47.17,0.0,47.17,47.17,No,0
Iron,SOHO,4130,4,1.0,,5,47.5,0.0,47.5,11.88,No,0
Iron,SOHO,4470,2,1.0,,3,47.5,0.0,47.5,23.75,No,0
Iron,SOHO,4550,2,,,2,47.5,0.0,47.5,23.75,No,0
Iron,SOHO,4400,4,,,4,47.5,0.0,47.5,11.88,No,0
Iron,SOHO,6000,2,1.0,,3,47.83,0.0,47.83,23.92,No,0
Iron,SOHO,6000,6,4.0,,10,48.17,0.0,48.17,8.03,No,0
Iron,SOHO,6400,7,,,7,48.17,0.0,48.17,6.88,No,0
Iron,SOHO,6600,4,1.0,,5,48.33,0.0,48.33,12.08,No,0
Iron,SOHO,6000,2,1.0,,3,49.0,0.0,49.0,24.5,No,0
Iron,SOHO,4000,3,2.0,,5,49.17,0.0,49.17,16.39,No,0
Iron,SOHO,6300,7,,,7,52.33,0.0,52.33,7.48,No,0
Iron,SOHO,4018,4,1.0,,5,52.67,0.0,52.67,13.17,Yes,1
Iron,SOHO,4004,2,8.0,,10,53.0,0.0,53.0,26.5,No,0
Iron,SOHO,4000,6,,,6,53.17,0.0,53.17,8.86,No,0
Iron,SOHO,4002,6,,,6,53.5,0.0,53.5,8.92,No,0
Iron,SOHO,4400,1,,,1,54.33,0.0,54.33,54.33,No,0
Iron,SOHO,4000,4,,,4,54.5,0.0,54.5,13.63,No,0
Iron,SOHO,6100,3,,,3,54.83,0.0,54.83,18.28,No,0
Iron,SOHO,4000,5,,,5,55.17,0.0,55.17,11.03,No,0
Iron,VSE,4000,5,,,5,59.67,0.0,59.67,11.93,No,0
Iron,SOHO,6489,11,,,11,60.5,0.0,60.5,5.5,No,0
Iron,SOHO,4000,2,1.0,1.0,4,63.0,0.0,63.0,31.5,No,0
Iron,SOHO,4250,5,1.0,,6,69.0,0.0,69.0,13.8,No,0
Iron,Other,6100,7,26.0,,33,70.33,0.0,70.33,10.05,No,0
Iron,SOHO,4173,7,2.0,,9,72.33,0.0,72.33,10.33,No,0
Iron,SOHO,6300,5,,,5,73.33,0.0,73.33,14.67,No,0
Iron,SOHO,4408,6,,,6,73.67,0.0,73.67,12.28,No,0
Iron,SOHO,6300,4,,,4,86.83,0.0,86.83,21.71,No,0
Iron,SOHO,4000,6,,,6,112.5,0.0,112.5,18.75,No,0
Iron,SOHO,6000,5,,,5,114.17,0.0,114.17,22.83,No,0
Iron,SOHO,4000,16,,,16,146.33,0.0,146.33,9.15,No,0
Iron,SOHO,6490,33,1.0,,34,252.0,0.0,252.0,7.64,No,0
Iron,SOHO,4409,6,,,6,63.67,0.0,63.67,10.61,No,0
Iron,SOHO,4474,5,,,5,64.17,0.0,64.17,12.83,No,0
Iron,SOHO,4400,2,,,2,79.83,0.0,79.83,39.92,No,0
Iron,SOHO,4400,1,,1.0,2,83.33,0.0,83.33,83.33,No,0
Iron,SOHO,4579,3,,,3,100.33,0.0,100.33,33.44,No,0
Iron,SOHO,4400,3,,,3,119.17,0.0,119.17,39.72,No,0
Iron,SOHO,4400,7,,,7,145.5,0.0,145.5,20.79,No,0
Iron,SOHO,4580,12,,,12,148.83,0.0,148.83,12.4,No,0
Iron,SOHO,4270,1,2.0,,3,65.33,0.0,65.33,65.33,No,0
Iron,SOHO,4000,4,,,4,65.83,0.0,65.83,16.46,No,0
Iron,SOHO,4199,5,,,5,66.5,0.0,66.5,13.3,No,0
Iron,SOHO,4000,1,,,1,66.67,0.0,66.67,66.67,No,0
Iron,SOHO,4950,4,1.0,,5,67.17,0.0,67.17,16.79,No,0
Iron,SOHO,4000,2,,,2,67.33,0.0,67.33,33.67,No,0
Iron,SOHO,4000,3,,,3,68.17,0.0,68.17,22.72,No,0
Iron,SOHO,4006,1,,,1,68.83,0.0,68.83,68.83,No,0
Iron,SOHO,4000,2,,,2,69.0,0.0,69.0,34.5,No,0
Iron,SOHO,4000,3,,,3,69.83,0.0,69.83,23.28,No,0
Iron,SOHO,4000,5,1.0,,6,72.17,0.0,72.17,14.43,No,0
Iron,SOHO,4800,4,,,4,72.5,0.0,72.5,18.13,No,0
Iron,SOHO,4108,1,,,1,73.33,0.0,73.33,73.33,No,0
Iron,SOHO,4004,3,,,3,75.5,0.0,75.5,25.17,Yes,1
Iron,SOHO,4016,2,2.0,,4,77.0,0.0,77.0,38.5,No,0
Iron,SOHO,4700,4,1.0,,5,77.67,0.0,77.67,19.42,No,0
Iron,SOHO,4000,4,,,4,81.17,0.0,81.17,20.29,No,0
Iron,SOHO,4150,3,,,3,84.67,0.0,84.67,28.22,No,0
Iron,SOHO,4000,13,1.0,,14,93.33,0.0,93.33,7.18,No,0
Iron,SOHO,4000,4,4.0,,8,94.83,0.0,94.83,23.71,No,0
Iron,SOHO,4000,3,1.0,,4,101.17,0.0,101.17,33.72,No,0
Iron,SOHO,4000,4,,,4,110.0,0.0,110.0,27.5,No,0
Iron,SOHO,4000,1,1.0,,2,6.0,105.33,111.33,6.0,No,0
Iron,SOHO,4000,4,5.0,,9,116.83,0.0,116.83,29.21,No,0
Iron,SOHO,4000,1,,,1,46.0,380.0,426.0,46.0,No,0
Iron,SOHO,4003,1,2.0,,3,56.67,0.0,56.67,56.67,No,0
Iron,SOHO,4230,6,,,6,57.0,0.0,57.0,9.5,No,0
Iron,SOHO,4002,5,2.0,,7,57.4,0.0,57.4,11.48,No,0
Iron,SOHO,4000,3,,,3,57.83,0.0,57.83,19.28,No,0
Iron,SOHO,4000,3,,,3,58.17,0.0,58.17,19.39,No,0
Iron,SOHO,4023,2,1.0,,3,58.67,0.0,58.67,29.34,No,0
Iron,SOHO,4000,1,2.0,,3,58.83,0.0,58.83,58.83,No,0
Iron,SOHO,4000,5,,,5,59.17,0.0,59.17,11.83,No,0
Iron,SOHO,4270,2,3.0,,5,61.5,0.0,61.5,30.75,No,0
Iron,SOHO,4300,3,1.0,,4,62.33,0.0,62.33,20.78,No,0
Iron,SOHO,4700,3,,,3,62.33,0.0,62.33,20.78,No,0
Iron,SOHO,4004,2,1.0,,3,62.67,0.0,62.67,31.34,No,0
Iron,LE,6000,1,2.0,,3,40.5,0.0,40.5,40.5,No,0
Iron,SOHO,1421,1,1.0,,2,7.0,70.0,77.0,7.0,No,0
Iron,SOHO,4000,1,3.0,,4,44.83,0.0,44.83,44.83,No,0
Iron,SOHO,6430,2,,,2,60.67,0.0,60.67,30.34,No,0
Iron,SOHO,6300,4,,,4,43.17,99.17,142.34,10.79,No,0
Iron,SOHO,7007,1,,,1,13.0,48.0,61.0,13.0,No,0
Iron,SOHO,4228,1,5.0,,6,71.5,42.33,113.83,71.5,No,0
Iron,SOHO,6000,2,,,2,42.33,0.0,42.33,21.17,No,0
Iron,SME,4300,18,,,18,162.33,0.0,162.33,9.02,No,0
Iron,SOHO,4000,30,,,30,178.17,0.0,178.17,5.94,No,0
Iron,SOHO,6500,3,2.0,,5,49.83,0.0,49.83,16.61,No,0
Iron,SOHO,4000,1,,,1,21.0,300.0,321.0,21.0,No,0
Iron,SME,4000,39,37.0,,76,210.83,0.0,210.83,5.41,No,0
Iron,SOHO,8800,2,,,2,22.83,25.83,48.66,11.42,Yes,1
Iron,SOHO,4230,5,,,5,40.0,0.0,40.0,8.0,No,0
Iron,SOHO,4016,5,,,5,40.0,0.0,40.0,8.0,No,0
Iron,SOHO,4000,5,1.0,,6,40.0,0.0,40.0,8.0,No,0
Iron,SOHO,4000,2,,,2,40.0,0.0,40.0,20.0,No,0
Iron,SOHO,4400,2,,,2,40.0,0.0,40.0,20.0,No,0
Iron,SOHO,4400,7,,,7,40.0,0.0,40.0,5.71,No,0
Iron,SOHO,4003,3,7.0,,10,40.0,0.0,40.0,13.33,No,0
Iron,SOHO,4470,4,,,4,40.0,0.0,40.0,10.0,No,0
Iron,SOHO,4230,5,,,5,40.17,0.0,40.17,8.03,No,0
Iron,SOHO,4108,5,,,5,40.17,0.0,40.17,8.03,No,0
Iron,SOHO,4400,2,,,2,40.2,0.0,40.2,20.1,No,0
Iron,SOHO,4000,1,,,1,40.33,0.0,40.33,40.33,No,0
Iron,SOHO,4700,3,,,3,40.33,0.0,40.33,13.44,No,0
Iron,SOHO,4220,1,3.0,,4,40.33,0.0,40.33,40.33,No,0
Iron,SOHO,4000,2,1.0,,3,40.33,0.0,40.33,20.17,No,0
Iron,SOHO,4001,3,1.0,,4,40.5,0.0,40.5,13.5,Yes,1
Iron,SOHO,4002,2,1.0,,3,40.67,0.0,40.67,20.34,No,0
Iron,SOHO,4600,2,5.0,,7,40.67,0.0,40.67,20.34,No,0
Iron,SOHO,4000,2,,,2,40.67,0.0,40.67,20.34,No,0
Iron,SOHO,4400,2,6.0,,8,40.75,0.0,40.75,20.38,No,0
Iron,SOHO,4000,3,,,3,40.83,0.0,40.83,13.61,No,0
Iron,SOHO,4330,2,,,2,40.83,0.0,40.83,20.42,No,0
Iron,SOHO,4150,5,,,5,41.0,0.0,41.0,8.2,No,0
Iron,SOHO,4224,5,2.0,,7,41.0,0.0,41.0,8.2,Yes,1
Iron,SOHO,4230,4,1.0,,5,41.33,0.0,41.33,10.33,No,0
Iron,SOHO,4000,3,1.0,1.0,5,41.5,0.0,41.5,13.83,No,0
Iron,SOHO,4004,2,,,2,41.83,0.0,41.83,20.92,No,0
Iron,SOHO,4142,4,,,4,42.0,0.0,42.0,10.5,No,0
Iron,SOHO,4700,2,,,2,42.17,0.0,42.17,21.09,No,0
Iron,SOHO,4023,2,,,2,42.17,0.0,42.17,21.09,No,0
Iron,SOHO,4020,5,,,5,42.33,0.0,42.33,8.47,No,0
Iron,SOHO,4700,2,,,2,42.33,0.0,42.33,21.17,No,0
Iron,SOHO,4110,2,2.0,,4,42.5,0.0,42.5,21.25,No,0
Iron,SOHO,4002,3,,,3,42.67,0.0,42.67,14.22,No,0
Iron,SOHO,4000,5,,,5,42.67,0.0,42.67,8.53,No,0
Iron,SOHO,4000,1,2.0,,3,43.0,0.0,43.0,43.0,No,0
Iron,SOHO,4150,5,,,5,43.17,0.0,43.17,8.63,No,0
Iron,SOHO,4400,1,,,1,43.17,0.0,43.17,43.17,No,0
Iron,SOHO,4002,1,,,1,43.33,0.0,43.33,43.33,No,0
Iron,SOHO,4001,2,1.0,,3,43.33,0.0,43.33,21.67,No,0
Iron,SOHO,4000,1,,,1,43.5,0.0,43.5,43.5,No,0
Iron,SOHO,4000,1,1.0,,2,43.5,0.0,43.5,43.5,No,0
Iron,SOHO,4000,1,,,1,43.5,0.0,43.5,43.5,No,0
Iron,SOHO,4700,2,,,2,43.67,0.0,43.67,21.84,No,0
Iron,SOHO,4000,2,,,2,43.67,0.0,43.67,21.84,No,0
Iron,SOHO,4003,1,,,1,43.83,0.0,43.83,43.83,No,0
Iron,SOHO,4124,5,1.0,,6,44.0,0.0,44.0,8.8,No,0
Iron,SOHO,4003,1,,,1,44.17,0.0,44.17,44.17,No,0
Iron,Other,4264,5,,,5,44.33,0.0,44.33,8.87,No,0
Iron,SOHO,4000,2,,,2,44.33,0.0,44.33,22.17,No,0
Iron,SOHO,4023,2,,,2,44.67,0.0,44.67,22.34,No,0
Iron,SOHO,4600,3,1.0,,4,45.17,0.0,45.17,15.06,No,0
Iron,SOHO,4400,1,1.0,,2,45.33,0.0,45.33,45.33,No,0
Iron,SOHO,4002,7,7.0,,14,45.33,0.0,45.33,6.48,No,0
Iron,SOHO,4343,2,,,2,45.5,0.0,45.5,22.75,No,0
Iron,SOHO,4000,1,1.0,,2,45.67,0.0,45.67,45.67,No,0
Iron,SOHO,4980,4,1.0,,5,45.67,0.0,45.67,11.42,No,0
Iron,SOHO,4000,2,2.0,,4,45.83,0.0,45.83,22.92,No,0
Iron,SOHO,4101,3,1.0,,4,46.0,0.0,46.0,15.33,No,0
Iron,SOHO,4000,1,,,1,46.0,0.0,46.0,46.0,No,0
Iron,SOHO,4638,2,,,2,46.17,0.0,46.17,23.09,Yes,1
Iron,SOHO,4150,3,,,3,46.17,0.0,46.17,15.39,No,0
Iron,SOHO,4600,2,,,2,46.33,0.0,46.33,23.17,No,0
Iron,SOHO,4000,2,,,2,46.5,0.0,46.5,23.25,No,0
Iron,SOHO,4700,2,1.0,,3,47.0,0.0,47.0,23.5,No,0
Iron,SOHO,4230,4,,,4,47.17,0.0,47.17,11.79,No,0
Iron,SOHO,4003,2,1.0,,3,47.17,0.0,47.17,23.59,No,0
Iron,SOHO,4230,2,,,2,47.67,0.0,47.67,23.84,No,0
Iron,SOHO,4230,4,1.0,,5,47.83,0.0,47.83,11.96,No,0
Iron,SOHO,4000,1,,,1,37.0,11.17,48.17,37.0,No,0
Iron,SOHO,4000,1,,,1,48.17,0.0,48.17,48.17,No,0
Iron,SOHO,4281,3,,,3,48.17,0.0,48.17,16.06,No,0
Iron,SOHO,4400,1,2.0,,3,48.33,0.0,48.33,48.33,No,0
Iron,SOHO,4230,2,2.0,,4,48.33,0.0,48.33,24.17,No,0
Iron,SOHO,4400,2,,,2,48.5,0.0,48.5,24.25,No,0
Iron,SOHO,4000,2,4.0,,6,48.5,0.0,48.5,24.25,No,0
Iron,SOHO,4400,3,1.0,,4,48.67,0.0,48.67,16.22,No,0
Iron,SOHO,4000,3,,,3,48.83,0.0,48.83,16.28,No,0
Iron,SOHO,4003,4,,,4,48.83,0.0,48.83,12.21,No,0
Iron,SOHO,4000,3,,,3,49.0,0.0,49.0,16.33,No,0
Iron,SOHO,4000,1,1.0,,2,49.0,0.0,49.0,49.0,No,0
Iron,SOHO,4004,1,,,1,22.33,27.33,49.66,22.33,No,0
Iron,SOHO,4000,1,,,1,50.67,0.0,50.67,50.67,No,0
Iron,SOHO,4220,1,3.0,,4,50.67,0.0,50.67,50.67,No,0
Iron,SOHO,4700,3,,,3,50.67,0.0,50.67,16.89,No,0
Iron,SOHO,4400,3,,,3,51.0,0.0,51.0,17.0,No,0
Iron,SOHO,4023,3,1.0,,4,51.17,0.0,51.17,17.06,No,0
Iron,SOHO,4360,3,,,3,51.17,0.0,51.17,17.06,No,0
Iron,SOHO,4003,2,1.0,,3,51.33,0.0,51.33,25.67,No,0
Iron,SOHO,4000,1,,,1,51.5,0.0,51.5,51.5,No,0
Iron,SOHO,4400,1,,,1,51.67,0.0,51.67,51.67,No,0
Iron,SOHO,4230,3,2.0,,5,51.67,0.0,51.67,17.22,No,0
Iron,SOHO,4004,4,,,4,52.0,0.0,52.0,13.0,No,0
Iron,SOHO,4212,5,,,5,52.17,0.0,52.17,10.43,Yes,1
Iron,SOHO,4850,3,,,3,52.33,0.0,52.33,17.44,No,0
Iron,SOHO,4252,4,,,4,52.33,0.0,52.33,13.08,No,0
Iron,SOHO,4801,2,5.0,,7,52.33,0.0,52.33,26.17,No,0
Iron,SOHO,4700,1,2.0,,3,52.83,0.0,52.83,52.83,No,0
Iron,SOHO,4400,4,,,4,53.0,0.0,53.0,13.25,No,0
Iron,SOHO,4230,1,5.0,,6,23.33,29.67,53.0,23.33,No,0
Iron,SOHO,4002,5,,,5,53.5,0.0,53.5,10.7,No,0
Iron,Other,4006,2,,,2,54.5,0.0,54.5,27.25,No,0
Iron,SOHO,4230,8,1.0,,9,54.5,0.0,54.5,6.81,No,0
Iron,SOHO,4023,2,,,2,54.5,0.0,54.5,27.25,No,0
Iron,SOHO,4370,3,,,3,54.67,0.0,54.67,18.22,No,0
Iron,SOHO,4000,3,,,3,54.67,0.0,54.67,18.22,Yes,1
Iron,SOHO,4004,2,1.0,,3,54.83,0.0,54.83,27.42,No,0
Iron,SOHO,4003,4,,,4,55.0,0.0,55.0,13.75,No,0
Iron,SOHO,4330,2,1.0,,3,55.0,0.0,55.0,27.5,No,0
Iron,SOHO,4000,2,,,2,55.17,0.0,55.17,27.59,No,0
Iron,SOHO,4700,3,5.0,,8,55.33,0.0,55.33,18.44,No,0
Iron,SOHO,4000,5,1.0,,6,55.33,0.0,55.33,11.07,No,0
Iron,SOHO,4000,5,,,5,55.83,0.0,55.83,11.17,No,0
Iron,SOHO,4003,3,,,3,56.0,0.0,56.0,18.67,No,0
Iron,SOHO,4027,1,1.0,,2,56.0,0.0,56.0,56.0,No,0
Iron,SOHO,4101,5,,,5,56.0,0.0,56.0,11.2,No,0
Iron,SOHO,4987,3,2.0,,5,56.0,0.0,56.0,18.67,No,0
Iron,SOHO,4000,2,1.0,,3,56.5,0.0,56.5,28.25,No,0
