CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
Gold,VSE,4490,4,,,4,161.67,0.0,161.67,40.42,No,0
Gold,VSE,4400,6,,,6,162.0,0.0,162.0,27.0,No,0
Gold,VSE,4230,11,,,11,162.17,0.0,162.17,14.74,No,0
Gold,VSE,4700,13,2.0,,15,162.67,0.0,162.67,12.51,No,0
Gold,SOHO,6450,4,2.0,,6,163.0,0.0,163.0,40.75,No,0
Gold,SOHO,6000,6,,,6,163.33,0.0,163.33,27.22,No,0
Gold,SOHO,4101,8,,,8,163.67,0.0,163.67,20.46,No,0
Gold,SOHO,6300,10,,1.0,11,163.83,0.0,163.83,16.38,No,0
Gold,SOHO,6000,9,,,9,164.0,0.0,164.0,18.22,No,0
Gold,VSE,6600,12,5.0,,17,164.17,0.0,164.17,13.68,No,0
Gold,VSE,6600,8,2.0,,10,164.17,0.0,164.17,20.52,No,0
Gold,VSE,4400,6,1.0,,7,164.33,0.0,164.33,27.39,No,0
Gold,SOHO,4000,5,,,5,164.67,0.0,164.67,32.93,No,0
Gold,SOHO,4004,5,,,5,164.67,0.0,164.67,32.93,No,0
Gold,SOHO,6500,7,2.0,,9,164.67,0.0,164.67,23.52,No,0
Gold,SOHO,6139,8,1.0,,9,164.67,0.0,164.67,20.58,No,0
Gold,VSE,6003,13,,,13,165.0,0.0,165.0,12.69,No,0
Gold,VSE,6000,10,10.0,,20,165.33,0.0,165.33,16.53,No,0
Gold,VSE,6560,8,,,8,165.33,0.0,165.33,20.67,No,0
Gold,VSE,4000,7,5.0,1.0,13,166.17,0.0,166.17,23.74,No,0
Gold,SOHO,4000,3,2.0,,5,166.17,0.0,166.17,55.39,No,0
Gold,SOHO,6000,6,2.0,,8,166.17,0.0,166.17,27.7,No,0
Gold,SOHO,4004,5,,,5,166.33,0.0,166.33,33.27,No,0
Gold,SOHO,4260,12,,,12,166.33,0.0,166.33,13.86,No,0
Gold,VSE,4000,8,5.0,,13,166.33,0.0,166.33,20.79,No,0
Gold,SOHO,4000,13,,,13,166.5,0.0,166.5,12.81,No,0
Gold,VSE,4300,6,1.0,,7,166.67,0.0,166.67,27.78,No,0
Gold,SOHO,6000,12,1.0,,13,166.67,0.0,166.67,13.89,No,0
Gold,VSE,4409,9,14.0,,23,166.83,0.0,166.83,18.54,No,0
Gold,SOHO,6000,6,,,6,167.0,0.0,167.0,27.83,No,0
Gold,VSE,4000,11,3.0,,14,167.17,0.0,167.17,15.2,No,0
Gold,VSE,6000,11,2.0,,13,167.33,0.0,167.33,15.21,No,0
Gold,VSE,4600,9,17.0,,26,167.5,0.0,167.5,18.61,No,0
Gold,VSE,6300,15,3.0,,18,167.67,0.0,167.67,11.18,No,0
Gold,VSE,6000,10,17.0,,27,167.83,0.0,167.83,16.78,No,0
Gold,SOHO,4004,10,6.0,,16,168.0,0.0,168.0,16.8,No,0
Gold,VSE,6300,8,3.0,,11,168.0,0.0,168.0,21.0,No,0
Gold,SOHO,4000,7,1.0,,8,168.17,0.0,168.17,24.02,No,0
Gold,SOHO,4199,10,1.0,,11,168.33,0.0,168.33,16.83,No,0
Gold,VSE,6000,8,4.0,,12,168.5,0.0,168.5,21.06,No,0
Gold,SOHO,6000,9,5.0,,14,168.5,0.0,168.5,18.72,No,0
Gold,VSE,6500,4,2.0,,6,168.67,0.0,168.67,42.17,No,0
Gold,VSE,6000,4,1.0,,5,168.83,0.0,168.83,42.21,No,0
Gold,VSE,8200,5,3.0,1.0,9,169.17,0.0,169.17,33.83,No,0
Gold,VSE,4150,7,,,7,169.67,0.0,169.67,24.24,No,0
Gold,VSE,6000,3,17.0,,20,169.67,0.0,169.67,56.56,No,0
Gold,SOHO,6300,6,5.0,,11,169.83,0.0,169.83,28.31,No,0
Gold,VSE,4000,11,,,11,170.33,0.0,170.33,15.48,No,0
Gold,VSE,4579,4,,,4,170.33,0.0,170.33,42.58,No,0
Gold,VSE,6400,12,3.0,,15,170.83,0.0,170.83,14.24,No,0
Gold,VSE,6300,6,1.0,,7,170.83,0.0,170.83,28.47,No,0
Gold,SOHO,4400,10,8.0,1.0,19,171.0,0.0,171.0,17.1,No,0
Gold,VSE,6300,5,2.0,,7,171.0,0.0,171.0,34.2,No,0
Gold,VSE,6400,7,,,7,171.17,0.0,171.17,24.45,No,0
Gold,VSE,4002,10,4.0,,14,171.33,0.0,171.33,17.13,No,0
Gold,VSE,4407,9,,,9,171.67,0.0,171.67,19.07,No,0
Gold,VSE,6301,7,4.0,,11,171.67,0.0,171.67,24.52,No,0
Gold,SOHO,4872,8,5.0,,13,172.0,0.0,172.0,21.5,No,0
Gold,VSE,4300,7,1.0,,8,172.0,0.0,172.0,24.57,No,0
Gold,SOHO,4003,6,6.0,,12,172.17,0.0,172.17,28.7,Yes,1
Gold,VSE,6500,11,,,11,172.17,0.0,172.17,15.65,No,0
Gold,SOHO,4000,9,,,9,172.33,0.0,172.33,19.15,No,0
Gold,SOHO,6000,11,2.0,,13,172.5,0.0,172.5,15.68,No,0
Gold,SOHO,6000,6,2.0,,8,172.5,0.0,172.5,28.75,No,0
Gold,SOHO,6600,5,3.0,,8,172.5,0.0,172.5,34.5,No,0
Gold,SOHO,6600,13,,,13,172.5,0.0,172.5,13.27,No,0
Gold,VSE,6300,9,,,9,172.5,0.0,172.5,19.17,No,0
Gold,VSE,4002,9,2.0,,11,173.0,0.0,173.0,19.22,No,0
Gold,VSE,4400,1,20.0,,21,173.0,0.0,173.0,173.0,No,0
Gold,SOHO,4000,14,3.0,,17,173.5,0.0,173.5,12.39,No,0
Gold,SOHO,6000,9,,,9,173.5,0.0,173.5,19.28,No,0
Gold,SOHO,6450,13,2.0,,15,173.83,0.0,173.83,13.37,No,0
Gold,VSE,4000,2,6.0,,8,174.0,0.0,174.0,87.0,No,0
Gold,VSE,6000,13,4.0,,17,174.17,0.0,174.17,13.4,No,0
Gold,SOHO,6400,16,1.0,,17,174.17,0.0,174.17,10.89,No,0
Gold,VSE,4004,7,2.0,,9,174.33,0.0,174.33,24.9,No,0
Gold,VSE,6300,11,,,11,174.33,0.0,174.33,15.85,No,0
Gold,SOHO,4002,16,,,16,174.5,0.0,174.5,10.91,Yes,1
Gold,VSE,4004,18,11.0,,29,174.5,0.0,174.5,9.69,No,0
Gold,SOHO,6000,11,8.0,,19,174.83,0.0,174.83,15.89,No,0
Gold,SOHO,4004,9,4.0,,13,175.5,0.0,175.5,19.5,No,0
Gold,SOHO,6563,5,,,5,175.67,0.0,175.67,35.13,No,0
Gold,SOHO,4409,4,,,4,175.83,0.0,175.83,43.96,No,0
Gold,SOHO,4230,3,2.0,,5,176.0,0.0,176.0,58.67,No,0
Gold,SOHO,4002,15,4.0,,19,176.17,0.0,176.17,11.74,No,0
Gold,SOHO,6000,6,,,6,176.17,0.0,176.17,29.36,No,0
Gold,SOHO,4150,8,,,8,176.33,0.0,176.33,22.04,No,0
Gold,VSE,4000,7,1.0,,8,176.33,0.0,176.33,25.19,No,0
Gold,SOHO,4579,12,8.0,,20,176.5,0.0,176.5,14.71,No,0
Gold,SOHO,4000,11,1.0,,12,176.5,0.0,176.5,16.05,No,0
Gold,VSE,4000,5,6.0,,11,176.5,0.0,176.5,35.3,No,0
Gold,VSE,4210,12,,,12,176.83,0.0,176.83,14.74,No,0
Gold,VSE,4300,5,4.0,,9,177.0,0.0,177.0,35.4,No,0
Gold,SOHO,6300,18,,,18,177.0,0.0,177.0,9.83,No,0
Gold,SOHO,4400,5,,1.0,6,177.17,0.0,177.17,35.43,Yes,1
Gold,VSE,4000,16,,,16,177.2,0.0,177.2,11.08,No,0
Gold,SOHO,4023,4,1.0,,5,177.33,0.0,177.33,44.33,No,0
Gold,VSE,4003,7,1.0,,8,177.5,0.0,177.5,25.36,No,0
Gold,SOHO,6000,13,1.0,,14,177.67,0.0,177.67,13.67,No,0
Gold,SOHO,4000,11,,1.0,12,177.67,0.0,177.67,16.15,No,0
Gold,SOHO,6000,13,3.0,,16,178.0,0.0,178.0,13.69,Yes,1
Gold,VSE,6450,10,1.0,,11,178.0,0.0,178.0,17.8,No,0
Gold,SOHO,6701,10,2.0,,12,178.0,0.0,178.0,17.8,No,0
Gold,SOHO,4002,11,1.0,,12,178.33,0.0,178.33,16.21,No,0
Gold,VSE,4640,19,8.0,,27,179.0,0.0,179.0,9.42,No,0
Gold,SOHO,6400,12,6.0,,18,179.5,0.0,179.5,14.96,No,0
Gold,SOHO,6400,6,1.0,,7,179.67,0.0,179.67,29.95,No,0
Gold,SOHO,4003,17,,,17,179.67,0.0,179.67,10.57,No,0
Gold,VSE,4150,10,,,10,180.0,0.0,180.0,18.0,No,0
Gold,SOHO,6900,12,,,12,180.17,0.0,180.17,15.01,Yes,1
Gold,SOHO,4000,10,,,10,180.5,0.0,180.5,18.05,No,0
Gold,VSE,4003,7,,,7,180.5,0.0,180.5,25.79,No,0
Gold,VSE,4003,10,19.0,,29,180.5,0.0,180.5,18.05,No,0
Gold,SOHO,4004,11,1.0,,12,180.83,0.0,180.83,16.44,No,0
Gold,VSE,4003,5,1.0,,6,181.0,0.0,181.0,36.2,No,0
Gold,SOHO,6000,11,7.0,,18,181.0,0.0,181.0,16.45,No,0
Gold,SOHO,4002,4,4.0,,8,181.83,0.0,181.83,45.46,No,0
Gold,VSE,4400,13,,,13,181.83,0.0,181.83,13.99,No,0
Gold,SOHO,6000,6,1.0,,7,182.0,0.0,182.0,30.33,No,0
Gold,SOHO,4000,7,2.0,,9,182.17,0.0,182.17,26.02,No,0
Gold,VSE,4000,6,1.0,,7,182.5,0.0,182.5,30.42,No,0
Gold,VSE,4000,19,1.0,,20,182.67,0.0,182.67,9.61,No,0
Gold,SOHO,4400,4,1.0,,5,183.0,0.0,183.0,45.75,Yes,1
Gold,VSE,6000,7,,,7,183.0,0.0,183.0,26.14,No,0
Gold,VSE,6100,7,3.0,,10,183.5,0.0,183.5,26.21,No,0
Gold,SOHO,6100,12,,,12,183.5,0.0,183.5,15.29,No,0
Gold,VSE,6400,10,8.0,,18,183.83,0.0,183.83,18.38,No,0
Gold,SOHO,4190,14,,,14,184.0,0.0,184.0,13.14,No,0
Gold,VSE,6304,11,3.0,,14,184.0,0.0,184.0,16.73,No,0
Gold,SOHO,4700,8,1.0,,9,184.83,0.0,184.83,23.1,No,0
Gold,VSE,6000,7,,,7,184.83,0.0,184.83,26.4,No,0
Gold,VSE,6300,15,7.0,,22,184.83,0.0,184.83,12.32,No,0
Gold,VSE,6800,7,2.0,,9,184.83,0.0,184.83,26.4,No,0
Gold,SOHO,4124,5,2.0,,7,185.17,0.0,185.17,37.03,No,0
Gold,SOHO,6300,13,1.0,,14,185.17,0.0,185.17,14.24,No,0
Gold,SOHO,4002,7,2.0,,9,185.33,0.0,185.33,26.48,No,0
Gold,SOHO,4001,3,4.0,,7,185.67,0.0,185.67,61.89,Yes,1
Gold,SOHO,6100,9,,,9,185.67,0.0,185.67,20.63,No,0
Gold,VSE,6300,11,,,11,185.67,0.0,185.67,16.88,No,0
Gold,SOHO,7005,11,3.0,,14,185.75,0.0,185.75,16.89,No,0
Gold,VSE,6000,1,8.0,,9,185.83,0.0,185.83,185.83,No,0
Gold,VSE,6300,9,1.0,,10,185.83,0.0,185.83,20.65,No,0
Gold,VSE,4210,5,,,5,186.0,0.0,186.0,37.2,No,0
Gold,SOHO,6141,12,2.0,,14,186.17,0.0,186.17,15.51,No,0
Gold,VSE,6000,8,,,8,186.17,0.0,186.17,23.27,No,0
Gold,VSE,6300,7,3.0,,10,186.17,0.0,186.17,26.6,Yes,1
Gold,VSE,6600,14,1.0,,15,186.17,0.0,186.17,13.3,No,0
Gold,SOHO,6140,4,2.0,,6,186.33,0.0,186.33,46.58,No,0
Gold,VSE,4500,9,4.0,,13,186.5,0.0,186.5,20.72,No,0
Gold,VSE,4000,14,15.0,,29,186.5,0.0,186.5,13.32,No,0
Gold,VSE,4002,12,7.0,,19,187.17,0.0,187.17,15.6,No,0
Gold,VSE,4500,14,4.0,,18,187.17,0.0,187.17,13.37,No,0
Gold,VSE,4701,12,8.0,,20,187.17,0.0,187.17,15.6,No,0
Gold,VSE,6100,10,11.0,,21,187.17,0.0,187.17,18.72,No,0
Gold,SOHO,6052,10,,,10,187.33,0.0,187.33,18.73,No,0
Gold,VSE,6000,10,1.0,,11,187.5,0.0,187.5,18.75,No,0
Gold,VSE,4024,12,,,12,187.5,0.0,187.5,15.63,No,0
Gold,VSE,6647,6,1.0,,7,187.83,0.0,187.83,31.31,No,0
Gold,VSE,4701,9,4.0,,13,188.83,0.0,188.83,20.98,No,0
Gold,VSE,4004,8,4.0,,12,189.0,0.0,189.0,23.63,No,0
Gold,VSE,4000,5,18.0,,23,189.17,0.0,189.17,37.83,No,0
Gold,VSE,6000,7,1.0,,8,189.33,0.0,189.33,27.05,Yes,1
Gold,VSE,6000,13,1.0,,14,189.5,0.0,189.5,14.58,No,0
Gold,SOHO,6000,8,1.0,,9,189.67,0.0,189.67,23.71,No,0
Gold,SOHO,6000,5,,,5,189.67,0.0,189.67,37.93,No,0
Gold,SOHO,6000,7,1.0,,8,190.0,0.0,190.0,27.14,Yes,1
Gold,VSE,4000,16,4.0,,20,190.17,0.0,190.17,11.89,No,0
Gold,VSE,6000,22,2.0,,24,190.17,0.0,190.17,8.64,No,0
Gold,VSE,6000,14,1.0,,15,190.17,0.0,190.17,13.58,No,0
Gold,SOHO,6238,15,1.0,,16,190.17,0.0,190.17,12.68,No,0
Gold,SOHO,6000,19,3.0,,22,190.17,0.0,190.17,10.01,No,0
Gold,SOHO,8631,16,1.0,,17,190.17,0.0,190.17,11.89,No,0
Gold,SOHO,4700,3,,,3,190.33,0.0,190.33,63.44,No,0
Gold,SOHO,6100,17,5.0,,22,190.5,0.0,190.5,11.21,No,0
Gold,VSE,4023,12,11.0,,23,190.67,0.0,190.67,15.89,No,0
Gold,VSE,6300,4,,1.0,5,190.67,0.0,190.67,47.67,No,0
Gold,SOHO,6000,9,,,9,190.83,0.0,190.83,21.2,No,0
Gold,VSE,4230,13,,,13,191.0,0.0,191.0,14.69,Yes,1
Gold,VSE,4210,6,2.0,,8,191.0,0.0,191.0,31.83,No,0
Gold,VSE,6400,6,1.0,,7,191.0,0.0,191.0,31.83,No,0
Gold,SOHO,4023,15,1.0,,16,191.17,0.0,191.17,12.74,No,0
Gold,VSE,6450,10,1.0,,11,191.5,0.0,191.5,19.15,No,0
Gold,SOHO,6300,13,,1.0,14,191.67,0.0,191.67,14.74,No,0
Gold,SOHO,4490,12,3.0,,15,192.0,0.0,192.0,16.0,No,0
Gold,VSE,4580,19,1.0,,20,192.17,0.0,192.17,10.11,No,0
Gold,VSE,4270,9,,,9,192.33,0.0,192.33,21.37,No,0
Gold,SOHO,6000,10,,,10,192.33,0.0,192.33,19.23,No,0
Gold,SOHO,4600,13,7.0,,20,192.67,0.0,192.67,14.82,No,0
Gold,SOHO,6300,5,,,5,193.17,0.0,193.17,38.63,No,0
Gold,VSE,4400,20,24.0,,44,193.5,0.0,193.5,9.68,No,0
Gold,SOHO,6000,5,10.0,,15,194.0,0.0,194.0,38.8,No,0
Gold,VSE,6400,8,2.0,,10,194.33,0.0,194.33,24.29,No,0
Gold,SOHO,4130,14,2.0,,16,194.5,0.0,194.5,13.89,No,0
Gold,SOHO,6000,6,,,6,194.5,0.0,194.5,32.42,Yes,1
Gold,SOHO,4000,11,3.0,,14,194.83,0.0,194.83,17.71,No,0
Gold,VSE,4000,10,1.0,,11,194.83,0.0,194.83,19.48,No,0
Gold,SOHO,6000,11,1.0,,12,195.17,0.0,195.17,17.74,No,0
Gold,VSE,4000,9,5.0,,14,195.33,0.0,195.33,21.7,No,0
