CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
SME,SME,4000,36,,,36,428.17,0.0,428.17,11.89,No,0
SME,SME,4003,25,,,25,487.33,0.0,487.33,19.49,No,0
SME,SME,4230,27,1.0,,28,427.67,0.0,427.67,15.84,No,0
SME,SME,4003,26,19.0,,45,320.83,0.0,320.83,12.34,No,0
SME,SME,4700,5,,,5,64.17,0.0,64.17,12.83,No,0
SME,SME,6750,35,,,35,382.83,0.0,382.83,10.94,No,0
SME,SME,4400,6,10.0,,16,308.83,0.0,308.83,51.47,No,0
SME,SME,4030,20,37.0,,57,499.17,0.0,499.17,24.96,No,0
SME,SME,4000,20,214.0,1.0,235,303.83,0.0,303.83,15.19,No,0
SME,SME,4000,24,21.0,3.0,48,367.67,0.0,367.67,15.32,No,0
SME,SME,4000,1,20.0,,21,375.33,0.0,375.33,375.33,No,0
SME,SME,4003,8,5.0,,13,166.33,0.0,166.33,20.79,No,0
SME,SME,4000,44,,,44,422.0,0.0,422.0,9.59,No,0
SME,SME,1528,27,23.0,,50,498.67,0.0,498.67,18.47,No,0
SME,SME,4000,11,,,11,420.0,0.0,420.0,38.18,No,0
SME,SME,4000,7,,,7,302.5,0.0,302.5,43.21,No,0
SME,SME,4000,5,16.0,,21,453.83,0.0,453.83,90.77,No,0
SME,SME,4000,16,,,16,427.33,0.0,427.33,26.71,No,0
SME,SME,4000,8,,,8,255.5,0.0,255.5,31.94,No,0
SME,SME,4830,11,,,11,158.67,0.0,158.67,14.42,Yes,1
SME,SME,4023,19,1.0,1.0,21,318.83,0.0,318.83,16.78,No,0
SME,SME,4000,5,,1.0,6,241.5,0.0,241.5,48.3,No,0
SME,SME,4000,2,2.0,1.0,5,94.83,0.0,94.83,47.42,No,0
SME,SME,4400,2,27.0,,29,343.67,0.0,343.67,171.84,No,0
SME,SME,4400,24,,,24,444.67,20.67,465.34,18.53,No,0
SME,SME,4219,10,,,10,222.0,0.0,222.0,22.2,No,0
SME,SME,4700,35,22.0,,57,215.83,0.0,215.83,6.17,No,0
SME,SME,4600,8,,,8,91.17,0.0,91.17,11.4,No,0
SME,SME,4003,9,102.0,,111,64.67,317.17,381.84,7.19,No,0
SME,SME,4001,16,1.0,4.0,21,480.5,0.0,480.5,30.03,No,0
SME,SME,4400,12,,,12,399.83,0.0,399.83,33.32,No,0
SME,SME,4484,11,,,11,153.33,0.0,153.33,13.94,No,0
SME,SME,4000,22,13.0,,35,361.83,0.0,361.83,16.45,No,0
SME,SME,4023,2,15.0,,17,162.17,0.0,162.17,81.09,No,0
SME,SME,4004,27,8.0,3.0,38,433.17,55.0,488.17,16.04,Yes,1
SME,SME,4000,31,,,31,482.67,0.0,482.67,15.57,Yes,1
SME,SME,4004,31,6.0,,37,488.33,0.0,488.33,15.75,No,0
SME,SME,4004,18,16.0,,34,321.5,0.0,321.5,17.86,No,0
SME,SME,4003,9,,,9,325.83,0.0,325.83,36.2,No,0
SME,SME,4004,18,18.0,1.0,37,421.67,0.0,421.67,23.43,No,0
SME,SME,4000,9,2.0,,11,368.5,35.0,403.5,40.94,No,0
SME,SME,4800,22,2.0,,24,256.67,0.0,256.67,11.67,No,0
SME,SME,4702,13,2.0,,15,277.33,0.0,277.33,21.33,No,0
SME,SME,4831,29,36.0,,65,470.17,0.0,470.17,16.21,Yes,1
SME,SME,4230,20,,,20,348.33,0.0,348.33,17.42,No,0
SME,SME,4004,11,,,11,124.33,0.0,124.33,11.3,No,0
SME,SME,4110,7,,,7,478.17,0.0,478.17,68.31,No,0
SME,SME,4600,10,,,10,285.67,0.0,285.67,28.57,No,0
SME,SME,4000,6,2.0,,8,142.5,0.0,142.5,23.75,No,0
SME,SME,4004,7,7.0,,14,274.67,0.0,274.67,39.24,No,0
SME,SME,4187,10,,,10,116.5,0.0,116.5,11.65,No,0
SME,SME,4700,21,,,21,202.0,0.0,202.0,9.62,No,0
SME,SME,4000,6,1.0,,7,279.33,0.0,279.33,46.56,No,0
SME,SME,4480,3,,,3,321.0,0.0,321.0,107.0,No,0
SME,SME,4230,13,,2.0,15,466.83,0.0,466.83,35.91,No,0
SME,SME,6000,26,16.0,,42,345.0,0.0,345.0,13.27,No,0
SME,SME,6000,9,72.0,,81,136.67,0.0,136.67,15.19,No,0
SME,SME,6000,30,,,30,446.0,0.0,446.0,14.87,No,0
SME,SME,4288,26,4.0,,30,366.33,0.0,366.33,14.09,No,0
SME,SME,4000,2,,,2,54.0,0.0,54.0,27.0,No,0
SME,SME,4000,3,,,3,59.0,0.0,59.0,19.67,No,0
SME,SME,4000,3,,,3,70.0,0.0,70.0,23.33,No,0
SME,SME,4003,10,12.0,,22,352.17,0.0,352.17,35.22,No,0
SME,SME,4000,6,44.0,,50,186.17,0.0,186.17,31.03,No,0
SME,SME,4410,15,1.0,,16,158.67,0.0,158.67,10.58,No,0
SME,SME,4002,1,41.0,,42,181.67,0.0,181.67,181.67,No,0
SME,SME,4002,24,6.0,,30,441.83,0.0,441.83,18.41,Yes,1
SME,SME,4023,4,40.0,,44,123.17,0.0,123.17,30.79,No,0
SME,SME,4150,1,,,1,56.0,0.0,56.0,56.0,No,0
SME,SME,4000,4,,,4,95.0,0.0,95.0,23.75,No,0
SME,SME,4000,6,,,6,94.0,0.0,94.0,15.67,No,0
SME,SME,4000,3,,,3,70.0,0.0,70.0,23.33,No,0
SME,SME,4023,2,16.0,,18,248.83,0.0,248.83,124.42,No,0
SME,SME,4172,4,31.0,3.0,38,96.0,0.0,96.0,24.0,No,0
SME,SME,4960,19,,,19,494.17,0.0,494.17,26.01,No,0
SME,SME,6158,24,5.0,,29,383.67,0.0,383.67,15.99,Yes,1
SME,SME,4000,3,,,3,70.0,0.0,70.0,23.33,No,0
SME,SME,4824,18,3.0,,21,348.17,0.0,348.17,19.34,No,0
SME,SME,4000,27,,,27,444.5,0.0,444.5,16.46,No,0
SME,SME,4640,6,,,6,144.83,0.0,144.83,24.14,No,0
SME,SME,4000,7,,,7,417.83,0.0,417.83,59.69,No,0
SME,SME,4000,12,,,12,261.0,0.0,261.0,21.75,No,0
SME,SME,4348,15,2.0,,17,225.5,0.0,225.5,15.03,No,0
SME,SME,4300,2,44.0,,46,64.17,0.0,64.17,32.09,No,0
SME,SME,4023,17,2.0,,19,416.33,0.0,416.33,24.49,No,0
SME,SME,4400,7,,,7,85.0,0.0,85.0,12.14,No,0
SME,SME,4000,31,,1.0,32,464.5,0.0,464.5,14.98,No,0
SME,SME,4400,28,1.0,,29,383.67,0.0,383.67,13.7,No,0
SME,SME,4006,5,168.0,5.0,178,109.67,0.0,109.67,21.93,No,0
SME,SME,4003,4,,,4,328.5,44.0,372.5,82.13,No,0
SME,SME,1000,10,,,10,219.67,0.0,219.67,21.97,No,0
SME,SME,6000,15,30.0,,45,196.0,0.0,196.0,13.07,No,0
SME,SME,6000,26,,,26,366.33,0.0,366.33,14.09,No,0
SME,SME,6000,15,14.0,,29,462.17,0.0,462.17,30.81,No,0
SME,SME,6000,8,1.0,,9,176.33,0.0,176.33,22.04,Yes,1
SME,SME,6280,33,13.0,,46,493.0,0.0,493.0,14.94,No,0
SME,SME,6100,27,9.0,1.0,37,405.0,35.0,440.0,15.0,No,0
SME,SME,6200,24,14.0,,38,414.0,0.0,414.0,17.25,No,0
SME,SME,6000,13,3.0,,16,290.0,0.0,290.0,22.31,No,0
SME,SME,6260,17,,2.0,19,449.83,0.0,449.83,26.46,No,0
SME,SME,6000,9,25.0,,34,324.0,0.0,324.0,36.0,No,0
SME,SME,6163,21,,,21,411.5,0.0,411.5,19.6,No,0
SME,SME,6264,5,1.0,,6,496.5,0.0,496.5,99.3,Yes,1
SME,SME,6000,7,2.0,,9,188.17,0.0,188.17,26.88,No,0
SME,SME,6300,7,,,7,314.0,0.0,314.0,44.86,No,0
SME,SME,6300,3,,,3,40.0,0.0,40.0,13.33,No,0
SME,SME,6450,22,4.0,,26,456.33,0.0,456.33,20.74,No,0
SME,SME,6000,29,,,29,465.5,0.0,465.5,16.05,No,0
SME,SME,6000,10,,,10,165.0,0.0,165.0,16.5,No,0
SME,SME,6000,8,,,8,203.17,0.0,203.17,25.4,Yes,1
SME,SME,6000,7,,,7,91.0,0.0,91.0,13.0,No,0
SME,SME,6304,10,,,10,312.0,0.0,312.0,31.2,No,0
SME,SME,4600,15,,,15,486.5,0.0,486.5,32.43,Yes,1
SME,SME,4000,44,4.0,,48,499.83,0.0,499.83,11.36,No,0
SME,SME,4135,5,9.0,1.0,15,478.0,0.0,478.0,95.6,No,0
SME,SME,4006,20,18.0,,38,92.6,0.0,92.6,4.63,No,0
SME,SME,4000,14,,,14,414.33,0.0,414.33,29.6,No,0
SME,SME,4002,37,24.0,,61,405.67,0.0,405.67,10.96,Yes,1
SME,SME,4700,5,102.0,,107,124.33,4.33,128.66,24.87,No,0
SME,SME,4000,7,2.0,,9,342.17,0.0,342.17,48.88,No,0
SME,SME,4400,19,1.0,,20,334.5,0.0,334.5,17.61,No,0
SME,SME,4000,15,1.0,,16,320.17,0.0,320.17,21.34,No,0
SME,SME,4121,10,1.0,,11,196.5,0.0,196.5,19.65,No,0
SME,SME,4023,9,1.0,,10,214.83,0.0,214.83,23.87,No,0
SME,SME,4000,28,1.0,,29,410.67,0.0,410.67,14.67,No,0
SME,SME,4000,7,,,7,188.0,0.0,188.0,26.86,Yes,1
SME,SME,4600,9,6.0,,15,176.5,0.0,176.5,19.61,No,0
SME,SME,4004,13,4.0,1.0,18,340.67,0.0,340.67,26.21,No,0
SME,SME,4000,21,1.0,,22,374.5,0.0,374.5,17.83,No,0
SME,SME,4000,12,,1.0,13,298.33,0.0,298.33,24.86,No,0
SME,SME,4000,20,28.0,,48,400.67,0.0,400.67,20.03,No,0
SME,SME,4003,15,11.0,1.0,27,213.67,21.67,235.34,14.24,No,0
SME,SME,4000,17,3.0,,20,441.83,0.0,441.83,25.99,No,0
SME,SME,4023,31,9.0,,40,448.33,0.0,448.33,14.46,No,0
SME,SME,4000,13,,,13,159.0,0.0,159.0,12.23,No,0
SME,SME,4023,6,18.0,,24,297.83,83.0,380.83,49.64,No,0
SME,SME,4000,29,,,29,498.83,0.0,498.83,17.2,No,0
SME,SME,4000,8,2.0,,10,129.33,0.0,129.33,16.17,No,0
SME,SME,4960,15,35.0,,50,315.83,0.0,315.83,21.06,No,0
SME,SME,4230,12,6.0,,18,384.67,0.0,384.67,32.06,No,0
SME,SME,4230,14,2.0,,16,374.67,35.0,409.67,26.76,No,0
SME,SME,4210,18,13.0,,31,368.33,0.0,368.33,20.46,No,0
SME,SME,4000,5,,,5,94.6,0.0,94.6,18.92,No,0
SME,SME,4270,23,11.0,,34,453.17,0.0,453.17,19.7,No,0
SME,SME,4580,14,3.0,,17,227.8,0.0,227.8,16.27,No,0
SME,SME,4000,49,22.0,,71,399.5,0.0,399.5,8.15,No,0
SME,SME,4230,24,5.0,,29,368.5,0.0,368.5,15.35,No,0
SME,SME,6850,2,160.0,1.0,163,418.17,0.0,418.17,209.09,No,0
SME,SME,6000,42,1.0,,43,481.5,0.0,481.5,11.46,No,0
SME,SME,6600,19,,,19,438.83,0.0,438.83,23.1,No,0
SME,SME,6000,10,8.0,,18,265.33,0.0,265.33,26.53,No,0
SME,SME,6000,4,11.0,,15,78.83,0.0,78.83,19.71,No,0
SME,SME,6000,31,13.0,,44,389.83,0.0,389.83,12.58,No,0
SME,SME,6260,13,1.0,,14,307.0,0.0,307.0,23.62,Yes,1
SME,SME,6000,11,,,11,130.67,0.0,130.67,11.88,No,0
SME,SME,6000,25,3.0,,28,461.5,0.0,461.5,18.46,No,0
SME,SME,6000,15,,,15,114.0,0.0,114.0,7.6,No,0
SME,SME,6000,13,3.0,,16,472.83,0.0,472.83,36.37,No,0
SME,SME,6000,20,6.0,,26,375.33,0.0,375.33,18.77,Yes,1
SME,SME,6000,20,1.0,,21,365.17,0.0,365.17,18.26,No,0
SME,SME,6400,41,1.0,,42,472.0,0.0,472.0,11.51,No,0
SME,SME,6300,21,11.0,,32,319.33,0.0,319.33,15.21,No,0
SME,SME,6343,14,,,14,289.17,0.0,289.17,20.66,Yes,1
SME,SME,6000,11,23.0,,34,396.67,13.5,410.17,36.06,No,0
SME,SME,6500,8,4.0,,12,366.17,0.0,366.17,45.77,No,0
SME,SME,6260,22,4.0,,26,468.83,0.0,468.83,21.31,No,0
SME,SME,6000,17,,,17,195.5,0.0,195.5,11.5,No,0
SME,SME,6885,2,,,2,50.5,0.0,50.5,25.25,No,0
SME,SME,6300,33,7.0,,40,443.5,0.0,443.5,13.44,No,0
SME,SME,4400,21,6.0,,27,463.0,0.0,463.0,22.05,Yes,1
SME,SME,4550,1,60.0,3.0,64,91.0,0.0,91.0,91.0,No,0
SME,SME,4400,53,6.0,,59,419.83,0.0,419.83,7.92,Yes,1
SME,SME,4210,27,6.0,,33,463.83,0.0,463.83,17.18,Yes,1
SME,SME,4230,24,13.0,,37,454.83,0.0,454.83,18.95,No,0
SME,SME,4000,16,24.0,,40,317.33,0.0,317.33,19.83,No,0
SME,SME,4000,10,4.0,,14,369.33,0.0,369.33,36.93,No,0
SME,SME,4285,12,3.0,,15,321.0,0.0,321.0,26.75,No,0
SME,SME,4023,28,29.0,,57,370.0,0.0,370.0,13.21,No,0
SME,SME,4270,40,8.0,,48,458.33,0.0,458.33,11.46,No,0
SME,SME,4000,20,9.0,,29,483.0,0.0,483.0,24.15,No,0
SME,SME,4150,20,1.0,,21,144.17,0.0,144.17,7.21,No,0
SME,SME,4004,16,86.0,6.0,108,241.5,0.0,241.5,15.09,No,0
SME,SME,4000,17,10.0,,27,287.8,0.0,287.8,16.93,No,0
SME,SME,4023,9,14.0,,23,164.5,0.0,164.5,18.28,No,0
SME,SME,4000,25,6.0,,31,229.5,0.0,229.5,9.18,Yes,1
SME,SME,4000,10,5.0,,15,409.67,0.0,409.67,40.97,No,0
SME,SME,4003,20,,,20,347.17,0.0,347.17,17.36,No,0
SME,SME,4000,7,13.0,,20,324.83,0.0,324.83,46.4,No,0
SME,SME,4000,27,,,27,255.5,0.0,255.5,9.46,Yes,1
SME,SME,5000,18,12.0,,30,356.83,0.0,356.83,19.82,No,0
SME,SME,4000,13,,,13,200.33,0.0,200.33,15.41,No,0
SME,SME,4000,19,6.0,,25,361.25,0.0,361.25,19.01,No,0
SME,SME,4000,7,,,7,414.17,0.0,414.17,59.17,No,0
SME,SME,4850,7,,,7,269.17,0.0,269.17,38.45,No,0
SME,SME,4000,21,1.0,,22,298.0,0.0,298.0,14.19,No,0
SME,SME,4202,1,,,1,201.0,0.0,201.0,201.0,No,0
SME,SME,4000,11,171.0,1.0,183,190.5,0.0,190.5,17.32,No,0
SME,SME,4000,3,,,3,122.67,0.0,122.67,40.89,No,0
SME,SME,4470,20,9.0,,29,405.33,0.0,405.33,20.27,No,0
SME,SME,4400,9,10.0,,19,208.5,0.0,208.5,23.17,No,0
SME,SME,4400,7,21.0,,28,58.0,0.0,58.0,8.29,No,0
SME,SME,4400,7,171.0,,178,90.5,0.0,90.5,12.93,No,0
SME,SME,4400,1,3.0,17.0,21,101.5,0.0,101.5,101.5,No,0
SME,SME,4500,15,22.0,,37,406.5,0.0,406.5,27.1,No,0
SME,SME,4003,2,39.0,1.0,42,122.5,0.0,122.5,61.25,No,0
SME,SME,4300,53,7.0,,60,384.6,0.0,384.6,7.26,Yes,1
SME,SME,4000,13,,,13,186.83,0.0,186.83,14.37,No,0
SME,SME,4000,10,,,10,217.5,0.0,217.5,21.75,No,0
SME,SME,5780,2,,,2,365.33,0.0,365.33,182.67,No,0
SME,SME,4700,50,,,50,398.5,0.0,398.5,7.97,No,0
SME,SME,4000,1,159.0,,160,42.0,0.0,42.0,42.0,No,0
SME,SME,4400,9,19.0,,28,448.4,0.0,448.4,49.82,No,0
SME,SME,4330,4,51.0,,55,46.0,0.0,46.0,11.5,No,0
