CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
Silver,VSE,6450,12,3.0,,15,139.67,0.0,139.67,11.64,No,0
Gold,VSE,4600,9,1.0,,10,139.67,0.0,139.67,15.52,Yes,1
Silver,VSE,6500,7,,,7,140.33,0.0,140.33,20.05,No,0
Platinum,VSE,6300,5,5.0,,10,140.33,0.0,140.33,28.07,No,0
Gold,VSE,6300,6,,,6,140.67,0.0,140.67,23.45,No,0
Platinum,VSE,4230,4,,,4,141.0,0.0,141.0,35.25,No,0
Silver,VSE,6800,3,,,3,141.0,0.0,141.0,47.0,No,0
Gold,VSE,4224,3,2.0,,5,141.33,0.0,141.33,47.11,No,0
Gold,VSE,6600,9,,,9,141.67,0.0,141.67,15.74,No,0
Gold,VSE,4600,8,,,8,143.0,0.0,143.0,17.88,No,0
Gold,VSE,6000,4,11.0,,15,143.5,0.0,143.5,35.88,No,0
Gold,VSE,4000,5,1.0,,6,143.83,0.0,143.83,28.77,Yes,1
Silver,VSE,6000,3,1.0,,4,144.0,0.0,144.0,48.0,No,0
Silver,VSE,6000,12,,,12,144.17,0.0,144.17,12.01,No,0
Silver,VSE,4002,9,3.0,,12,144.17,0.0,144.17,16.02,No,0
Silver,VSE,6000,4,10.0,,14,144.33,0.0,144.33,36.08,No,0
Silver,VSE,6550,8,1.0,,9,144.33,0.0,144.33,18.04,No,0
Silver,VSE,6500,4,,,4,144.5,0.0,144.5,36.13,No,0
Silver,VSE,4002,6,,,6,144.83,0.0,144.83,24.14,No,0
Gold,VSE,6000,3,,,3,144.83,0.0,144.83,48.28,No,0
Silver,VSE,4470,5,1.0,,6,145.17,0.0,145.17,29.03,Yes,1
Silver,VSE,4000,8,8.0,,16,145.33,0.0,145.33,18.17,No,0
Silver,VSE,6000,5,,,5,145.33,0.0,145.33,29.07,No,0
Gold,VSE,4002,9,5.0,,14,145.5,0.0,145.5,16.17,No,0
Silver,VSE,4000,8,4.0,,12,145.83,0.0,145.83,18.23,No,0
Silver,VSE,6400,11,3.0,,14,146.5,0.0,146.5,13.32,No,0
Platinum,VSE,4003,10,4.0,,14,146.67,0.0,146.67,14.67,No,0
Gold,VSE,4230,4,3.0,,7,146.67,0.0,146.67,36.67,No,0
Silver,VSE,6000,7,,,7,146.83,0.0,146.83,20.98,No,0
Gold,VSE,6000,3,10.0,,13,147.5,0.0,147.5,49.17,No,0
Silver,VSE,4003,7,5.0,,12,147.5,0.0,147.5,21.07,No,0
Platinum,VSE,4400,8,,,8,147.67,0.0,147.67,18.46,No,0
Gold,VSE,4000,14,134.0,,148,149.0,0.0,149.0,10.64,No,0
Silver,VSE,4000,5,,1.0,6,149.17,0.0,149.17,29.83,No,0
Silver,VSE,6100,10,,,10,150.0,0.0,150.0,15.0,No,0
Silver,VSE,4230,11,,,11,150.33,0.0,150.33,13.67,No,0
Silver,VSE,4003,6,7.0,,13,150.5,0.0,150.5,25.08,Yes,1
Gold,VSE,4400,10,9.0,,19,150.5,0.0,150.5,15.05,No,0
Gold,VSE,4492,5,,,5,150.67,0.0,150.67,30.13,No,0
Gold,VSE,6600,11,2.0,,13,151.5,0.0,151.5,13.77,No,0
Gold,VSE,4230,6,,1.0,7,151.67,0.0,151.67,25.28,No,0
Silver,VSE,6000,10,6.0,,16,152.17,0.0,152.17,15.22,No,0
Gold,VSE,4490,8,4.0,,12,152.33,0.0,152.33,19.04,No,0
Gold,VSE,4400,14,,,14,152.67,0.0,152.67,10.91,No,0
Platinum,VSE,4003,6,8.0,,14,152.83,0.0,152.83,25.47,No,0
Gold,VSE,4023,8,4.0,,12,153.0,0.0,153.0,19.13,No,0
Silver,VSE,4581,4,6.0,,10,153.0,0.0,153.0,38.25,Yes,1
Silver,VSE,4000,6,2.0,,8,153.17,0.0,153.17,25.53,No,0
Silver,VSE,6600,5,,,5,153.17,0.0,153.17,30.63,No,0
Gold,VSE,6500,5,,,5,153.5,0.0,153.5,30.7,No,0
Silver,VSE,6450,11,,,11,153.67,0.0,153.67,13.97,No,0
Silver,VSE,4000,9,,,9,153.83,0.0,153.83,17.09,Yes,1
Silver,VSE,6000,12,5.0,,17,153.83,0.0,153.83,12.82,No,0
Gold,VSE,6600,16,,,16,154.0,0.0,154.0,9.63,No,0
Gold,VSE,6000,6,1.0,,7,154.5,0.0,154.5,25.75,No,0
Gold,VSE,4700,5,,,5,154.67,0.0,154.67,30.93,No,0
Gold,VSE,4300,9,11.0,,20,155.33,0.0,155.33,17.26,No,0
Silver,VSE,6558,5,,,5,155.33,0.0,155.33,31.07,No,0
Gold,VSE,6400,10,,,10,156.67,0.0,156.67,15.67,No,0
Gold,VSE,6300,1,11.0,,12,157.5,0.0,157.5,157.5,No,0
Silver,VSE,6000,10,1.0,,11,158.67,0.0,158.67,15.87,No,0
Gold,VSE,4000,7,1.0,,8,158.83,0.0,158.83,22.69,No,0
Gold,VSE,4000,15,3.0,,18,159.17,0.0,159.17,10.61,No,0
Lead,VSE,4000,10,14.0,,24,159.33,0.0,159.33,15.93,No,0
Gold,VSE,4150,13,1.0,,14,159.83,0.0,159.83,12.29,No,0
Gold,VSE,4700,8,9.0,,17,160.17,0.0,160.17,20.02,No,0
Gold,VSE,6000,7,2.0,,9,160.17,0.0,160.17,22.88,No,0
Gold,VSE,6000,10,,,10,160.33,0.0,160.33,16.03,No,0
Silver,VSE,4000,5,,,5,160.33,0.0,160.33,32.07,No,0
Gold,VSE,4002,12,2.0,,14,160.67,0.0,160.67,13.39,No,0
Gold,VSE,4150,8,3.0,,11,161.0,0.0,161.0,20.13,No,0
Gold,VSE,4490,4,,,4,161.67,0.0,161.67,40.42,No,0
Gold,VSE,4400,6,,,6,162.0,0.0,162.0,27.0,No,0
Silver,VSE,6600,16,2.0,,18,162.0,0.0,162.0,10.13,No,0
Gold,VSE,4230,11,,,11,162.17,0.0,162.17,14.74,No,0
Silver,VSE,6300,5,,,5,162.33,0.0,162.33,32.47,No,0
Gold,VSE,4700,13,2.0,,15,162.67,0.0,162.67,12.51,No,0
Gold,VSE,6600,12,5.0,,17,164.17,0.0,164.17,13.68,No,0
Gold,VSE,6600,8,2.0,,10,164.17,0.0,164.17,20.52,No,0
Gold,VSE,4400,6,1.0,,7,164.33,0.0,164.33,27.39,No,0
Gold,VSE,6003,13,,,13,165.0,0.0,165.0,12.69,No,0
Silver,VSE,4230,15,,,15,165.17,0.0,165.17,11.01,No,0
Gold,VSE,6000,10,10.0,,20,165.33,0.0,165.33,16.53,No,0
Gold,VSE,6560,8,,,8,165.33,0.0,165.33,20.67,No,0
Gold,VSE,4000,7,5.0,1.0,13,166.17,0.0,166.17,23.74,No,0
Gold,VSE,4000,8,5.0,,13,166.33,0.0,166.33,20.79,No,0
Gold,VSE,4300,6,1.0,,7,166.67,0.0,166.67,27.78,No,0
Gold,VSE,4409,9,14.0,,23,166.83,0.0,166.83,18.54,No,0
Gold,VSE,4000,11,3.0,,14,167.17,0.0,167.17,15.2,No,0
Silver,VSE,6000,5,,,5,167.17,0.0,167.17,33.43,No,0
Gold,VSE,6000,11,2.0,,13,167.33,0.0,167.33,15.21,No,0
Gold,VSE,4600,9,17.0,,26,167.5,0.0,167.5,18.61,No,0
Gold,VSE,6300,15,3.0,,18,167.67,0.0,167.67,11.18,No,0
Gold,VSE,6000,10,17.0,,27,167.83,0.0,167.83,16.78,No,0
Gold,VSE,6300,8,3.0,,11,168.0,0.0,168.0,21.0,No,0
Platinum,VSE,4000,12,1.0,,13,168.17,0.0,168.17,14.01,No,0
Gold,VSE,6000,8,4.0,,12,168.5,0.0,168.5,21.06,No,0
Gold,VSE,6500,4,2.0,,6,168.67,0.0,168.67,42.17,No,0
Silver,VSE,4023,12,10.0,,22,168.83,0.0,168.83,14.07,Yes,1
Gold,VSE,6000,4,1.0,,5,168.83,0.0,168.83,42.21,No,0
Gold,VSE,8200,5,3.0,1.0,9,169.17,0.0,169.17,33.83,No,0
Silver,VSE,1784,16,,1.0,17,169.17,0.0,169.17,10.57,Yes,1
Silver,VSE,6000,4,4.0,,8,169.5,0.0,169.5,42.38,No,0
Gold,VSE,4150,7,,,7,169.67,0.0,169.67,24.24,No,0
Gold,VSE,6000,3,17.0,,20,169.67,0.0,169.67,56.56,No,0
Platinum,VSE,6500,2,,,2,169.67,0.0,169.67,84.84,No,0
Silver,VSE,4000,7,1.0,,8,169.83,0.0,169.83,24.26,No,0
Gold,VSE,4000,11,,,11,170.33,0.0,170.33,15.48,No,0
Gold,VSE,4579,4,,,4,170.33,0.0,170.33,42.58,No,0
Silver,VSE,4000,8,2.0,,10,170.5,0.0,170.5,21.31,No,0
Gold,VSE,6400,12,3.0,,15,170.83,0.0,170.83,14.24,No,0
Gold,VSE,6300,6,1.0,,7,170.83,0.0,170.83,28.47,No,0
Gold,VSE,6300,5,2.0,,7,171.0,0.0,171.0,34.2,No,0
Silver,VSE,4004,12,,,12,171.17,0.0,171.17,14.26,No,0
Gold,VSE,6400,7,,,7,171.17,0.0,171.17,24.45,No,0
Gold,VSE,4002,10,4.0,,14,171.33,0.0,171.33,17.13,No,0
Silver,VSE,4016,12,2.0,,14,171.5,0.0,171.5,14.29,No,0
Silver,VSE,4000,6,,,6,171.5,0.0,171.5,28.58,No,0
Gold,VSE,4407,9,,,9,171.67,0.0,171.67,19.07,No,0
Gold,VSE,6301,7,4.0,,11,171.67,0.0,171.67,24.52,No,0
Silver,VSE,6000,10,,,10,171.83,0.0,171.83,17.18,No,0
Silver,VSE,6300,13,,,13,171.83,0.0,171.83,13.22,No,0
Gold,VSE,4300,7,1.0,,8,172.0,0.0,172.0,24.57,No,0
Silver,VSE,4000,6,9.0,,15,172.17,0.0,172.17,28.7,No,0
Gold,VSE,6500,11,,,11,172.17,0.0,172.17,15.65,No,0
Gold,VSE,6300,9,,,9,172.5,0.0,172.5,19.17,No,0
Gold,VSE,4002,9,2.0,,11,173.0,0.0,173.0,19.22,No,0
Gold,VSE,4400,1,20.0,,21,173.0,0.0,173.0,173.0,No,0
Silver,VSE,4000,7,2.0,,9,173.17,0.0,173.17,24.74,No,0
Silver,VSE,6300,9,,,9,173.33,0.0,173.33,19.26,No,0
Silver,VSE,4002,3,,,3,173.5,0.0,173.5,57.83,No,0
Silver,VSE,4300,13,12.0,,25,173.67,0.0,173.67,13.36,No,0
Gold,VSE,4000,2,6.0,,8,174.0,0.0,174.0,87.0,No,0
Silver,VSE,6600,7,5.0,,12,174.17,0.0,174.17,24.88,Yes,1
Gold,VSE,6000,13,4.0,,17,174.17,0.0,174.17,13.4,No,0
Gold,VSE,4004,7,2.0,,9,174.33,0.0,174.33,24.9,No,0
Gold,VSE,6300,11,,,11,174.33,0.0,174.33,15.85,No,0
Gold,VSE,4004,18,11.0,,29,174.5,0.0,174.5,9.69,No,0
Silver,VSE,4002,9,,,9,175.0,0.0,175.0,19.44,No,0
Silver,VSE,4006,4,98.0,,102,175.17,0.0,175.17,43.79,Yes,1
Silver,VSE,6001,7,7.0,,14,175.5,0.0,175.5,25.07,No,0
Silver,VSE,6100,13,,,13,175.67,0.0,175.67,13.51,No,0
Silver,VSE,6420,2,,,2,176.0,0.0,176.0,88.0,No,0
Gold,VSE,4000,7,1.0,,8,176.33,0.0,176.33,25.19,No,0
Silver,VSE,4000,9,9.0,,18,176.5,0.0,176.5,19.61,No,0
Gold,VSE,4000,5,6.0,,11,176.5,0.0,176.5,35.3,No,0
Silver,VSE,4400,3,,,3,176.67,0.0,176.67,58.89,No,0
Gold,VSE,4210,12,,,12,176.83,0.0,176.83,14.74,No,0
Gold,VSE,4300,5,4.0,,9,177.0,0.0,177.0,35.4,No,0
Silver,VSE,4002,10,5.0,,15,177.17,0.0,177.17,17.72,No,0
Gold,VSE,4000,16,,,16,177.2,0.0,177.2,11.08,No,0
Gold,VSE,4003,7,1.0,,8,177.5,0.0,177.5,25.36,No,0
Silver,VSE,6400,9,4.0,,13,177.67,0.0,177.67,19.74,No,0
Silver,VSE,4500,10,,,10,177.83,0.0,177.83,17.78,No,0
Silver,VSE,4000,12,,,12,178.0,0.0,178.0,14.83,No,0
Silver,VSE,6200,12,,,12,178.0,0.0,178.0,14.83,No,0
Gold,VSE,6450,10,1.0,,11,178.0,0.0,178.0,17.8,No,0
Silver,VSE,4002,11,2.0,,13,178.83,0.0,178.83,16.26,Yes,1
Silver,VSE,6000,13,4.0,,17,178.83,0.0,178.83,13.76,No,0
Gold,VSE,4640,19,8.0,,27,179.0,0.0,179.0,9.42,No,0
Silver,VSE,4000,11,1.0,,12,179.17,0.0,179.17,16.29,No,0
Silver,VSE,4000,11,1.0,,12,179.33,0.0,179.33,16.3,No,0
Silver,VSE,6900,11,,,11,179.67,0.0,179.67,16.33,No,0
Silver,VSE,6000,11,1.0,,12,179.83,0.0,179.83,16.35,No,0
Gold,VSE,4150,10,,,10,180.0,0.0,180.0,18.0,No,0
Silver,VSE,4000,7,,,7,180.0,0.0,180.0,25.71,No,0
Silver,VSE,6000,11,,,11,180.0,0.0,180.0,16.36,No,0
Gold,VSE,4003,7,,,7,180.5,0.0,180.5,25.79,No,0
Gold,VSE,4003,10,19.0,,29,180.5,0.0,180.5,18.05,No,0
Gold,VSE,4003,5,1.0,,6,181.0,0.0,181.0,36.2,No,0
Gold,VSE,4400,13,,,13,181.83,0.0,181.83,13.99,No,0
Silver,VSE,6300,12,1.0,,13,182.17,0.0,182.17,15.18,No,0
Gold,VSE,4000,6,1.0,,7,182.5,0.0,182.5,30.42,No,0
Gold,VSE,4000,19,1.0,,20,182.67,0.0,182.67,9.61,No,0
Silver,VSE,4001,6,3.0,,9,183.0,0.0,183.0,30.5,Yes,1
Gold,VSE,6000,7,,,7,183.0,0.0,183.0,26.14,No,0
Gold,VSE,6100,7,3.0,,10,183.5,0.0,183.5,26.21,No,0
Silver,VSE,8900,12,1.0,,13,183.83,0.0,183.83,15.32,No,0
Gold,VSE,6400,10,8.0,,18,183.83,0.0,183.83,18.38,No,0
Gold,VSE,6304,11,3.0,,14,184.0,0.0,184.0,16.73,No,0
Silver,VSE,4000,10,7.0,,17,184.5,0.0,184.5,18.45,No,0
Silver,VSE,8960,12,6.0,,18,184.5,0.0,184.5,15.38,No,0
Silver,VSE,4000,5,,,5,184.67,0.0,184.67,36.93,No,0
Gold,VSE,6000,7,,,7,184.83,0.0,184.83,26.4,No,0
Platinum,VSE,6400,11,3.0,,14,184.83,0.0,184.83,16.8,No,0
Gold,VSE,6300,15,7.0,,22,184.83,0.0,184.83,12.32,No,0
Gold,VSE,6800,7,2.0,,9,184.83,0.0,184.83,26.4,No,0
Silver,VSE,6000,9,,,9,185.33,0.0,185.33,20.59,No,0
Silver,VSE,4000,8,,,8,185.33,0.0,185.33,23.17,No,0
Gold,VSE,6300,11,,,11,185.67,0.0,185.67,16.88,No,0
Gold,VSE,6000,1,8.0,,9,185.83,0.0,185.83,185.83,No,0
Gold,VSE,6300,9,1.0,,10,185.83,0.0,185.83,20.65,No,0
Gold,VSE,4210,5,,,5,186.0,0.0,186.0,37.2,No,0
Platinum,VSE,4770,6,1.0,,7,186.17,0.0,186.17,31.03,No,0
Gold,VSE,6000,8,,,8,186.17,0.0,186.17,23.27,No,0
Gold,VSE,6300,7,3.0,,10,186.17,0.0,186.17,26.6,Yes,1
Gold,VSE,6600,14,1.0,,15,186.17,0.0,186.17,13.3,No,0
Gold,VSE,4500,9,4.0,,13,186.5,0.0,186.5,20.72,No,0
Gold,VSE,4000,14,15.0,,29,186.5,0.0,186.5,13.32,No,0
Silver,VSE,6100,11,1.0,,12,186.5,0.0,186.5,16.95,No,0
Silver,VSE,4002,14,,,14,186.83,0.0,186.83,13.35,No,0
Gold,VSE,4002,12,7.0,,19,187.17,0.0,187.17,15.6,No,0
Gold,VSE,4500,14,4.0,,18,187.17,0.0,187.17,13.37,No,0
