CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
Bronze,SOHO,4400,3,,,3,42.0,0.0,42.0,14.0,No,0
Bronze,SOHO,4004,4,,,4,42.0,0.0,42.0,10.5,No,0
Bronze,SOHO,4000,5,2.0,,7,42.0,0.0,42.0,8.4,Yes,1
Iron,SOHO,4004,5,1.0,,6,42.0,0.0,42.0,8.4,No,0
Iron,SOHO,4000,5,,,5,42.0,0.0,42.0,8.4,No,0
Iron,SOHO,6100,5,1.0,,6,42.0,0.0,42.0,8.4,No,0
Iron,SOHO,6000,5,1.0,,6,42.0,0.0,42.0,8.4,No,0
Bronze,SOHO,4023,3,,,3,42.17,0.0,42.17,14.06,No,0
Bronze,SOHO,4400,3,1.0,,4,42.17,0.0,42.17,14.06,Yes,1
Bronze,SOHO,6091,5,,,5,42.17,0.0,42.17,8.43,No,0
Bronze,SOHO,4144,3,,,3,42.33,0.0,42.33,14.11,No,0
Bronze,SOHO,6260,5,,,5,42.33,0.0,42.33,8.47,No,0
Silver,VSE,6000,3,1.0,,4,42.33,0.0,42.33,14.11,No,0
Bronze,SOHO,6000,5,,,5,42.33,0.0,42.33,8.47,No,0
Iron,SOHO,4550,1,4.0,,5,42.33,0.0,42.33,42.33,No,0
Bronze,SOHO,4225,3,3.0,,6,42.33,0.0,42.33,14.11,No,0
Bronze,SOHO,6400,4,2.0,,6,42.33,0.0,42.33,10.58,No,0
Bronze,SOHO,6260,2,,,2,42.33,0.0,42.33,21.17,No,0
Bronze,SOHO,4150,4,,,4,42.5,0.0,42.5,10.63,No,0
Silver,VSE,4000,2,6.0,,8,42.5,0.0,42.5,21.25,No,0
Iron,VSE,4400,1,33.0,,34,42.5,0.0,42.5,42.5,No,0
Bronze,SOHO,4002,1,4.0,,5,42.5,0.0,42.5,42.5,No,0
Lead,SOHO,4000,3,,,3,42.5,0.0,42.5,14.17,No,0
Bronze,SOHO,6001,4,1.0,,5,42.5,0.0,42.5,10.63,No,0
Bronze,SOHO,4023,5,4.0,,9,42.5,0.0,42.5,8.5,No,0
Bronze,SOHO,6000,3,3.0,,6,42.5,0.0,42.5,14.17,No,0
Bronze,SOHO,4223,3,2.0,,5,42.67,0.0,42.67,14.22,No,0
Bronze,SOHO,6000,4,3.0,,7,42.67,0.0,42.67,10.67,No,0
Bronze,SOHO,6300,3,,,3,42.67,0.0,42.67,14.22,Yes,1
Bronze,SOHO,4600,4,1.0,,5,42.83,0.0,42.83,10.71,Yes,1
Bronze,SOHO,4400,4,1.0,,5,42.83,0.0,42.83,10.71,No,0
Bronze,SOHO,4002,3,,,3,42.83,0.0,42.83,14.28,No,0
Bronze,SOHO,6200,3,2.0,,5,42.83,0.0,42.83,14.28,No,0
Bronze,SOHO,4000,1,5.0,,6,43.0,0.0,43.0,43.0,No,0
Bronze,SOHO,4023,2,,,2,43.0,0.0,43.0,21.5,No,0
Bronze,SOHO,4000,3,,,3,43.0,0.0,43.0,14.33,No,0
Bronze,SOHO,4000,1,6.0,,7,43.0,0.0,43.0,43.0,No,0
Bronze,SOHO,6000,4,,,4,43.0,0.0,43.0,10.75,No,0
Bronze,SOHO,6000,1,1.0,,2,43.0,0.0,43.0,43.0,No,0
Bronze,SOHO,4004,4,2.0,,6,43.17,0.0,43.17,10.79,No,0
Iron,SOHO,4220,4,1.0,,5,43.17,0.0,43.17,10.79,No,0
Iron,SOHO,6100,6,,,6,43.17,0.0,43.17,7.2,No,0
Iron,SOHO,4023,4,,,4,43.17,0.0,43.17,10.79,No,0
Bronze,SOHO,4465,2,,,2,43.33,0.0,43.33,21.67,No,0
Bronze,SOHO,4400,5,6.0,,11,43.33,0.0,43.33,8.67,No,0
Bronze,SOHO,6000,4,,,4,43.33,0.0,43.33,10.83,No,0
Bronze,SOHO,6000,2,1.0,,3,43.33,0.0,43.33,21.67,No,0
Bronze,SOHO,6900,3,,,3,43.33,0.0,43.33,14.44,No,0
Iron,SOHO,4003,5,1.0,,6,43.5,0.0,43.5,8.7,No,0
Bronze,SOHO,4150,5,,,5,43.5,0.0,43.5,8.7,Yes,1
Iron,SOHO,4400,3,3.0,,6,43.5,0.0,43.5,14.5,No,0
Bronze,SOHO,6100,3,1.0,,4,43.5,0.0,43.5,14.5,Yes,1
Silver,SOHO,4002,4,3.0,,7,43.67,0.0,43.67,10.92,No,0
Bronze,SOHO,6400,4,,,4,43.67,0.0,43.67,10.92,No,0
Bronze,SOHO,6000,3,,,3,43.67,0.0,43.67,14.56,No,0
Iron,SOHO,4600,2,,1.0,3,43.67,0.0,43.67,21.84,No,0
Iron,SOHO,4023,1,5.0,,6,43.67,0.0,43.67,43.67,No,0
Bronze,SOHO,6400,4,,,4,43.67,0.0,43.67,10.92,No,0
Bronze,SOHO,4150,3,4.0,,7,43.83,0.0,43.83,14.61,No,0
Bronze,SOHO,4109,3,,,3,43.83,0.0,43.83,14.61,No,0
Bronze,SOHO,4500,1,1.0,,2,43.83,0.0,43.83,43.83,No,0
Bronze,SOHO,4114,5,1.0,,6,44.0,0.0,44.0,8.8,No,0
Bronze,SOHO,6000,3,,,3,44.0,0.0,44.0,14.67,No,0
Bronze,SOHO,4700,4,,,4,44.17,0.0,44.17,11.04,No,0
Bronze,SOHO,4400,3,2.0,,5,44.17,0.0,44.17,14.72,No,0
Bronze,SOHO,6000,2,3.0,,5,44.17,0.0,44.17,22.09,No,0
Iron,SOHO,4000,1,,,1,25.5,18.67,44.17,25.5,No,0
Bronze,SOHO,4000,2,5.0,,7,44.17,0.0,44.17,22.09,No,0
Bronze,SOHO,4000,3,1.0,,4,44.33,0.0,44.33,14.78,No,0
Iron,SOHO,4197,2,,,2,44.33,0.0,44.33,22.17,No,0
Bronze,SOHO,6100,2,9.0,,11,44.33,0.0,44.33,22.17,No,0
Bronze,SOHO,4000,4,,,4,44.33,0.0,44.33,11.08,No,0
Bronze,SOHO,6400,1,,3.0,4,44.33,0.0,44.33,44.33,No,0
Silver,VSE,6300,1,18.0,,19,44.33,0.0,44.33,44.33,No,0
Silver,SOHO,4700,3,6.0,,9,44.5,0.0,44.5,14.83,No,0
Bronze,SOHO,6100,6,,,6,44.5,0.0,44.5,7.42,No,0
Lead,SOHO,6400,4,1.0,,5,44.5,0.0,44.5,11.13,No,0
Bronze,SOHO,6000,3,,,3,44.5,0.0,44.5,14.83,No,0
Bronze,SOHO,4000,3,1.0,,4,44.67,0.0,44.67,14.89,No,0
Bronze,SOHO,6550,5,,,5,44.67,0.0,44.67,8.93,No,0
Bronze,SOHO,4023,3,5.0,,8,44.83,0.0,44.83,14.94,No,0
Silver,SOHO,4003,3,3.0,,6,44.83,0.0,44.83,14.94,No,0
Bronze,SOHO,6000,3,,,3,44.83,0.0,44.83,14.94,No,0
Bronze,SOHO,6000,3,,,3,44.83,0.0,44.83,14.94,No,0
Iron,SOHO,4003,4,5.0,,9,45.0,0.0,45.0,11.25,No,0
Bronze,SOHO,4002,3,2.0,,5,45.0,0.0,45.0,15.0,No,0
Bronze,SOHO,4400,3,,,3,45.17,0.0,45.17,15.06,No,0
Bronze,SOHO,4000,5,4.0,,9,45.17,0.0,45.17,9.03,No,0
Bronze,SOHO,4400,4,2.0,,6,45.17,0.0,45.17,11.29,No,0
Bronze,SOHO,6100,2,1.0,,3,45.17,0.0,45.17,22.59,No,0
Bronze,SOHO,4412,3,5.0,,8,45.33,0.0,45.33,15.11,No,0
Iron,SOHO,4030,2,,,2,45.33,0.0,45.33,22.67,No,0
Bronze,SOHO,4002,3,3.0,,6,45.33,0.0,45.33,15.11,No,0
Bronze,SOHO,6100,3,1.0,,4,45.33,0.0,45.33,15.11,No,0
Bronze,SOHO,4000,5,1.0,,6,45.5,0.0,45.5,9.1,No,0
Bronze,SOHO,4003,4,2.0,,6,45.67,0.0,45.67,11.42,No,0
Bronze,SOHO,6100,4,1.0,,5,45.67,0.0,45.67,11.42,No,0
Bronze,SOHO,6000,3,1.0,,4,45.67,0.0,45.67,15.22,No,0
Bronze,SOHO,6600,3,,,3,45.67,0.0,45.67,15.22,No,0
Bronze,SOHO,6300,5,,,5,45.67,0.0,45.67,9.13,No,0
Bronze,SOHO,4000,5,9.0,,14,45.83,0.0,45.83,9.17,No,0
Bronze,SOHO,4400,4,2.0,,6,46.0,0.0,46.0,11.5,No,0
Bronze,SOHO,4220,3,,,3,46.0,0.0,46.0,15.33,No,0
Iron,SOHO,4400,3,,,3,46.0,0.0,46.0,15.33,No,0
Bronze,SOHO,6001,1,,,1,46.0,0.0,46.0,46.0,No,0
Iron,SOHO,6450,4,,,4,46.0,0.0,46.0,11.5,No,0
Bronze,SOHO,6001,5,1.0,,6,46.0,0.0,46.0,9.2,No,0
Bronze,SOHO,6000,3,1.0,,4,46.0,0.0,46.0,15.33,No,0
Bronze,SOHO,4581,4,,,4,46.0,0.0,46.0,11.5,No,0
Bronze,SOHO,4400,3,,,3,46.17,0.0,46.17,15.39,No,0
Iron,SOHO,6100,4,,,4,46.17,0.0,46.17,11.54,No,0
Bronze,SOHO,4000,2,1.0,,3,46.17,0.0,46.17,23.09,No,0
Bronze,SOHO,6500,4,2.0,,6,46.17,0.0,46.17,11.54,No,0
Bronze,SOHO,6550,6,,,6,46.17,0.0,46.17,7.7,No,0
Bronze,SOHO,4400,3,1.0,,4,46.33,0.0,46.33,15.44,No,0
Bronze,SOHO,6400,2,2.0,,4,46.33,0.0,46.33,23.17,No,0
Bronze,SOHO,6100,5,1.0,,6,46.33,0.0,46.33,9.27,No,0
Bronze,SOHO,6100,4,,,4,46.33,0.0,46.33,11.58,No,0
Bronze,SOHO,4271,3,,,3,46.5,0.0,46.5,15.5,No,0
Bronze,SOHO,4004,3,,,3,46.5,0.0,46.5,15.5,No,0
Bronze,SOHO,6001,1,5.0,,6,46.5,0.0,46.5,46.5,No,0
Bronze,SOHO,6400,3,,,3,46.5,0.0,46.5,15.5,No,0
Bronze,SOHO,6000,4,,,4,46.5,0.0,46.5,11.63,No,0
Bronze,SOHO,4000,5,,,5,46.67,0.0,46.67,9.33,No,0
Bronze,SOHO,4230,3,2.0,,5,46.67,0.0,46.67,15.56,No,0
Bronze,SOHO,6000,4,,,4,46.67,0.0,46.67,11.67,No,0
Bronze,SOHO,6200,3,2.0,,5,46.67,0.0,46.67,15.56,No,0
Bronze,SOHO,4130,3,1.0,,4,46.83,0.0,46.83,15.61,No,0
Bronze,SOHO,4000,3,1.0,,4,46.83,0.0,46.83,15.61,No,0
Iron,SOHO,4000,10,2.0,,12,47.0,0.0,47.0,4.7,No,0
Bronze,SOHO,6000,3,3.0,,6,47.0,0.0,47.0,15.67,No,0
Bronze,SOHO,4400,6,13.0,,19,47.0,0.0,47.0,7.83,No,0
Bronze,SOHO,4400,4,2.0,,6,47.0,0.0,47.0,11.75,No,0
Bronze,SOHO,6300,3,,,3,47.0,0.0,47.0,15.67,No,0
Bronze,SOHO,6600,3,,,3,47.0,0.0,47.0,15.67,No,0
Bronze,SOHO,4400,3,1.0,,4,47.17,0.0,47.17,15.72,No,0
Bronze,SOHO,4023,6,2.0,,8,47.17,0.0,47.17,7.86,No,0
Iron,SOHO,6000,1,,,1,47.17,0.0,47.17,47.17,No,0
Bronze,SOHO,6260,3,5.0,,8,47.17,0.0,47.17,15.72,No,0
Bronze,SOHO,6000,4,3.0,,7,47.17,0.0,47.17,11.79,No,0
Bronze,SOHO,4000,5,,,5,47.2,0.0,47.2,9.44,No,0
Bronze,SOHO,4484,1,,,1,47.33,0.0,47.33,47.33,No,0
Bronze,SOHO,4000,4,,,4,47.33,0.0,47.33,11.83,No,0
Bronze,SOHO,6000,3,1.0,,4,47.33,0.0,47.33,15.78,No,0
Bronze,SOHO,6400,4,,,4,47.33,0.0,47.33,11.83,No,0
Bronze,SOHO,6000,6,1.0,,7,47.33,0.0,47.33,7.89,No,0
Iron,SOHO,4130,4,1.0,,5,47.5,0.0,47.5,11.88,No,0
Iron,SOHO,4470,2,1.0,,3,47.5,0.0,47.5,23.75,No,0
Iron,SOHO,4550,2,,,2,47.5,0.0,47.5,23.75,No,0
Iron,SOHO,4400,4,,,4,47.5,0.0,47.5,11.88,No,0
Bronze,SOHO,6600,5,,,5,47.5,0.0,47.5,9.5,No,0
Bronze,SOHO,6000,3,,,3,47.5,0.0,47.5,15.83,No,0
Bronze,SOHO,6300,4,,,4,47.6,0.0,47.6,11.9,No,0
Bronze,SOHO,2442,4,2.0,,6,47.67,0.0,47.67,11.92,No,0
Bronze,SOHO,4230,6,5.0,,11,47.67,0.0,47.67,7.95,No,0
Bronze,SOHO,4400,5,2.0,,7,47.67,0.0,47.67,9.53,No,0
Bronze,SOHO,6138,3,,,3,47.67,0.0,47.67,15.89,No,0
Bronze,SOHO,4400,4,1.0,,5,47.83,0.0,47.83,11.96,No,0
Bronze,SOHO,4000,6,5.0,,11,47.83,0.0,47.83,7.97,No,0
Iron,SOHO,6000,2,1.0,,3,47.83,0.0,47.83,23.92,No,0
Bronze,SOHO,6100,5,,,5,47.83,0.0,47.83,9.57,No,0
Bronze,SOHO,6500,3,1.0,,4,47.83,0.0,47.83,15.94,No,0
Bronze,SOHO,4004,5,,,5,48.0,0.0,48.0,9.6,No,0
Bronze,SOHO,4000,5,,,5,48.0,0.0,48.0,9.6,No,0
Bronze,SOHO,4400,6,1.0,,7,48.17,0.0,48.17,8.03,No,0
Bronze,SOHO,4151,5,,,5,48.17,0.0,48.17,9.63,No,0
Iron,SOHO,6000,6,4.0,,10,48.17,0.0,48.17,8.03,No,0
Iron,SOHO,6400,7,,,7,48.17,0.0,48.17,6.88,No,0
Bronze,SOHO,6400,5,2.0,,7,48.17,0.0,48.17,9.63,No,0
Bronze,SOHO,4400,2,,,2,48.33,0.0,48.33,24.17,No,0
Bronze,SOHO,6400,4,1.0,,5,48.33,0.0,48.33,12.08,No,0
Iron,SOHO,6600,4,1.0,,5,48.33,0.0,48.33,12.08,No,0
Bronze,SOHO,4023,5,3.0,,8,48.33,0.0,48.33,9.67,No,0
Bronze,SOHO,4000,3,,,3,48.5,0.0,48.5,16.17,No,0
Bronze,SOHO,6300,5,3.0,,8,48.5,0.0,48.5,9.7,No,0
Bronze,SOHO,4160,2,1.0,,3,48.5,0.0,48.5,24.25,No,0
Bronze,SOHO,6400,3,,,3,48.5,0.0,48.5,16.17,No,0
Bronze,SOHO,6300,3,2.0,,5,48.5,0.0,48.5,16.17,No,0
Bronze,SOHO,4550,4,,,4,48.67,0.0,48.67,12.17,No,0
Bronze,SOHO,4000,6,,,6,48.67,0.0,48.67,8.11,No,0
Bronze,SOHO,4000,3,1.0,,4,48.67,0.0,48.67,16.22,No,0
Lead,SOHO,6000,3,,,3,48.67,0.0,48.67,16.22,No,0
Bronze,SOHO,4023,4,2.0,,6,48.67,0.0,48.67,12.17,No,0
Silver,SOHO,4004,3,3.0,,6,48.83,0.0,48.83,16.28,No,0
Bronze,SOHO,6000,5,1.0,,6,48.83,0.0,48.83,9.77,No,0
Bronze,SOHO,6600,4,,,4,48.83,0.0,48.83,12.21,No,0
Bronze,SOHO,6000,5,,,5,48.83,0.0,48.83,9.77,No,0
Bronze,SOHO,4002,3,,,3,48.83,0.0,48.83,16.28,No,0
Bronze,SOHO,4600,4,9.0,,13,49.0,0.0,49.0,12.25,No,0
Bronze,SOHO,4000,3,,,3,49.0,0.0,49.0,16.33,No,0
Bronze,SOHO,4230,6,,,6,49.0,0.0,49.0,8.17,No,0
Iron,SOHO,6000,2,1.0,,3,49.0,0.0,49.0,24.5,No,0
Bronze,SOHO,6000,3,,,3,49.0,0.0,49.0,16.33,No,0
Iron,SOHO,4000,3,2.0,,5,49.17,0.0,49.17,16.39,No,0
Bronze,SOHO,6000,3,1.0,,4,49.17,0.0,49.17,16.39,No,0
Bronze,SOHO,6000,5,1.0,,6,49.17,0.0,49.17,9.83,No,0
Bronze,SOHO,6000,1,1.0,,2,49.17,0.0,49.17,49.17,No,0
Bronze,SOHO,4023,2,,1.0,3,49.17,0.0,49.17,24.59,No,0
Bronze,SOHO,4419,1,3.0,,4,49.33,0.0,49.33,49.33,No,0
Bronze,SOHO,4015,5,1.0,,6,49.33,0.0,49.33,9.87,No,0
Bronze,SOHO,4225,4,3.0,,7,49.33,0.0,49.33,12.33,No,0
Bronze,SOHO,4000,5,1.0,,6,49.33,0.0,49.33,9.87,No,0
Bronze,SOHO,6000,4,,,4,49.33,0.0,49.33,12.33,No,0
Bronze,SOHO,4400,4,,,4,49.33,0.0,49.33,12.33,No,0
Bronze,SOHO,4023,6,,,6,49.33,0.0,49.33,8.22,No,0
Bronze,SOHO,4700,2,2.0,,4,49.5,0.0,49.5,24.75,Yes,1
Bronze,SOHO,6000,4,1.0,,5,49.5,0.0,49.5,12.38,No,0
Bronze,SOHO,6000,5,,,5,49.5,0.0,49.5,9.9,No,0
Bronze,SOHO,4000,3,2.0,,5,49.5,0.0,49.5,16.5,No,0
Bronze,SOHO,4004,4,4.0,,8,49.67,0.0,49.67,12.42,No,0
Bronze,SOHO,6004,4,,,4,49.67,0.0,49.67,12.42,No,0
Bronze,SOHO,6200,6,1.0,,7,49.67,0.0,49.67,8.28,No,0
Bronze,SOHO,6000,4,,,4,49.67,0.0,49.67,12.42,No,0
Bronze,SOHO,4400,2,,,2,49.67,0.0,49.67,24.84,No,0
Bronze,SOHO,4600,3,,,3,49.67,0.0,49.67,16.56,No,0
Bronze,SOHO,6100,5,3.0,,8,49.83,0.0,49.83,9.97,No,0
Bronze,SOHO,4400,4,1.0,,5,49.83,0.0,49.83,12.46,No,0
Bronze,SOHO,6000,4,,,4,49.83,0.0,49.83,12.46,No,0
Bronze,SOHO,4600,3,,,3,50.0,0.0,50.0,16.67,No,0
Bronze,SOHO,4220,2,,,2,50.0,0.0,50.0,25.0,No,0
Bronze,SOHO,6450,10,,,10,50.0,0.0,50.0,5.0,No,0
Bronze,SOHO,6000,4,,,4,50.17,0.0,50.17,12.54,No,0
Bronze,SOHO,6100,4,2.0,,6,50.17,0.0,50.17,12.54,No,0
Bronze,SOHO,6000,4,,,4,50.17,0.0,50.17,12.54,Yes,1
Bronze,SOHO,4000,2,9.0,,11,50.17,0.0,50.17,25.09,No,0
Bronze,SOHO,6490,2,1.0,,3,50.17,0.0,50.17,25.09,No,0
Bronze,SOHO,4300,2,1.0,,3,50.33,0.0,50.33,25.17,No,0
Bronze,VSE,6000,3,1.0,,4,50.33,0.0,50.33,16.78,No,0
Bronze,SOHO,6260,5,,,5,50.33,0.0,50.33,10.07,Yes,1
Bronze,SOHO,6000,4,1.0,,5,50.33,0.0,50.33,12.58,No,0
Bronze,SOHO,6100,4,2.0,,6,50.33,0.0,50.33,12.58,No,0
Bronze,SOHO,6400,3,1.0,,4,50.33,0.0,50.33,16.78,No,0
Bronze,SOHO,4500,4,,,4,50.5,0.0,50.5,12.63,No,0
Bronze,SOHO,4002,2,,,2,50.5,0.0,50.5,25.25,No,0
Bronze,SOHO,6000,8,,,8,50.5,0.0,50.5,6.31,No,0
Bronze,SOHO,6000,3,,,3,50.5,0.0,50.5,16.83,No,0
Bronze,SOHO,4004,3,,,3,50.5,0.0,50.5,16.83,No,0
Bronze,SOHO,4500,3,,,3,50.67,0.0,50.67,16.89,No,0
Bronze,SOHO,6100,2,1.0,,3,50.67,0.0,50.67,25.34,No,0
Bronze,SOHO,6000,3,3.0,,6,50.67,0.0,50.67,16.89,No,0
Bronze,SOHO,8000,3,1.0,,4,50.67,0.0,50.67,16.89,No,0
Bronze,SOHO,1142,6,,,6,50.67,0.0,50.67,8.45,No,0
Bronze,SOHO,6300,3,,,3,50.67,0.0,50.67,16.89,No,0
Bronze,SOHO,6300,4,2.0,,6,50.67,0.0,50.67,12.67,No,0
Bronze,SOHO,4500,4,,,4,50.83,0.0,50.83,12.71,No,0
Bronze,SOHO,4300,4,,,4,50.83,0.0,50.83,12.71,No,0
Bronze,SOHO,6010,3,2.0,,5,50.83,0.0,50.83,16.94,No,0
Bronze,SOHO,4400,5,1.0,,6,51.0,0.0,51.0,10.2,No,0
Bronze,SOHO,4004,6,1.0,,7,51.0,0.0,51.0,8.5,No,0
Bronze,SOHO,4230,3,5.0,,8,51.0,0.0,51.0,17.0,No,0
Bronze,SOHO,4000,4,1.0,,5,51.0,0.0,51.0,12.75,No,0
Bronze,SOHO,4580,5,,,5,51.0,0.0,51.0,10.2,No,0
Bronze,SOHO,6000,5,,,5,51.0,0.0,51.0,10.2,No,0
Bronze,SOHO,6014,4,2.0,,6,51.0,0.0,51.0,12.75,No,0
Bronze,VSE,6000,3,1.0,,4,51.0,0.0,51.0,17.0,No,0
Bronze,SOHO,6000,1,,,1,26.33,24.83,51.16,26.33,No,0
Bronze,SOHO,4004,6,,,6,51.17,0.0,51.17,8.53,No,0
Lead,SOHO,6400,6,,,6,51.17,0.0,51.17,8.53,No,0
Bronze,SOHO,4003,3,2.0,,5,51.17,0.0,51.17,17.06,No,0
Bronze,SOHO,4000,5,,,5,51.33,0.0,51.33,10.27,No,0
Bronze,SOHO,4230,5,,,5,51.33,0.0,51.33,10.27,No,0
Bronze,SOHO,6000,6,,,6,51.33,0.0,51.33,8.56,No,0
Bronze,SOHO,6200,4,,,4,51.33,0.0,51.33,12.83,No,0
Bronze,SOHO,6000,3,2.0,,5,51.33,0.0,51.33,17.11,No,0
Bronze,SOHO,4002,6,5.0,,11,51.33,0.0,51.33,8.56,No,0
Bronze,SOHO,4021,1,4.0,,5,51.5,0.0,51.5,51.5,No,0
Bronze,SOHO,6300,5,2.0,,7,51.5,0.0,51.5,10.3,No,0
Bronze,SOHO,6300,5,1.0,,6,51.5,0.0,51.5,10.3,Yes,1
Bronze,SOHO,4400,2,1.0,,3,51.67,0.0,51.67,25.84,No,0
Bronze,SOHO,4170,5,,,5,51.67,0.0,51.67,10.33,No,0
Bronze,SOHO,6000,2,,,2,51.67,0.0,51.67,25.84,No,0
Bronze,SOHO,6000,1,,,1,51.67,0.0,51.67,51.67,No,0
Bronze,SOHO,6000,6,,,6,51.67,0.0,51.67,8.61,No,0
Bronze,SOHO,6000,3,6.0,,9,51.67,0.0,51.67,17.22,No,0
Bronze,SOHO,6000,4,,,4,51.67,0.0,51.67,12.92,No,0
Bronze,SOHO,6260,4,4.0,,8,51.67,0.0,51.67,12.92,No,0
Bronze,SOHO,4400,4,1.0,,5,51.83,0.0,51.83,12.96,No,0
Bronze,SOHO,6000,2,1.0,,3,51.83,0.0,51.83,25.92,No,0
Bronze,SOHO,6000,5,,,5,51.83,0.0,51.83,10.37,No,0
Bronze,SOHO,6165,4,4.0,1.0,9,51.83,0.0,51.83,12.96,No,0
Bronze,SOHO,4000,3,,,3,51.83,0.0,51.83,17.28,No,0
Bronze,SOHO,6300,7,1.0,,8,51.83,0.0,51.83,7.4,No,0
Bronze,SOHO,6500,12,13.0,,25,51.83,0.0,51.83,4.32,No,0
Bronze,SOHO,4579,7,1.0,,8,52.0,0.0,52.0,7.43,No,0
Bronze,SOHO,4600,5,,,5,52.0,0.0,52.0,10.4,No,0
Bronze,SOHO,4400,5,1.0,,6,52.0,0.0,52.0,10.4,No,0
Bronze,SOHO,4500,1,,,1,52.0,0.0,52.0,52.0,No,0
Bronze,SOHO,6100,4,,,4,52.17,0.0,52.17,13.04,Yes,1
Bronze,SOHO,6000,2,1.0,,3,52.17,0.0,52.17,26.09,No,0
Bronze,SOHO,4400,4,1.0,,5,52.17,0.0,52.17,13.04,No,0
